1.7246712251119844e+18,1.0300000e+02,-5.2730000e+03,1.2740000e+03,-1.1400000e+02,1.9400000e+02,3.1000000e+01
1.7246712251154414e+18,1.1700000e+02,-5.3750000e+03,1.2650000e+03,-1.2600000e+02,2.1100000e+02,5.2000000e+01
1.7246712251167596e+18,1.1700000e+02,-5.3750000e+03,1.2650000e+03,-1.2600000e+02,2.1100000e+02,5.2000000e+01
1.7246712251210964e+18,1.3700000e+02,-5.4060000e+03,1.2660000e+03,-1.2500000e+02,2.2200000e+02,6.4000000e+01
1.7246712251227594e+18,1.3700000e+02,-5.4060000e+03,1.2660000e+03,-1.2500000e+02,2.2200000e+02,6.4000000e+01
1.7246712251260905e+18,1.4500000e+02,-5.5200000e+03,1.2620000e+03,-1.1200000e+02,2.2000000e+02,5.8000000e+01
1.7246712251272445e+18,1.4500000e+02,-5.5200000e+03,1.2620000e+03,-1.1200000e+02,2.2000000e+02,5.8000000e+01
1.7246712251310044e+18,1.6000000e+02,-5.5500000e+03,1.2600000e+03,-9.6000000e+01,1.9500000e+02,4.6000000e+01
1.7246712251359844e+18,1.4700000e+02,-5.5810000e+03,1.3150000e+03,-7.5000000e+01,1.6100000e+02,3.4000000e+01
1.7246712251400044e+18,1.5000000e+02,-5.5800000e+03,1.2850000e+03,-6.8000000e+01,1.3800000e+02,2.5000000e+01
1.7246712251419845e+18,2.0200000e+02,-5.5850000e+03,1.2720000e+03,-5.8000000e+01,1.1400000e+02,1.5000000e+01
1.7246712251454195e+18,1.8900000e+02,-5.5930000e+03,1.2880000e+03,-2.9000000e+01,6.0000000e+01,-1.2000000e+01
1.7246712251467594e+18,1.8900000e+02,-5.5930000e+03,1.2880000e+03,-2.9000000e+01,6.0000000e+01,-1.2000000e+01
1.7246712251521216e+18,1.6600000e+02,-5.5660000e+03,1.2620000e+03,-1.0000000e+00,5.0000000e+00,-4.2000000e+01
1.7246712251537595e+18,1.6600000e+02,-5.5660000e+03,1.2620000e+03,-1.0000000e+00,5.0000000e+00,-4.2000000e+01
1.7246712251571615e+18,1.4600000e+02,-5.4950000e+03,1.2980000e+03,2.9000000e+01,-7.9000000e+01,-7.3000000e+01
1.7246712251587594e+18,1.4600000e+02,-5.4950000e+03,1.2980000e+03,2.9000000e+01,-7.9000000e+01,-7.3000000e+01
1.7246712251620705e+18,1.3400000e+02,-5.4600000e+03,1.2670000e+03,4.5000000e+01,-1.1700000e+02,-9.8000000e+01
1.7246712251632566e+18,1.3400000e+02,-5.4600000e+03,1.2670000e+03,4.5000000e+01,-1.1700000e+02,-9.8000000e+01
1.7246712251680054e+18,1.4300000e+02,-5.4570000e+03,1.2760000e+03,5.1000000e+01,-1.3100000e+02,-1.0800000e+02
1.7246712251699845e+18,1.1600000e+02,-5.4150000e+03,1.2620000e+03,5.8000000e+01,-1.3800000e+02,-1.1800000e+02
1.7246712251734275e+18,1.0100000e+02,-5.3280000e+03,1.2550000e+03,6.9000000e+01,-1.4100000e+02,-1.3300000e+02
1.7246712251747594e+18,1.0100000e+02,-5.3280000e+03,1.2550000e+03,6.9000000e+01,-1.4100000e+02,-1.3300000e+02
1.7246712251780795e+18,8.3000000e+01,-5.3000000e+03,1.2490000e+03,7.1000000e+01,-1.3800000e+02,-1.2500000e+02
1.7246712251792456e+18,8.3000000e+01,-5.3000000e+03,1.2490000e+03,7.1000000e+01,-1.3800000e+02,-1.2500000e+02
1.7246712251830044e+18,6.7000000e+01,-5.2500000e+03,1.2700000e+03,7.3000000e+01,-1.3600000e+02,-1.2100000e+02
1.7246712251849846e+18,6.7000000e+01,-5.2500000e+03,1.2700000e+03,7.5000000e+01,-1.3200000e+02,-1.1900000e+02
1.7246712251884434e+18,5.5000000e+01,-5.2000000e+03,1.2490000e+03,7.2000000e+01,-1.1300000e+02,-1.1000000e+02
1.7246712251897595e+18,5.5000000e+01,-5.2000000e+03,1.2490000e+03,7.2000000e+01,-1.1300000e+02,-1.1000000e+02
1.7246712251930934e+18,5.2000000e+01,-5.2040000e+03,1.2350000e+03,7.3000000e+01,-8.3000000e+01,-9.5000000e+01
1.7246712251942584e+18,5.2000000e+01,-5.2040000e+03,1.2350000e+03,7.3000000e+01,-8.3000000e+01,-9.5000000e+01
1.7246712251980045e+18,2.9000000e+01,-5.1940000e+03,1.2550000e+03,7.4000000e+01,-7.1000000e+01,-8.8000000e+01
1.7246712251999844e+18,2.9000000e+01,-5.1940000e+03,1.2550000e+03,7.6000000e+01,-6.0000000e+01,-7.9000000e+01
1.7246712252034324e+18,5.5000000e+01,-5.1770000e+03,1.2510000e+03,7.2000000e+01,-3.5000000e+01,-5.7000000e+01
1.7246712252047596e+18,5.5000000e+01,-5.1770000e+03,1.2510000e+03,7.2000000e+01,-3.5000000e+01,-5.7000000e+01
1.7246712252080794e+18,7.2000000e+01,-5.2080000e+03,1.2540000e+03,6.7000000e+01,-5.0000000e+00,-3.0000000e+01
1.7246712252093855e+18,7.2000000e+01,-5.2080000e+03,1.2540000e+03,6.7000000e+01,-5.0000000e+00,-3.0000000e+01
1.7246712252130045e+18,7.2000000e+01,-5.2430000e+03,1.2650000e+03,6.6000000e+01,5.0000000e+00,-2.1000000e+01
1.7246712252149844e+18,7.2000000e+01,-5.2430000e+03,1.2650000e+03,6.7000000e+01,1.3000000e+01,-1.5000000e+01
1.7246712252184195e+18,5.6000000e+01,-5.3280000e+03,1.2400000e+03,7.5000000e+01,2.9000000e+01,-4.0000000e+00
1.7246712252197614e+18,5.6000000e+01,-5.3280000e+03,1.2400000e+03,7.5000000e+01,2.9000000e+01,-4.0000000e+00
1.7246712252231045e+18,7.1000000e+01,-5.3440000e+03,1.2570000e+03,8.0000000e+01,3.7000000e+01,8.0000000e+00
1.7246712252242655e+18,7.1000000e+01,-5.3440000e+03,1.2570000e+03,8.0000000e+01,3.7000000e+01,8.0000000e+00
1.7246712252280084e+18,9.9000000e+01,-5.3630000e+03,1.2350000e+03,8.2000000e+01,3.7000000e+01,1.2000000e+01
1.7246712252299804e+18,9.8000000e+01,-5.4000000e+03,1.2500000e+03,8.6000000e+01,3.3000000e+01,1.7000000e+01
