timestamp_ns,angle_deg
1726852127999936100,0.0
1726852127999936100,0.0
1726852127999936100,0.0
1726852127999936100,0.0
1726852127999936100,0.0
1726852127999936100,0.0
1726852128011081900,0.0
1726852128011081900,0.0
1726852128011081900,0.0
1726852128011081900,0.0
1726852128012271000,0.0
1726852128012271000,0.0
1726852128012271000,0.0
1726852128012271000,0.0
1726852128012271000,0.0
1726852128013280100,0.0
1726852128013280100,0.0
1726852128013280100,0.0
1726852128024780800,0.0
1726852128024780800,0.0
1726852128024780800,0.0
1726852128025787300,0.0
1726852128025787300,0.0
1726852128025787300,0.0
1726852128025787300,0.0
1726852128025787300,0.0
1726852128026786500,0.0
1726852128026786500,0.0
1726852128026786500,0.0
1726852128026786500,0.0
1726852128027791300,0.0
1726852128038292300,0.0
1726852128038292300,0.0
1726852128038292300,0.0
1726852128038292300,0.0
1726852128038292300,0.0
1726852128038292300,0.0
1726852128038292300,0.0
1726852128039299400,0.0
1726852128039299400,0.0
1726852128039299400,0.0
1726852128050102800,0.0
1726852128050102800,0.0
1726852128050102800,0.0
1726852128050102800,0.0
1726852128050102800,0.0
1726852128050102800,0.0
1726852128050102800,0.0
1726852128050102800,0.0
1726852128051439000,0.0
1726852128051439000,0.0
1726852128051439000,0.0
1726852128062048500,0.0
1726852128062048500,0.0
1726852128062048500,0.0
1726852128062048500,0.0
1726852128062048500,0.0
1726852128063346200,0.0
1726852128063346200,0.0
1726852128063346200,0.0
1726852128063346200,0.0
1726852128063346200,0.0
1726852128064345900,0.0
1726852128064345900,0.0
1726852128075228200,0.0
1726852128075228200,0.0
1726852128075776600,0.0
1726852128075776600,0.0
1726852128076294700,0.0
1726852128076294700,0.0
1726852128076820900,0.0
1726852128076820900,0.0
1726852128076820900,0.0
1726852128077343300,0.0
1726852128077431600,0.0
1726852128088454300,0.0
1726852128088454300,0.0
1726852128089003700,0.0
1726852128089003700,0.0
1726852128089003700,0.0
1726852128089651300,0.0
1726852128089651300,0.0
1726852128089651300,0.0
1726852128089651300,0.0
1726852128090158800,0.0
1726852128090158800,0.0
1726852128101170800,0.0
1726852128101682500,0.0
1726852128101682500,0.0
1726852128101682500,0.0
1726852128101682500,0.0
1726852128101682500,0.0
1726852128101682500,0.0
1726852128101682500,0.0
1726852128101682500,0.0
1726852128102724700,0.0
1726852128102724700,0.0
1726852128113280100,0.0
1726852128113280100,0.0
1726852128113280100,0.0
1726852128113280100,0.0
1726852128113280100,0.0
1726852128113280100,0.0
1726852128114658500,0.0
1726852128114658500,0.0
1726852128114658500,0.0
1726852128114658500,0.0
1726852128114658500,0.0
1726852128125612800,0.0
1726852128126210500,0.0
1726852128126210500,0.0
1726852128126210500,0.0
1726852128126210500,0.0
1726852128126210500,0.0
1726852128126210500,0.0
1726852128126210500,0.0
1726852128127218700,0.0
1726852128127218700,0.0
1726852128127218700,0.0
1726852128137722100,0.0
1726852128137722100,0.0
1726852128137722100,0.0
1726852128137722100,0.0
1726852128137722100,0.0
1726852128137722100,0.0
1726852128138730000,0.0
1726852128138730000,0.0
1726852128138730000,0.0
1726852128138730000,0.0
1726852128139732200,0.0
1726852128150239100,0.0
1726852128150239100,0.0
1726852128150239100,0.0
1726852128150239100,0.0
1726852128151265500,0.0
1726852128151265500,0.0
1726852128151265500,0.0
1726852128151265500,0.0
1726852128151265500,0.0
1726852128151265500,0.0
1726852128152272000,0.0
1726852128162777600,0.0
1726852128162777600,0.0
1726852128162777600,0.0
1726852128162777600,0.0
1726852128162777600,0.0
1726852128162777600,0.0
1726852128162777600,0.0
1726852128163869500,0.0
1726852128163869500,0.0
1726852128163869500,0.0
1726852128174622000,0.0
1726852128174622000,0.0
1726852128174622000,0.0
1726852128174622000,0.0
1726852128174622000,0.0
1726852128174622000,0.0
1726852128174622000,0.0
1726852128174622000,0.0
1726852128174622000,0.0
1726852128176071000,0.0
1726852128176071000,0.0
1726852128186703000,0.0
1726852128186703000,0.0
1726852128187233000,0.0
1726852128187233000,0.0
1726852128187233000,0.0
1726852128187763600,0.0
1726852128187763600,0.0
1726852128188002200,0.0
1726852128188002200,0.0
1726852128188002200,0.0
1726852128188002200,0.0
1726852128199171600,0.0
1726852128199171600,0.0
1726852128199684100,0.0
1726852128199684100,0.0
1726852128199684100,0.0
1726852128199684100,0.0
1726852128199684100,0.0
1726852128199684100,0.0
1726852128199684100,0.0
1726852128199684100,0.0
1726852128200697000,0.0
1726852128211114300,0.0
1726852128211114300,0.0
1726852128211669500,0.0
1726852128211669500,0.0
1726852128211669500,0.0
1726852128212173900,0.0
1726852128212173900,0.0
1726852128212173900,0.0
1726852128212173900,0.0
1726852128213180900,0.0
1726852128213180900,0.0
1726852128213734300,0.0
1726852128224443200,0.0
1726852128224443200,0.0
1726852128224947800,0.0
1726852128224947800,0.0
1726852128224947800,0.0
1726852128224947800,0.0
1726852128224947800,0.0
1726852128224947800,0.0
1726852128224947800,0.0
1726852128225954800,0.0
1726852128236469800,0.0
1726852128236469800,0.0
1726852128236469800,0.0
1726852128236469800,0.0
1726852128236469800,0.0
1726852128237479000,0.0
1726852128237479000,0.0
1726852128237479000,0.0
1726852128237479000,0.0
1726852128237479000,0.0
1726852128237479000,0.0
1726852128248978200,0.0
1726852128248978200,0.0
1726852128248978200,0.0
1726852128248978200,0.0
1726852128248978200,0.0
1726852128250346100,0.0
1726852128250346100,0.0
1726852128250346100,0.0
1726852128250346100,0.0
1726852128250346100,0.0
1726852128250346100,0.0
1726852128261627300,0.0
1726852128261627300,0.0
1726852128261627300,0.0
1726852128261627300,0.0
1726852128261627300,0.0
1726852128261627300,0.0
1726852128261627300,0.0
1726852128263069800,0.0
1726852128263069800,0.0
1726852128263069800,0.0
1726852128263069800,0.0
1726852128263069800,0.0
1726852128274075200,0.0
1726852128274075200,0.0
1726852128274075200,0.0
1726852128274075200,0.0
1726852128274075200,0.0
1726852128274075200,0.0
1726852128274075200,0.0
1726852128274075200,0.0
1726852128274075200,0.0
1726852128274075200,0.0
1726852128285525100,0.0
1726852128285525100,0.0
1726852128285525100,0.0
1726852128285525100,0.0
1726852128285525100,0.0
1726852128285525100,0.0
1726852128285525100,0.0
1726852128285525100,0.0
1726852128286661800,0.0
1726852128286661800,0.0
1726852128297195300,0.0
1726852128297195300,0.0
1726852128297195300,0.0
1726852128297195300,0.0
1726852128297195300,0.0
1726852128298205900,0.0
1726852128298205900,0.0
1726852128298205900,0.0
1726852128299202300,0.0
1726852128299202300,0.0
1726852128299202300,0.0
1726852128299202300,0.0
1726852128310322400,0.0
1726852128310322400,0.0
1726852128310322400,0.0
1726852128310322400,0.0
1726852128310322400,0.0
1726852128310322400,0.0
1726852128311327700,0.0
1726852128311327700,0.0
1726852128311327700,0.0
1726852128311327700,0.0
1726852128311327700,0.0
1726852128322259400,0.0
1726852128322259400,0.0
1726852128322259400,0.0
1726852128322259400,0.0
1726852128322259400,0.0
1726852128322259400,0.0
1726852128322259400,0.0
1726852128322259400,0.0
1726852128322259400,0.0
1726852128333598100,0.0
1726852128333598100,0.0
1726852128333598100,0.0
1726852128333598100,0.0
1726852128333598100,0.0
1726852128334886900,0.0
1726852128334886900,0.0
1726852128334886900,0.0
1726852128334886900,0.0
1726852128334886900,0.0
1726852128334886900,0.0
1726852128334886900,0.0
1726852128346396400,0.0
1726852128346396400,0.0
1726852128346396400,0.0
1726852128346396400,0.0
1726852128346396400,0.0
1726852128347402600,0.0
1726852128347402600,0.0
1726852128347402600,0.0
1726852128347402600,0.0
1726852128347402600,0.0
1726852128358707900,0.0
1726852128358707900,0.0
1726852128358707900,0.0
1726852128358707900,0.0
1726852128358707900,0.0
1726852128359835300,0.0
1726852128359835300,0.0
1726852128359835300,0.0
1726852128359835300,0.0
1726852128360834700,0.0
1726852128360834700,0.0
1726852128360834700,0.0
1726852128371833000,0.0
1726852128371833000,0.0
1726852128371833000,0.0
1726852128371833000,0.0
1726852128371833000,0.0
1726852128371833000,0.0
1726852128371833000,0.0
1726852128373143300,0.0
1726852128373143300,0.0
1726852128373143300,0.0
1726852128373143300,0.0
1726852128383740500,0.0
1726852128383740500,0.0
1726852128384247000,0.0
1726852128384247000,0.0
1726852128384247000,0.0
1726852128384247000,0.0
1726852128384247000,0.0
1726852128384247000,0.0
1726852128385254400,0.0
1726852128385254400,0.0
1726852128395970800,0.0
1726852128396836600,0.0
1726852128396836600,0.0
1726852128397345100,0.0
1726852128397345100,0.0
1726852128397345100,0.0
1726852128397345100,0.0
1726852128397345100,0.0
1726852128398351300,0.0
1726852128398351300,0.0
1726852128398351300,0.0
1726852128398351300,0.0
1726852128398351300,0.0
1726852128409423100,0.0
1726852128409423100,0.0
1726852128409423100,0.0
1726852128409423100,0.0
1726852128409423100,0.0
1726852128410769800,0.0
1726852128410769800,0.0
1726852128410769800,0.0
1726852128410769800,0.0
1726852128410769800,0.0
1726852128411777100,0.0
1726852128422703800,0.0
1726852128423274400,0.0
1726852128423274400,0.0
1726852128423274400,0.0
1726852128423274400,0.0
1726852128424282300,0.0
1726852128424282300,0.0
1726852128424282300,0.0
1726852128424282300,0.0
1726852128424282300,0.0
1726852128425288700,0.0
1726852128425288700,0.0
1726852128425288700,0.0
1726852128436132100,0.0
1726852128436132100,0.0
1726852128436636900,0.0
1726852128436636900,0.0
1726852128436636900,0.0
1726852128437657500,0.0
1726852128437657500,0.0
1726852128437657500,0.0
1726852128437657500,0.0
1726852128437657500,0.0
1726852128448644400,0.0
1726852128448644400,0.0
1726852128448644400,0.0
1726852128448644400,0.0
1726852128448644400,0.0
1726852128448644400,0.0
1726852128448644400,0.0
1726852128450106500,0.0
1726852128450106500,0.0
1726852128450106500,0.0
1726852128450106500,0.0
1726852128450106500,0.0
1726852128461747700,0.0
1726852128461747700,0.0
1726852128461747700,0.0
1726852128462753000,0.0
1726852128462753000,0.0
1726852128462753000,0.0
1726852128462753000,0.0
1726852128463756200,0.0
1726852128463756200,0.0
1726852128463756200,0.0
1726852128463756200,0.0
1726852128463756200,0.0
1726852128475369900,0.0
1726852128475369900,0.0
1726852128475369900,0.0
1726852128475369900,0.0
1726852128476768100,0.0
1726852128476768100,0.0
1726852128476768100,0.0
1726852128477765200,0.0
1726852128477765200,0.0
1726852128477765200,0.0
1726852128477765200,0.0
1726852128477765200,0.0
1726852128488640500,0.0
1726852128488640500,0.0
1726852128488640500,0.0
1726852128488640500,0.0
1726852128488640500,0.0
1726852128488640500,0.0
1726852128488640500,0.0
1726852128489886700,0.0
1726852128489886700,0.0
1726852128489886700,0.0
1726852128500886700,0.0
1726852128500886700,0.0
1726852128500886700,0.0
1726852128500886700,0.0
1726852128500886700,0.0
1726852128500886700,0.0
1726852128500886700,0.0
1726852128500886700,0.0
1726852128500886700,0.0
1726852128502245600,0.0
1726852128502245600,0.0
1726852128502245600,0.0
1726852128512840200,0.0
1726852128513350700,0.0
1726852128513350700,0.0
1726852128513350700,0.0
1726852128513350700,0.0
1726852128514358300,0.0
1726852128514358300,0.0
1726852128514358300,0.0
1726852128514358300,0.0
1726852128514358300,0.0
1726852128525166600,0.0
1726852128525670400,0.0
1726852128525670400,0.0
1726852128525670400,0.0
1726852128525670400,0.0
1726852128525670400,0.0
1726852128526792500,0.0
1726852128526792500,0.0
1726852128526792500,0.0
1726852128527799100,0.0
1726852128527799100,0.0
1726852128527799100,0.0
1726852128527799100,0.0
1726852128539306200,0.0
1726852128539306200,0.0
1726852128539306200,0.0
1726852128540312300,0.0
1726852128540312300,0.0
1726852128540312300,0.0
1726852128540312300,0.0
1726852128541313800,0.0
1726852128541313800,0.0
1726852128541313800,0.0
1726852128542311200,0.0
1726852128552551800,0.0
1726852128552551800,0.0
1726852128552551800,0.0
1726852128552551800,0.0
1726852128552551800,0.0
1726852128553558200,0.0
1726852128553558200,0.0
1726852128553558200,0.0
1726852128553558200,0.0
1726852128553558200,0.0
1726852128554558400,0.0
1726852128554558400,0.0
1726852128566168100,0.0
1726852128566168100,0.0
1726852128566168100,0.0
1726852128567071000,0.0
1726852128567071000,0.0
1726852128567071000,0.0
1726852128567071000,0.0
1726852128568069800,0.0
1726852128568069800,0.0
1726852128568069800,0.0
1726852128568069800,0.0
1726852128568069800,0.0
1726852128579156800,0.0
1726852128579156800,0.0
1726852128579156800,0.0
1726852128579156800,0.0
1726852128579156800,0.0
1726852128579156800,0.0
1726852128579156800,0.0
1726852128580631600,0.0
1726852128580631600,0.0
1726852128580631600,0.0
1726852128580631600,0.0
1726852128581634100,0.0
1726852128592135700,0.0
1726852128592135700,0.0
1726852128592135700,0.0
1726852128593141500,0.0
1726852128593141500,0.0
1726852128593141500,0.0
1726852128593141500,0.0
1726852128593141500,0.0
1726852128594143900,0.0
1726852128594143900,0.0
1726852128594143900,0.0
1726852128605144600,0.0
1726852128605655600,0.0
1726852128605655600,0.0
1726852128605655600,0.0
1726852128605655600,0.0
1726852128605655600,0.0
1726852128606661200,0.0
1726852128606661200,0.0
1726852128606661200,0.0
1726852128607661100,0.0
1726852128607661100,0.0
1726852128607661100,0.0
1726852128618508900,0.0
1726852128618508900,0.0
1726852128618508900,0.0
1726852128618508900,0.0
1726852128618508900,0.0
1726852128618508900,0.0
1726852128618508900,0.0
1726852128619762800,0.0
1726852128619762800,0.0
1726852128619762800,0.0
1726852128630535100,0.0
1726852128630535100,0.0
1726852128630535100,0.0
1726852128630535100,0.0
1726852128630535100,0.0
1726852128631542300,0.0
1726852128631542300,0.0
1726852128631542300,0.0
1726852128631542300,0.0
1726852128631542300,0.0
1726852128632552700,0.0
1726852128632552700,0.0
1726852128643153700,0.0
1726852128643153700,0.0
1726852128643153700,0.0
1726852128643153700,0.0
1726852128644256400,0.0
1726852128644256400,0.0
1726852128644256400,0.0
1726852128645256200,0.0
1726852128645256200,0.0
1726852128645256200,0.0
1726852128645256200,0.0
1726852128645256200,0.0
1726852128656253800,0.0
1726852128656253800,0.0
1726852128656758100,0.0
1726852128656758100,0.0
1726852128656758100,0.0
1726852128656758100,0.0
1726852128656758100,0.0
1726852128656758100,0.0
1726852128657764200,0.0
1726852128657764200,0.0
1726852128668287500,0.0
1726852128668287500,0.0
1726852128668287500,0.0
1726852128668287500,0.0
1726852128668287500,0.0
1726852128668287500,0.0
1726852128668287500,0.0
1726852128668287500,0.0
1726852128669695000,0.0
1726852128669695000,0.0
1726852128669695000,0.0
1726852128680198800,0.0
1726852128680198800,0.0
1726852128680198800,0.0
1726852128681206300,0.0
1726852128681206300,0.0
1726852128681206300,0.0
1726852128681206300,0.0
1726852128681206300,0.0
1726852128682204800,0.0
1726852128682204800,0.0
1726852128692709400,0.0
1726852128692709400,0.0
1726852128692709400,0.0
1726852128693715500,0.0
1726852128693715500,0.0
1726852128693715500,0.0
1726852128693715500,0.0
1726852128693715500,0.0
1726852128693715500,0.0
1726852128693715500,0.0
1726852128694715500,0.0
1726852128694715500,0.0
1726852128705228800,0.0
1726852128705228800,0.0
1726852128705228800,0.0
1726852128705228800,0.0
1726852128705228800,0.0
1726852128706439700,0.0
1726852128706439700,0.0
1726852128706439700,0.0
1726852128706439700,0.0
1726852128706439700,0.0
1726852128706439700,0.0
1726852128717379500,0.0
1726852128717379500,0.0
1726852128717890700,0.0
1726852128717890700,0.0
1726852128717890700,0.0
1726852128717890700,0.0
1726852128717890700,0.0
1726852128717890700,0.0
1726852128717890700,0.0
1726852128718895900,0.0
1726852128729403300,0.0
1726852128729403300,0.0
1726852128729403300,0.0
1726852128729403300,0.0
1726852128729403300,0.0
1726852128730411800,0.0
1726852128730411800,0.0
1726852128730411800,0.0
1726852128730411800,0.0
1726852128730411800,0.0
1726852128730411800,0.0
1726852128742097400,0.0
1726852128742097400,0.0
1726852128742097400,0.0
1726852128742097400,0.0
1726852128742097400,0.0
1726852128743502600,0.0
1726852128743502600,0.0
1726852128743502600,0.0
1726852128743502600,0.0
1726852128744513200,0.0
1726852128744513200,0.0
1726852128744513200,0.0
1726852128755684800,0.0
1726852128756202300,0.0
1726852128756202300,0.0
1726852128756202300,0.0
1726852128756202300,0.0
1726852128756202300,0.0
1726852128757210900,0.0
1726852128757210900,0.0
1726852128757210900,0.0
1726852128757210900,0.0
1726852128757210900,0.0
1726852128757210900,0.0
1726852128803746200,0.0
1726852128809044700,0.0
1726852128810451900,0.0
1726852128810451900,0.0
1726852128810451900,0.0
1726852128810451900,0.0
1726852128810451900,0.0
1726852128811563900,0.0
1726852128811563900,0.0
1726852128811563900,0.0
1726852128811563900,0.0
1726852128811563900,0.0
1726852128812571300,0.0
1726852128812571300,0.0
1726852128812571300,0.0
1726852128812571300,0.0
1726852128812571300,0.0
1726852128812571300,0.0
1726852128813573200,0.0
1726852128813573200,0.0
1726852128813573200,0.0
1726852128813573200,0.0
1726852128813573200,0.0
1726852128813573200,0.0
1726852128814575700,0.0
1726852128814575700,0.0
1726852128814575700,0.0
1726852128814575700,0.0
1726852128814575700,0.0
1726852128815571400,0.0
1726852128815571400,0.0
1726852128815571400,0.0
1726852128815571400,0.0
1726852128815571400,0.0
1726852128816570800,0.0
1726852128816570800,0.0
1726852128816570800,0.0
1726852128816570800,0.0
1726852128817571800,0.0
1726852128817571800,0.0
1726852128817571800,0.0
1726852128817571800,0.0
1726852128817571800,0.0
1726852128818572400,0.0
1726852128818572400,0.0
1726852128818572400,0.0
1726852128819572100,0.0
1726852128820571900,0.0
1726852128824574100,0.0
1726852128825573500,0.0
1726852128825573500,0.0
1726852128825573500,0.0
1726852128825573500,0.0
1726852128825573500,0.0
1726852128826571900,0.0
1726852128826571900,0.0
1726852128826571900,0.0
1726852128826571900,0.0
1726852128826571900,0.0
1726852128826571900,0.0
1726852128827571200,0.0
1726852128827571200,0.0
1726852128838487300,0.0
1726852128838487300,0.0
1726852128838487300,0.0
1726852128839495600,0.0
1726852128839495600,0.0
1726852128839495600,0.0
1726852128839495600,0.0
1726852128840495900,0.0
1726852128840495900,0.0
1726852128840495900,0.0
1726852128841493700,0.0
1726852128841493700,0.0
1726852128852113300,0.0
1726852128852113300,0.0
1726852128852617800,0.0
1726852128852617800,0.0
1726852128852617800,0.0
1726852128852617800,0.0
1726852128852617800,0.0
1726852128853626300,0.0
1726852128853626300,0.0
1726852128853626300,0.0
1726852128853626300,0.0
1726852128864629900,0.0
1726852128864629900,0.0
1726852128864629900,0.0
1726852128864629900,0.0
1726852128864629900,0.0
1726852128864629900,0.0
1726852128864629900,0.0
1726852128866127100,0.0
1726852128866127100,0.0
1726852128866127100,0.0
1726852128866127100,0.0
1726852128877464200,0.0
1726852128877464200,0.0
1726852128877464200,0.0
1726852128877464200,0.0
1726852128877464200,0.0
1726852128878469800,0.0
1726852128878469800,0.0
1726852128878469800,0.0
1726852128878469800,0.0
1726852128878469800,0.0
1726852128878469800,0.0
1726852128889554700,0.0
1726852128890063500,0.0
1726852128890063500,0.0
1726852128890063500,0.0
1726852128890063500,0.0
1726852128890063500,0.0
1726852128891304500,0.0
1726852128891304500,0.0
1726852128891304500,0.0
1726852128891304500,0.0
1726852128891304500,0.0
1726852128892310500,0.0
1726852128902823900,0.0
1726852128902823900,0.0
1726852128902823900,0.0
1726852128902823900,0.0
1726852128902823900,0.0
1726852128902823900,0.0
1726852128902823900,0.0
1726852128904094100,0.0
1726852128904094100,0.0
1726852128904094100,0.0
1726852128915105300,0.0
1726852128915105300,0.0
1726852128915105300,0.0
1726852128915105300,0.0
1726852128915105300,0.0
1726852128915105300,0.0
1726852128915105300,0.0
1726852128916416800,0.0
1726852128916416800,0.0
1726852128916416800,0.0
1726852128916416800,0.0
1726852128916416800,0.0
1726852128927925700,0.0
1726852128927925700,0.0
1726852128927925700,0.0
1726852128927925700,0.0
1726852128927925700,0.0
1726852128927925700,0.0
1726852128927925700,0.0
1726852128929186700,0.0
1726852128929186700,0.0
1726852128929186700,0.0
1726852128929186700,0.0
1726852128940092500,0.0
1726852128940092500,0.0
1726852128940092500,0.0
1726852128940092500,0.0
1726852128941101900,0.0
1726852128941101900,0.0
1726852128941101900,0.0
1726852128941101900,0.0
1726852128942101500,0.0
1726852128942101500,0.0
1726852128942101500,0.0
1726852128952610800,0.0
1726852128952610800,0.0
1726852128952610800,0.0
1726852128952610800,0.0
1726852128952610800,0.0
1726852128952610800,0.0
1726852128953620400,0.0
1726852128953620400,0.0
1726852128953620400,0.0
1726852128953620400,0.0
1726852128964624500,0.0
1726852128964624500,0.0
1726852128964624500,0.0
1726852128964624500,0.0
1726852128964624500,0.0
1726852128964624500,0.0
1726852128964624500,0.0
1726852128964624500,0.0
1726852128966035600,0.0
1726852128966035600,0.0
1726852128966035600,0.0
1726852128976746000,0.0
1726852128976746000,0.0
1726852128976746000,0.0
1726852128977772000,0.0
1726852128977772000,0.0
1726852128977772000,0.0
1726852128977772000,0.0
1726852128977772000,0.0
1726852128978756800,0.0
1726852128978756800,0.0
1726852128978756800,0.0
1726852128979752800,0.0
1726852128979752800,0.0
1726852128990278600,0.0
1726852128990278600,0.0
1726852128990278600,0.0
1726852128990278600,0.0
1726852128990278600,0.0
1726852128990278600,0.0
1726852128990278600,0.0
1726852128991288100,0.0
1726852128991288100,0.0
1726852129001930700,0.0
1726852129001930700,0.0
1726852129001930700,0.0
1726852129001930700,0.0
1726852129001930700,0.0
1726852129001930700,0.0
1726852129002939300,0.0
1726852129002939300,0.0
1726852129002939300,0.0
