1.7241700181154614e+18 6.1000000e-02 5.0000000e-03 -7.0000000e-03
1.724170018125471e+18 -5.0000000e-03 2.0000000e-03 -4.8000000e-02
1.724170018130476e+18 -7.0000000e-02 -1.2000000e-02 3.4000000e-02
1.7241700181404552e+18 3.6000000e-02 -1.2000000e-02 3.5000000e-02
1.72417001814546e+18 6.3000000e-02 1.3000000e-02 -7.5000000e-02
1.7241700181554698e+18 -7.2000000e-02 8.0000000e-03 -2.0000000e-03
1.7241700181604746e+18 -5.6000000e-02 -4.0000000e-03 5.8000000e-02
1.724170018170454e+18 7.8000000e-02 2.0000000e-03 1.0000000e-02
1.7241700181754588e+18 6.4000000e-02 1.8000000e-02 -5.3000000e-02
1.7241700181854687e+18 -9.0000000e-02 1.3000000e-02 1.0000000e-03
1.7241700181904735e+18 -5.4000000e-02 1.0000000e-03 5.8000000e-02
1.7241700182004833e+18 7.0000000e-02 2.0000000e-03 -2.4000000e-02
1.7241700182054577e+18 1.1000000e-02 1.0000000e-02 -5.7000000e-02
1.7241700182154675e+18 -7.1000000e-02 -9.0000000e-03 3.5000000e-02
1.7241700182204723e+18 -1.0000000e-03 -1.0000000e-02 4.2000000e-02
1.7241700182304822e+18 4.9000000e-02 0.0000000e+00 -1.6000000e-02
1.7241700182354565e+18 -2.1000000e-02 8.0000000e-03 -2.0000000e-03
1.724170018245466e+18 -5.0000000e-03 -2.0000000e-03 7.0000000e-03
1.7241700182504712e+18 3.7000000e-02 -7.0000000e-03 -3.0000000e-03
1.7241700182604808e+18 -1.9000000e-02 6.0000000e-03 3.0000000e-03
1.724170018265455e+18 -3.2000000e-02 2.0000000e-03 3.3000000e-02
1.724170018275465e+18 4.0000000e-02 -8.0000000e-03 -9.0000000e-03
1.7241700182804698e+18 4.5000000e-02 9.0000000e-03 -6.4000000e-02
1.7241700182904796e+18 -5.9000000e-02 1.9000000e-02 4.7000000e-02
1.724170018295454e+18 -3.0000000e-02 -1.0000000e-03 3.6000000e-02
1.7241700183054638e+18 6.6000000e-02 -1.2000000e-02 -5.5000000e-02
1.7241700183104686e+18 2.9000000e-02 -5.0000000e-03 -4.6000000e-02
1.7241700183204785e+18 -4.7000000e-02 5.0000000e-03 4.2000000e-02
1.7241700183254833e+18 -1.6000000e-02 -1.0000000e-02 -1.0000000e-03
1.7241700183354627e+18 2.4000000e-02 0.0000000e+00 -2.1000000e-02
1.7241700183404675e+18 -9.0000000e-03 8.0000000e-03 -1.6000000e-02
1.7241700183504773e+18 -3.3000000e-02 3.0000000e-03 4.3000000e-02
1.724170018355482e+18 2.9000000e-02 -1.9000000e-02 3.2000000e-02
1.7241700183654612e+18 7.1000000e-02 0.0000000e+00 -6.4000000e-02
1.7241700183704663e+18 -1.2000000e-02 1.3000000e-02 -7.0000000e-03
1.724170018380476e+18 -4.3000000e-02 -5.0000000e-03 3.4000000e-02
1.724170018385481e+18 -4.0000000e-03 -7.0000000e-03 -1.5000000e-02
1.72417001839546e+18 -2.5000000e-02 7.0000000e-03 -1.3000000e-02
1.724170018400465e+18 -4.4000000e-02 3.0000000e-03 3.3000000e-02
1.7241700184104748e+18 3.3000000e-02 -1.5000000e-02 2.1000000e-02
1.7241700184154796e+18 7.3000000e-02 -1.1000000e-02 -4.4000000e-02
1.724170018425459e+18 -4.3000000e-02 2.8000000e-02 9.0000000e-03
1.7241700184304637e+18 -8.0000000e-02 2.5000000e-02 8.4000000e-02
1.7241700184404736e+18 1.0000000e-02 7.0000000e-03 -4.0000000e-02
1.7241700184454784e+18 2.2000000e-02 1.4000000e-02 -7.8000000e-02
1.7241700184554575e+18 -3.4000000e-02 -1.0000000e-02 4.1000000e-02
1.7241700184604626e+18 -1.5000000e-02 -2.2000000e-02 5.2000000e-02
1.7241700184704722e+18 3.2000000e-02 -9.0000000e-03 -2.4000000e-02
1.7241700184754772e+18 3.2000000e-02 -9.0000000e-03 -2.4000000e-02
1.7241700184854564e+18 -2.7000000e-02 2.3000000e-02 -3.0000000e-02
1.7241700184904614e+18 -2.7000000e-02 2.3000000e-02 -3.0000000e-02
1.724170018500471e+18 -6.8000000e-02 1.5000000e-02 8.0000000e-03
1.7241700185054758e+18 4.0000000e-03 2.0000000e-03 3.0000000e-02
1.7241700185154552e+18 6.0000000e-02 -9.0000000e-03 -5.0000000e-03
1.72417001852046e+18 2.0000000e-03 -3.0000000e-03 -5.2000000e-02
1.72417001853047e+18 -5.1000000e-02 9.0000000e-03 5.0000000e-03
1.7241700185354747e+18 -8.0000000e-03 -1.0000000e-03 5.6000000e-02
1.724170018545454e+18 1.9000000e-02 -9.0000000e-03 -4.3000000e-02
1.724170018550459e+18 -2.7000000e-02 3.0000000e-03 -5.5000000e-02
1.7241700185604687e+18 1.9000000e-02 -6.0000000e-03 2.3000000e-02
1.7241700185654735e+18 5.0000000e-02 -7.0000000e-03 4.2000000e-02
1.7241700185754834e+18 1.1000000e-02 0.0000000e+00 -6.3000000e-02
1.7241700185804577e+18 -5.8000000e-02 1.4000000e-02 -4.6000000e-02
1.7241700185904673e+18 4.0000000e-03 2.0000000e-03 4.3000000e-02
1.7241700185954724e+18 2.2000000e-02 -7.0000000e-03 4.6000000e-02
1.724170018605482e+18 -4.6000000e-02 -5.0000000e-03 -6.2000000e-02
1.7241700186104563e+18 -5.8000000e-02 1.0000000e-03 -5.0000000e-03
1.7241700186204662e+18 6.4000000e-02 -1.6000000e-02 5.0000000e-02
1.724170018625471e+18 5.7000000e-02 -1.2000000e-02 -2.5000000e-02
1.7241700186354808e+18 -6.4000000e-02 1.3000000e-02 -2.6000000e-02
1.7241700186404552e+18 -3.2000000e-02 7.0000000e-03 2.3000000e-02
1.724170018650465e+18 7.2000000e-02 -1.4000000e-02 1.7000000e-02
1.7241700186554698e+18 3.0000000e-02 -1.4000000e-02 -5.3000000e-02
1.7241700186654797e+18 -6.0000000e-02 9.0000000e-03 1.4000000e-02
1.724170018670454e+18 -2.0000000e-03 5.0000000e-03 6.9000000e-02
1.724170018680464e+18 4.3000000e-02 -1.5000000e-02 -3.2000000e-02
1.7241700186854687e+18 -1.5000000e-02 -1.5000000e-02 -5.6000000e-02
1.7241700186954785e+18 -1.6000000e-02 1.0000000e-03 4.5000000e-02
1.7241700187004833e+18 5.4000000e-02 -3.0000000e-03 5.1000000e-02
1.7241700187104625e+18 2.4000000e-02 -4.0000000e-03 -5.4000000e-02
1.7241700187154675e+18 -4.1000000e-02 8.0000000e-03 -5.0000000e-02
1.724170018725477e+18 2.0000000e-03 6.0000000e-03 7.4000000e-02
1.7241700187304822e+18 5.7000000e-02 0.0000000e+00 3.2000000e-02
1.7241700187404613e+18 -1.5000000e-02 -1.3000000e-02 -7.5000000e-02
1.724170018745466e+18 -6.6000000e-02 0.0000000e+00 -2.6000000e-02
1.724170018756483e+18 6.8000000e-02 -1.4000000e-02 -2.0000000e-03
1.7241700187604808e+18 6.8000000e-02 -1.4000000e-02 -2.0000000e-03
1.7241700187704602e+18 -3.5000000e-02 4.0000000e-03 -5.3000000e-02
1.724170018775465e+18 -5.3000000e-02 9.0000000e-03 2.0000000e-03
1.7241700187854748e+18 5.8000000e-02 5.0000000e-03 3.5000000e-02
1.7241700187904796e+18 4.8000000e-02 -8.0000000e-03 1.0000000e-03
1.7241700188004588e+18 -4.2000000e-02 1.0000000e-03 -6.2000000e-02
1.7241700188054638e+18 -4.7000000e-02 1.0000000e-02 1.5000000e-02
1.7241700188154734e+18 4.2000000e-02 0.0000000e+00 6.7000000e-02
1.7241700188204785e+18 4.1000000e-02 -1.1000000e-02 -3.2000000e-02
1.7241700188304576e+18 -4.6000000e-02 1.3000000e-02 -2.1000000e-02
1.7241700188354627e+18 -1.2000000e-02 1.4000000e-02 4.4000000e-02
1.7241700188454723e+18 4.4000000e-02 -7.0000000e-03 -9.0000000e-03
