1.724602584523012e+18,-2.9300000e+02,1.6700000e+02,5.4660000e+03,1.3000000e+01,8.0000000e+00,-3.0000000e+00
1.724602584525975e+18,-2.7200000e+02,1.4800000e+02,5.4160000e+03,-9.0000000e+00,7.0000000e+00,-8.0000000e+00
1.724602584526967e+18,-2.7200000e+02,1.4800000e+02,5.4160000e+03,-9.0000000e+00,1.0000000e+01,-9.0000000e+00
1.7246025845289912e+18,-2.9200000e+02,1.5900000e+02,5.4040000e+03,2.0000000e+00,2.0000000e+01,1.0000000e+00
1.7246025845299712e+18,-3.0200000e+02,1.4800000e+02,5.3910000e+03,2.0000000e+00,1.9000000e+01,1.0000000e+00
1.7246025845320013e+18,-2.7200000e+02,1.6200000e+02,5.3740000e+03,1.1000000e+01,7.0000000e+00,-9.0000000e+00
1.7246025845330253e+18,-2.9900000e+02,1.5400000e+02,5.4040000e+03,1.3000000e+01,1.4000000e+01,-5.0000000e+00
1.7246025845350093e+18,-2.9500000e+02,1.6400000e+02,5.3970000e+03,7.0000000e+00,1.9000000e+01,1.4000000e+01
1.7246025845359872e+18,-2.8500000e+02,1.7700000e+02,5.4130000e+03,1.0000000e+00,1.1000000e+01,1.1000000e+01
1.72460258453806e+18,-2.7300000e+02,1.4900000e+02,5.4390000e+03,-1.0000000e+00,1.0000000e+00,-3.0000000e+00
1.72460258453899e+18,-2.9100000e+02,1.5200000e+02,5.4060000e+03,7.0000000e+00,0.0000000e+00,-3.0000000e+00
1.724602584541038e+18,-2.8500000e+02,1.4500000e+02,5.4110000e+03,1.0000000e+00,-4.0000000e+00,-1.1000000e+01
1.7246025845419953e+18,-2.8500000e+02,1.4500000e+02,5.4110000e+03,-5.0000000e+00,-1.4000000e+01,-6.0000000e+00
1.724602584544024e+18,-2.6600000e+02,1.6600000e+02,5.4340000e+03,-8.0000000e+00,-3.1000000e+01,8.0000000e+00
1.724602584544994e+18,-2.6800000e+02,1.5700000e+02,5.4140000e+03,-6.0000000e+00,-3.4000000e+01,2.0000000e+00
1.7246025845470062e+18,-2.7000000e+02,1.3900000e+02,5.3980000e+03,1.0000000e+00,-3.8000000e+01,4.0000000e+00
1.724602584548045e+18,-2.6800000e+02,1.6800000e+02,5.4300000e+03,3.0000000e+00,-4.2000000e+01,3.0000000e+00
1.7246025845510193e+18,-2.8700000e+02,1.8000000e+02,5.4470000e+03,-1.0000000e+01,-5.1000000e+01,-1.0000000e+01
1.7246025845520113e+18,-2.8700000e+02,1.8000000e+02,5.4470000e+03,-9.0000000e+00,-4.5000000e+01,-2.0000000e+00
1.7246025845540431e+18,-2.8200000e+02,1.5500000e+02,5.4550000e+03,-3.0000000e+00,-3.6000000e+01,7.0000000e+00
1.7246025845550282e+18,-2.9100000e+02,1.4600000e+02,5.4800000e+03,-5.0000000e+00,-3.3000000e+01,1.4000000e+01
1.7246025845580772e+18,-2.5600000e+02,1.7600000e+02,5.4510000e+03,-7.0000000e+00,-5.2000000e+01,8.0000000e+00
1.724602584559022e+18,-2.7500000e+02,1.6200000e+02,5.4650000e+03,-5.0000000e+00,-5.6000000e+01,5.0000000e+00
1.724602584561058e+18,-2.6000000e+02,2.0800000e+02,5.4570000e+03,-9.0000000e+00,-3.9000000e+01,3.0000000e+00
1.7246025845620252e+18,-2.6000000e+02,2.0800000e+02,5.4570000e+03,-1.1000000e+01,-3.1000000e+01,2.0000000e+00
1.724602584564056e+18,-2.7900000e+02,1.7300000e+02,5.4850000e+03,2.0000000e+00,-3.7000000e+01,-2.0000000e+00
1.7246025845650342e+18,-2.6800000e+02,1.6500000e+02,5.4480000e+03,4.0000000e+00,-4.0000000e+01,-5.0000000e+00
1.7246025845670682e+18,-2.7200000e+02,1.7000000e+02,5.4860000e+03,9.0000000e+00,-2.2000000e+01,1.0000000e+00
1.7246025845680852e+18,-2.6300000e+02,1.8900000e+02,5.4460000e+03,8.0000000e+00,-9.0000000e+00,5.0000000e+00
1.724602584570053e+18,-2.5000000e+02,1.9400000e+02,5.4910000e+03,-7.0000000e+00,1.0000000e+00,1.0000000e+00
1.724602584571045e+18,-2.5000000e+02,1.9400000e+02,5.4910000e+03,-3.0000000e+00,4.0000000e+00,-2.0000000e+00
1.724602584573125e+18,-2.4500000e+02,1.5200000e+02,5.4320000e+03,1.6000000e+01,2.1000000e+01,1.0000000e+00
1.724602584574064e+18,-2.5100000e+02,1.7100000e+02,5.4200000e+03,2.1000000e+01,2.4000000e+01,-7.0000000e+00
1.7246025845770652e+18,-2.7200000e+02,1.6600000e+02,5.4420000e+03,1.0000000e+01,5.4000000e+01,-1.4000000e+01
1.724602584578104e+18,-2.7200000e+02,1.6700000e+02,5.4010000e+03,1.4000000e+01,6.2000000e+01,-8.0000000e+00
1.7246025845810893e+18,-2.4400000e+02,1.6600000e+02,5.4230000e+03,2.1000000e+01,5.5000000e+01,-8.0000000e+00
1.724602584582082e+18,-2.6300000e+02,1.7000000e+02,5.3990000e+03,1.4000000e+01,5.8000000e+01,-8.0000000e+00
1.724602584585081e+18,-3.0700000e+02,2.0200000e+02,5.4240000e+03,2.4000000e+01,5.8000000e+01,-5.0000000e+00
1.724602584586073e+18,-3.0700000e+02,2.0200000e+02,5.4240000e+03,1.8000000e+01,5.1000000e+01,2.0000000e+00
1.7246025845881242e+18,-2.5900000e+02,1.4300000e+02,5.3740000e+03,2.6000000e+01,6.3000000e+01,6.0000000e+00
1.7246025845890762e+18,-2.9200000e+02,1.5300000e+02,5.4170000e+03,3.1000000e+01,6.9000000e+01,-7.0000000e+00
1.7246025845911122e+18,-3.0700000e+02,2.0000000e+02,5.3840000e+03,2.4000000e+01,6.0000000e+01,-1.2000000e+01
1.7246025845920812e+18,-3.0300000e+02,1.8800000e+02,5.3730000e+03,1.8000000e+01,5.1000000e+01,-1.0000000e+01
1.7246025845941202e+18,-2.6900000e+02,1.5700000e+02,5.3240000e+03,2.0000000e+00,3.8000000e+01,-6.0000000e+00
1.7246025845950881e+18,-2.9100000e+02,1.8700000e+02,5.3360000e+03,3.0000000e+00,3.0000000e+01,-6.0000000e+00
1.7246025845971082e+18,-2.9700000e+02,1.5400000e+02,5.3620000e+03,2.1000000e+01,1.4000000e+01,-1.2000000e+01
1.7246025845981391e+18,-2.8900000e+02,1.6800000e+02,5.3700000e+03,1.8000000e+01,9.0000000e+00,-4.0000000e+00
1.7246025846001e+18,-3.0100000e+02,1.5900000e+02,5.3590000e+03,0.0000000e+00,5.0000000e+00,1.0000000e+01
1.7246025846011092e+18,-3.0100000e+02,1.5900000e+02,5.3590000e+03,-7.0000000e+00,4.0000000e+00,7.0000000e+00
1.724602584603151e+18,-3.0400000e+02,1.4900000e+02,5.4290000e+03,-5.0000000e+00,-1.2000000e+01,-7.0000000e+00
1.7246025846041042e+18,-2.8800000e+02,1.7800000e+02,5.3750000e+03,-1.0000000e+00,-1.6000000e+01,-1.3000000e+01
1.7246025846061123e+18,-3.2500000e+02,1.8000000e+02,5.3590000e+03,6.0000000e+00,-2.2000000e+01,-9.0000000e+00
1.7246025846071212e+18,-3.0200000e+02,1.5100000e+02,5.3950000e+03,8.0000000e+00,-3.2000000e+01,8.0000000e+00
1.724602584610124e+18,-2.8600000e+02,1.7300000e+02,5.4050000e+03,-1.3000000e+01,-5.9000000e+01,-1.4000000e+01
1.724602584611129e+18,-2.8600000e+02,1.7300000e+02,5.4050000e+03,-1.1000000e+01,-5.9000000e+01,-1.5000000e+01
1.7246025846151322e+18,-2.7100000e+02,1.3600000e+02,5.4330000e+03,-1.3000000e+01,-8.4000000e+01,1.0000000e+01
1.7246025846161242e+18,-2.7100000e+02,1.3600000e+02,5.4330000e+03,-2.0000000e+00,-8.7000000e+01,7.0000000e+00
1.724602584618202e+18,-2.9100000e+02,1.5900000e+02,5.4420000e+03,2.0000000e+00,-7.8000000e+01,8.0000000e+00
1.724602584619129e+18,-2.9500000e+02,1.6800000e+02,5.4700000e+03,-5.0000000e+00,-7.7000000e+01,1.0000000e+00
1.724602584621165e+18,-2.8200000e+02,1.7900000e+02,5.4430000e+03,-7.0000000e+00,-8.3000000e+01,-8.0000000e+00
1.7246025846221322e+18,-2.8300000e+02,1.6700000e+02,5.4530000e+03,-1.0000000e+01,-7.3000000e+01,-2.0000000e+00
1.7246025846241603e+18,-2.6500000e+02,1.5500000e+02,5.4520000e+03,-6.0000000e+00,-7.0000000e+01,1.0000000e+01
1.7246025846251402e+18,-2.8400000e+02,1.4600000e+02,5.4530000e+03,3.0000000e+00,-7.0000000e+01,9.0000000e+00
1.724602584628216e+18,-2.7100000e+02,1.7800000e+02,5.4760000e+03,3.0000000e+00,-4.2000000e+01,-2.0000000e+00
1.7246025846291523e+18,-2.7300000e+02,1.6800000e+02,5.4430000e+03,6.0000000e+00,-4.1000000e+01,-8.0000000e+00
1.7246025846321613e+18,-2.4000000e+02,1.9000000e+02,5.4670000e+03,2.0000000e+00,-1.7000000e+01,-9.0000000e+00
1.724602584633198e+18,-2.9200000e+02,1.7900000e+02,5.4500000e+03,5.0000000e+00,-6.0000000e+00,-9.0000000e+00
1.724602584635203e+18,-2.6400000e+02,1.2100000e+02,5.4630000e+03,1.4000000e+01,1.4000000e+01,2.0000000e+00
1.724602584636163e+18,-2.6400000e+02,1.2100000e+02,5.4630000e+03,8.0000000e+00,1.0000000e+01,-1.0000000e+00
1.724602584638242e+18,-2.9000000e+02,1.4100000e+02,5.4640000e+03,-5.0000000e+00,1.1000000e+01,0.0000000e+00
1.7246025846391672e+18,-2.5600000e+02,1.6600000e+02,5.4370000e+03,-1.0000000e+00,1.9000000e+01,2.0000000e+00
1.7246025846411791e+18,-2.6900000e+02,1.8600000e+02,5.4590000e+03,1.2000000e+01,3.2000000e+01,-4.0000000e+00
1.72460258464217e+18,-2.6400000e+02,1.7300000e+02,5.4260000e+03,2.2000000e+01,3.9000000e+01,-8.0000000e+00
1.724602584644204e+18,-2.8800000e+02,1.4700000e+02,5.4310000e+03,1.9000000e+01,3.6000000e+01,-4.0000000e+00
1.724602584645176e+18,-2.9700000e+02,1.5800000e+02,5.4210000e+03,1.1000000e+01,3.3000000e+01,-8.0000000e+00
1.7246025846472061e+18,-2.6400000e+02,1.3600000e+02,5.4310000e+03,6.0000000e+00,2.8000000e+01,-1.2000000e+01
1.724602584648226e+18,-2.6500000e+02,1.5900000e+02,5.4180000e+03,6.0000000e+00,2.9000000e+01,-5.0000000e+00
1.7246025846502141e+18,-2.7100000e+02,1.7200000e+02,5.4120000e+03,1.0000000e+01,4.1000000e+01,-9.0000000e+00
1.7246025846511903e+18,-2.7100000e+02,1.7200000e+02,5.4120000e+03,1.6000000e+01,4.6000000e+01,-8.0000000e+00
1.7246025846532641e+18,-2.8700000e+02,1.3300000e+02,5.3960000e+03,9.0000000e+00,3.2000000e+01,-4.0000000e+00
1.7246025846541952e+18,-2.7400000e+02,1.3600000e+02,5.4180000e+03,-2.0000000e+00,2.3000000e+01,-6.0000000e+00
1.7246025846562212e+18,-3.0900000e+02,1.4300000e+02,5.3850000e+03,6.0000000e+00,1.3000000e+01,8.0000000e+00
1.724602584657198e+18,-2.9000000e+02,1.4200000e+02,5.4090000e+03,8.0000000e+00,1.4000000e+01,8.0000000e+00
1.7246025846592282e+18,-3.1400000e+02,1.5500000e+02,5.4080000e+03,0.0000000e+00,2.6000000e+01,-7.0000000e+00
1.724602584660206e+18,-2.9700000e+02,1.8700000e+02,5.4150000e+03,-1.0000000e+00,2.1000000e+01,-8.0000000e+00
1.7246025846622382e+18,-3.0000000e+02,1.9100000e+02,5.4190000e+03,1.0000000e+01,-1.8000000e+01,-4.0000000e+00
1.7246025846632532e+18,-3.0400000e+02,1.6000000e+02,5.4010000e+03,1.0000000e+01,-3.7000000e+01,-5.0000000e+00
1.724602584665241e+18,-2.9900000e+02,1.7400000e+02,5.3740000e+03,-3.0000000e+00,-3.2000000e+01,4.0000000e+00
1.7246025846662141e+18,-2.9900000e+02,1.7400000e+02,5.3740000e+03,-4.0000000e+00,-3.0000000e+01,6.0000000e+00
1.7246025846682962e+18,-2.7200000e+02,1.7200000e+02,5.4210000e+03,2.0000000e+00,-4.0000000e+01,-3.0000000e+00
1.7246025846692221e+18,-2.8500000e+02,1.4800000e+02,5.4340000e+03,-1.0000000e+00,-4.4000000e+01,-2.0000000e+00
1.7246025846712481e+18,-2.7800000e+02,1.3100000e+02,5.4210000e+03,-7.0000000e+00,-5.7000000e+01,1.0000000e+01
1.7246025846722212e+18,-2.9500000e+02,1.3500000e+02,5.4020000e+03,-4.0000000e+00,-5.7000000e+01,9.0000000e+00
1.7246025846742403e+18,-2.8700000e+02,1.8600000e+02,5.4240000e+03,5.0000000e+00,-4.1000000e+01,4.0000000e+00
1.7246025846752292e+18,-2.8700000e+02,1.8600000e+02,5.4240000e+03,5.0000000e+00,-4.1000000e+01,8.0000000e+00
1.7246025846772572e+18,-2.7400000e+02,1.8500000e+02,5.4570000e+03,-2.0000000e+00,-3.9000000e+01,-4.0000000e+00
1.7246025846782822e+18,-2.6400000e+02,1.6000000e+02,5.4450000e+03,-3.0000000e+00,-3.2000000e+01,-7.0000000e+00
1.7246025846802621e+18,-2.5700000e+02,1.6200000e+02,5.4500000e+03,-3.0000000e+00,-4.6000000e+01,1.1000000e+01
1.7246025846812372e+18,-2.5500000e+02,1.4000000e+02,5.4580000e+03,3.0000000e+00,-4.6000000e+01,8.0000000e+00
1.724602584683319e+18,-2.9000000e+02,1.8500000e+02,5.4040000e+03,8.0000000e+00,-2.0000000e+01,-6.0000000e+00
1.724602584684249e+18,-3.0900000e+02,1.7300000e+02,5.4500000e+03,7.0000000e+00,-1.4000000e+01,-6.0000000e+00
1.724602584686256e+18,-2.7100000e+02,2.0700000e+02,5.4250000e+03,5.0000000e+00,-3.0000000e+00,-6.0000000e+00
1.7246025846872481e+18,-2.7600000e+02,1.9300000e+02,5.4380000e+03,4.0000000e+00,-1.0000000e+00,0.0000000e+00
1.7246025846892882e+18,-2.4800000e+02,1.8600000e+02,5.4380000e+03,7.0000000e+00,-3.0000000e+00,4.0000000e+00
1.7246025846902582e+18,-2.4800000e+02,1.8600000e+02,5.4380000e+03,7.0000000e+00,2.0000000e+00,3.0000000e+00
1.724602584692272e+18,-2.5700000e+02,1.9700000e+02,5.4260000e+03,1.0000000e+01,3.2000000e+01,-2.0000000e+00
1.724602584693304e+18,-2.6300000e+02,1.8200000e+02,5.4360000e+03,1.3000000e+01,4.3000000e+01,-8.0000000e+00
1.7246025846962883e+18,-2.7000000e+02,1.5700000e+02,5.4280000e+03,1.9000000e+01,3.6000000e+01,-5.0000000e+00
1.724602584697273e+18,-2.6500000e+02,1.7800000e+02,5.4360000e+03,2.2000000e+01,4.0000000e+01,-4.0000000e+00
1.7246025846992812e+18,-2.9000000e+02,1.5400000e+02,5.3830000e+03,1.4000000e+01,4.0000000e+01,-4.0000000e+00
1.7246025847002732e+18,-2.9000000e+02,1.5400000e+02,5.3830000e+03,1.1000000e+01,4.1000000e+01,1.0000000e+00
1.7246025847022892e+18,-3.0200000e+02,1.8600000e+02,5.4170000e+03,9.0000000e+00,5.0000000e+01,-7.0000000e+00
1.7246025847033372e+18,-2.9400000e+02,1.9600000e+02,5.3890000e+03,1.6000000e+01,5.1000000e+01,-7.0000000e+00
1.7246025847073293e+18,-3.3000000e+02,1.3400000e+02,5.3820000e+03,1.5000000e+01,2.5000000e+01,-5.0000000e+00
1.724602584708336e+18,-3.0300000e+02,1.8000000e+02,5.3760000e+03,1.1000000e+01,2.2000000e+01,-4.0000000e+00
1.724602584710297e+18,-2.9200000e+02,1.9600000e+02,5.4000000e+03,6.0000000e+00,2.4000000e+01,-2.0000000e+00
1.7246025847112973e+18,-3.3400000e+02,1.6600000e+02,5.3940000e+03,1.3000000e+01,2.2000000e+01,3.0000000e+00
1.724602584713388e+18,-2.7200000e+02,1.4600000e+02,5.3940000e+03,1.7000000e+01,1.0000000e+00,1.0000000e+00
1.724602584714295e+18,-3.0000000e+02,1.4900000e+02,5.3800000e+03,1.0000000e+01,-5.0000000e+00,3.0000000e+00
1.724602584716314e+18,-3.0700000e+02,1.5900000e+02,5.3770000e+03,-1.0000000e+00,-8.0000000e+00,-3.0000000e+00
1.724602584717305e+18,-2.9900000e+02,1.5500000e+02,5.3810000e+03,-7.0000000e+00,-1.5000000e+01,-9.0000000e+00
1.724602584719341e+18,-2.8100000e+02,1.5200000e+02,5.4050000e+03,4.0000000e+00,-2.4000000e+01,-1.0000000e+01
1.724602584720323e+18,-2.8100000e+02,1.5200000e+02,5.4050000e+03,6.0000000e+00,-2.6000000e+01,-4.0000000e+00
1.7246025847234122e+18,-2.8000000e+02,1.7100000e+02,5.4390000e+03,-9.0000000e+00,-5.0000000e+01,1.1000000e+01
1.7246025847243261e+18,-2.7400000e+02,1.3700000e+02,5.4200000e+03,-4.0000000e+00,-5.6000000e+01,-3.0000000e+00
1.724602584727333e+18,-2.8800000e+02,1.9000000e+02,5.4140000e+03,8.0000000e+00,-6.5000000e+01,2.0000000e+00
1.7246025847283791e+18,-2.8500000e+02,1.5900000e+02,5.3930000e+03,1.0000000e+00,-6.6000000e+01,3.0000000e+00
1.724602584730361e+18,-2.8900000e+02,1.5100000e+02,5.4290000e+03,-1.2000000e+01,-7.1000000e+01,-6.0000000e+00
1.7246025847313283e+18,-2.7300000e+02,1.4500000e+02,5.4440000e+03,-1.1000000e+01,-6.6000000e+01,-7.0000000e+00
1.724602584733431e+18,-2.9900000e+02,1.6100000e+02,5.4390000e+03,-6.0000000e+00,-5.2000000e+01,1.2000000e+01
1.7246025847343473e+18,-3.0100000e+02,1.4300000e+02,5.4440000e+03,-6.0000000e+00,-5.2000000e+01,1.1000000e+01
1.724602584737347e+18,-2.4000000e+02,1.6000000e+02,5.4860000e+03,-4.0000000e+00,-4.4000000e+01,-5.0000000e+00
1.724602584738394e+18,-2.4900000e+02,1.5400000e+02,5.4860000e+03,-7.0000000e+00,-4.9000000e+01,1.0000000e+00
1.724602584741359e+18,-2.7600000e+02,1.6600000e+02,5.4690000e+03,1.0000000e+01,-2.5000000e+01,9.0000000e+00
1.7246025847423462e+18,-2.6400000e+02,1.6500000e+02,5.4680000e+03,1.1000000e+01,-2.0000000e+01,1.1000000e+01
1.7246025847443942e+18,-2.6100000e+02,1.6000000e+02,5.4740000e+03,-1.0000000e+00,-2.6000000e+01,-5.0000000e+00
1.724602584745359e+18,-2.6100000e+02,1.6000000e+02,5.4740000e+03,-5.0000000e+00,-2.4000000e+01,-1.5000000e+01
1.7246025847474033e+18,-2.6400000e+02,1.6600000e+02,5.4650000e+03,0.0000000e+00,4.0000000e+00,-4.0000000e+00
1.724602584748418e+18,-2.6700000e+02,1.4000000e+02,5.4590000e+03,6.0000000e+00,8.0000000e+00,4.0000000e+00
1.7246025847513823e+18,-2.5600000e+02,1.5800000e+02,5.4650000e+03,8.0000000e+00,2.0000000e+01,-1.8000000e+01
1.7246025847524012e+18,-2.8000000e+02,1.7600000e+02,5.4500000e+03,3.0000000e+00,2.3000000e+01,-1.6000000e+01
1.7246025847553923e+18,-2.7900000e+02,1.6900000e+02,5.4330000e+03,1.5000000e+01,4.4000000e+01,6.0000000e+00
1.7246025847563832e+18,-2.6600000e+02,1.5600000e+02,5.4270000e+03,2.1000000e+01,5.0000000e+01,-4.0000000e+00
1.7246025847584653e+18,-2.4700000e+02,1.8700000e+02,5.4540000e+03,1.2000000e+01,3.7000000e+01,-9.0000000e+00
1.7246025847593902e+18,-2.6400000e+02,1.9000000e+02,5.4630000e+03,1.3000000e+01,3.7000000e+01,-3.0000000e+00
1.72460258476142e+18,-2.8800000e+02,1.7500000e+02,5.4360000e+03,2.7000000e+01,3.9000000e+01,7.0000000e+00
1.7246025847623903e+18,-2.8100000e+02,1.6700000e+02,5.4250000e+03,2.3000000e+01,3.3000000e+01,-3.0000000e+00
1.724602584764428e+18,-2.8700000e+02,1.5700000e+02,5.4060000e+03,1.5000000e+01,3.2000000e+01,-1.5000000e+01
1.7246025847653972e+18,-2.8700000e+02,1.5700000e+02,5.4060000e+03,2.0000000e+01,3.9000000e+01,-1.1000000e+01
1.7246025847684892e+18,-2.7600000e+02,1.8700000e+02,5.3830000e+03,1.8000000e+01,2.0000000e+01,-1.0000000e+00
