Mag_X,Mag_Y,Mag_Z
-2390.0,752.0,4192.0
-2422.0,847.0,4182.0
-2512.0,832.0,4097.0
-2662.0,950.0,4025.0
-2742.0,955.0,3900.0
-2825.0,975.0,3837.0
-2867.0,1060.0,3705.0
-2945.0,1112.0,3660.0
-3030.0,1152.0,3590.0
-3065.0,1197.0,3552.0
-3155.0,1252.0,3380.0
-3240.0,1420.0,3242.0
-3240.0,1420.0,3242.0
-3470.0,1512.0,2980.0
-3495.0,1577.0,2827.0
-3575.0,1592.0,2730.0
-3667.0,1702.0,2437.0
-3752.0,1735.0,2350.0
-3840.0,1855.0,2152.0
-3877.0,1900.0,2010.0
-3945.0,1997.0,1887.0
-3930.0,1997.0,1822.0
-3925.0,2082.0,1780.0
-3925.0,2082.0,1780.0
-3997.0,2190.0,1450.0
-4055.0,2250.0,1415.0
-4035.0,2310.0,1305.0
-4070.0,2392.0,1252.0
-4030.0,2427.0,1090.0
-4030.0,2427.0,1090.0
-4082.0,2572.0,872.0
-4135.0,2640.0,760.0
-4102.0,2725.0,592.0
-4070.0,2770.0,547.0
-4112.0,2785.0,487.0
-4070.0,2912.0,312.0
-4082.0,2942.0,150.0
-4065.0,3060.0,10.0
-4002.0,3170.0,-95.0
-4002.0,3170.0,-95.0
-3967.0,3210.0,-385.0
-3972.0,3307.0,-465.0
-3960.0,3422.0,-642.0
-3840.0,3465.0,-745.0
-3872.0,3525.0,-852.0
-3872.0,3525.0,-852.0
-3772.0,3727.0,-1202.0
-3772.0,3727.0,-1202.0
-3742.0,3772.0,-1300.0
-3642.0,3872.0,-1395.0
-3595.0,3990.0,-1592.0
-3595.0,3990.0,-1592.0
-3527.0,4112.0,-1720.0
-3447.0,4202.0,-1942.0
-3337.0,4257.0,-2060.0
-3317.0,4345.0,-2152.0
-3187.0,4395.0,-2227.0
-3187.0,4525.0,-2300.0
-3140.0,4582.0,-2355.0
-3145.0,4525.0,-2360.0
-2977.0,4622.0,-2547.0
-2987.0,4712.0,-2625.0
-2892.0,4760.0,-2725.0
-2782.0,4830.0,-2832.0
-2700.0,4875.0,-2892.0
-2667.0,4955.0,-2985.0
-2667.0,4955.0,-2985.0
-2542.0,5042.0,-3080.0
-2402.0,5132.0,-3177.0
-2395.0,5147.0,-3232.0
-2212.0,5240.0,-3370.0
-2170.0,5310.0,-3427.0
-2170.0,5310.0,-3427.0
-2020.0,5402.0,-3575.0
-1900.0,5427.0,-3762.0
-1810.0,5492.0,-3822.0
-1622.0,5587.0,-3930.0
-1507.0,5597.0,-4035.0
-1297.0,5640.0,-4127.0
-1297.0,5640.0,-4127.0
-1005.0,5725.0,-4365.0
-930.0,5755.0,-4447.0
-695.0,5805.0,-4640.0
-560.0,5857.0,-4655.0
-322.0,5907.0,-4737.0
-212.0,5947.0,-4787.0
30.0,6012.0,-4885.0
30.0,6012.0,-4885.0
375.0,6090.0,-5020.0
480.0,6080.0,-5057.0
727.0,6130.0,-5107.0
820.0,6175.0,-5157.0
1077.0,6190.0,-5215.0
1202.0,6230.0,-5187.0
1380.0,6250.0,-5142.0
1455.0,6245.0,-5215.0
1715.0,6287.0,-5230.0
1830.0,6317.0,-5225.0
2072.0,6287.0,-5192.0
2092.0,6312.0,-5245.0
2222.0,6347.0,-5245.0
2312.0,6357.0,-5225.0
2442.0,6387.0,-5192.0
2595.0,6337.0,-5187.0
2642.0,6452.0,-5117.0
2815.0,6437.0,-5077.0
2862.0,6417.0,-5077.0
3020.0,6427.0,-5107.0
3135.0,6442.0,-4995.0
3202.0,6422.0,-4950.0
3360.0,6407.0,-4895.0
3475.0,6475.0,-4822.0
3615.0,6495.0,-4807.0
3615.0,6495.0,-4807.0
3742.0,6467.0,-4757.0
3882.0,6525.0,-4680.0
3887.0,6565.0,-4635.0
4020.0,6545.0,-4532.0
4140.0,6590.0,-4477.0
4140.0,6590.0,-4432.0
4332.0,6605.0,-4290.0
4375.0,6635.0,-4245.0
4390.0,6585.0,-4197.0
4515.0,6560.0,-4082.0
4625.0,6685.0,-3960.0
4682.0,6650.0,-3807.0
4777.0,6680.0,-3787.0
4835.0,6640.0,-3680.0
4897.0,6650.0,-3512.0
5002.0,6675.0,-3452.0
5075.0,6680.0,-3390.0
5102.0,6670.0,-3207.0
5197.0,6645.0,-3030.0
5227.0,6640.0,-2965.0
5312.0,6675.0,-2792.0
5337.0,6590.0,-2730.0
5405.0,6610.0,-2517.0
5405.0,6610.0,-2517.0
5505.0,6585.0,-2162.0
5572.0,6625.0,-2055.0
5585.0,6610.0,-1985.0
5595.0,6610.0,-1715.0
5625.0,6615.0,-1415.0
5620.0,6560.0,-1292.0
5600.0,6555.0,-1050.0
5600.0,6555.0,-1050.0
5552.0,6475.0,-597.0
5457.0,6540.0,-370.0
5475.0,6545.0,-125.0
5475.0,6545.0,-125.0
5255.0,6467.0,307.0
5227.0,6432.0,395.0
5060.0,6437.0,607.0
5030.0,6417.0,730.0
4960.0,6447.0,927.0
4862.0,6407.0,1015.0
4735.0,6417.0,1227.0
4620.0,6397.0,1335.0
4537.0,6407.0,1522.0
4537.0,6407.0,1522.0
4275.0,6337.0,1765.0
4275.0,6337.0,1765.0
4065.0,6342.0,1955.0
3982.0,6302.0,1995.0
3867.0,6292.0,2212.0
3742.0,6230.0,2275.0
3677.0,6240.0,2310.0
3677.0,6240.0,2310.0
3312.0,6255.0,2620.0
3197.0,6240.0,2640.0
3175.0,6255.0,2730.0
3007.0,6180.0,2750.0
2887.0,6155.0,2862.0
2825.0,6090.0,2792.0
2820.0,6155.0,2892.0
2782.0,6165.0,2857.0
2705.0,6125.0,2857.0
2657.0,6115.0,2917.0
2730.0,6095.0,2975.0
2695.0,6060.0,2930.0
2685.0,6060.0,2985.0
2652.0,6060.0,2955.0
2690.0,6085.0,2970.0
2652.0,6055.0,2975.0
2742.0,6027.0,3005.0
2767.0,6007.0,2990.0
2820.0,6045.0,3015.0
2815.0,5997.0,3010.0
2872.0,5902.0,2990.0
2910.0,5992.0,3020.0
2982.0,5882.0,2930.0
2982.0,5882.0,2930.0
3187.0,5877.0,2970.0
3240.0,5887.0,2945.0
3365.0,5827.0,2912.0
3437.0,5832.0,2892.0
3522.0,5800.0,2912.0
3567.0,5795.0,2857.0
3662.0,5705.0,2857.0
3742.0,5635.0,2847.0
3877.0,5625.0,2847.0
3892.0,5552.0,2812.0
3997.0,5542.0,2812.0
4050.0,5497.0,2782.0
4145.0,5432.0,2710.0
4250.0,5422.0,2787.0
4400.0,5300.0,2705.0
4457.0,5280.0,2680.0
4542.0,5180.0,2567.0
4620.0,5185.0,2562.0
4672.0,5157.0,2552.0
4762.0,5022.0,2517.0
4762.0,4982.0,2527.0
4782.0,4972.0,2577.0
4805.0,4935.0,2557.0
4840.0,4890.0,2562.0
4835.0,4790.0,2582.0
4825.0,4840.0,2600.0
4815.0,4835.0,2625.0
4835.0,4770.0,2645.0
4907.0,4780.0,2630.0
4915.0,4750.0,2625.0
4960.0,4712.0,2610.0
4960.0,4712.0,2610.0
4935.0,4687.0,2567.0
5070.0,4602.0,2592.0
5050.0,4627.0,2517.0
5107.0,4617.0,2542.0
5107.0,4617.0,2542.0
5165.0,4495.0,2522.0
5260.0,4440.0,2527.0
5275.0,4430.0,2512.0
5312.0,4405.0,2482.0
5332.0,4335.0,2420.0
5312.0,4297.0,2415.0
5370.0,4262.0,2380.0
5437.0,4182.0,2415.0
5410.0,4202.0,2355.0
5527.0,4090.0,2365.0
5532.0,4040.0,2385.0
5532.0,3995.0,2300.0
5635.0,3980.0,2285.0
5667.0,3900.0,2252.0
5677.0,3867.0,2262.0
5720.0,3842.0,2197.0
5757.0,3867.0,2197.0
5772.0,3772.0,2207.0
5762.0,3757.0,2207.0
5792.0,3792.0,2242.0
5725.0,3762.0,2147.0
5797.0,3742.0,2222.0
5757.0,3722.0,2167.0
5777.0,3687.0,2207.0
5797.0,3672.0,2212.0
5830.0,3625.0,2177.0
5735.0,3630.0,2157.0
5830.0,3635.0,2157.0
5815.0,3605.0,2132.0
5787.0,3620.0,2182.0
5855.0,3570.0,2192.0
5762.0,3625.0,2182.0
5840.0,3625.0,2177.0
5757.0,3600.0,2207.0
5730.0,3682.0,2202.0
5695.0,3742.0,2325.0
5682.0,3727.0,2345.0
5652.0,3842.0,2350.0
5620.0,3847.0,2410.0
5510.0,3950.0,2467.0
5462.0,4010.0,2462.0
5437.0,4107.0,2457.0
5370.0,4177.0,2457.0
5332.0,4207.0,2502.0
5260.0,4360.0,2537.0
5140.0,4572.0,2512.0
5107.0,4632.0,2527.0
5012.0,4765.0,2477.0
4940.0,4885.0,2507.0
4915.0,5017.0,2425.0
4835.0,5122.0,2380.0
4752.0,5325.0,2345.0
4725.0,5370.0,2340.0
4642.0,5537.0,2290.0
4572.0,5665.0,2257.0
4470.0,5785.0,2162.0
4395.0,5867.0,2152.0
4355.0,6070.0,2045.0
4207.0,6115.0,2040.0
4122.0,6277.0,1965.0
4050.0,6302.0,1932.0
3892.0,6515.0,1857.0
3840.0,6590.0,1807.0
3845.0,6635.0,1792.0
3700.0,6767.0,1705.0
3595.0,6857.0,1567.0
3527.0,6910.0,1497.0
3465.0,7035.0,1492.0
3407.0,7045.0,1435.0
3290.0,7152.0,1360.0
3170.0,7182.0,1405.0
3060.0,7252.0,1262.0
2977.0,7302.0,1232.0
2910.0,7380.0,1252.0
2867.0,7360.0,1192.0
2757.0,7465.0,1100.0
2720.0,7465.0,1050.0
2605.0,7535.0,1000.0
2600.0,7597.0,967.0
2505.0,7572.0,892.0
2495.0,7582.0,862.0
2422.0,7692.0,785.0
2422.0,7692.0,785.0
2337.0,7737.0,655.0
2307.0,7762.0,612.0
2222.0,7795.0,507.0
2170.0,7850.0,502.0
2140.0,7875.0,480.0
2067.0,7850.0,365.0
2060.0,7910.0,297.0
2045.0,7890.0,212.0
1972.0,7992.0,55.0
1972.0,7992.0,55.0
1972.0,8017.0,-135.0
1935.0,8037.0,-172.0
1987.0,8087.0,-252.0
1940.0,8077.0,-430.0
1945.0,8182.0,-517.0
1982.0,8152.0,-612.0
1997.0,8162.0,-755.0
1997.0,8162.0,-755.0
2040.0,8172.0,-995.0
2082.0,8192.0,-1025.0
2055.0,8182.0,-1105.0
2055.0,8182.0,-1105.0
2235.0,8240.0,-1315.0
2235.0,8177.0,-1350.0
2250.0,8225.0,-1497.0
2327.0,8210.0,-1577.0
2302.0,8157.0,-1670.0
2360.0,8215.0,-1735.0
2432.0,8162.0,-1827.0
2452.0,8182.0,-1907.0
2512.0,8235.0,-1960.0
2547.0,8172.0,-1960.0
2610.0,8167.0,-2172.0
2652.0,8192.0,-2142.0
2680.0,8142.0,-2227.0
2767.0,8117.0,-2257.0
2747.0,8122.0,-2335.0
2830.0,8092.0,-2370.0
2910.0,8147.0,-2487.0
2905.0,8067.0,-2557.0
3002.0,8032.0,-2610.0
3002.0,8032.0,-2610.0
3060.0,8032.0,-2660.0
3135.0,7945.0,-2740.0
3130.0,7935.0,-2802.0
3182.0,7890.0,-2847.0
3182.0,7890.0,-2847.0
3265.0,7870.0,-2955.0
3307.0,7850.0,-2975.0
3317.0,7835.0,-3005.0
3422.0,7770.0,-3035.0
3475.0,7795.0,-3092.0
3527.0,7737.0,-3097.0
3685.0,7707.0,-3197.0
3715.0,7662.0,-3255.0
3830.0,7597.0,-3320.0
3920.0,7562.0,-3365.0
3987.0,7505.0,-3380.0
4082.0,7435.0,-3370.0
4175.0,7360.0,-3432.0
4332.0,7317.0,-3360.0
4337.0,7302.0,-3350.0
4485.0,7177.0,-3350.0
4500.0,7152.0,-3360.0
4657.0,7110.0,-3305.0
4715.0,7025.0,-3265.0
4830.0,7045.0,-3212.0
4872.0,7025.0,-3137.0
5040.0,6920.0,-3060.0
5040.0,6920.0,-3060.0
5207.0,6832.0,-2955.0
5260.0,6777.0,-2862.0
5332.0,6675.0,-2832.0
5422.0,6680.0,-2792.0
5515.0,6660.0,-2665.0
5542.0,6595.0,-2582.0
5625.0,6560.0,-2522.0
5642.0,6525.0,-2452.0
5700.0,6480.0,-2360.0
5802.0,6342.0,-2300.0
5815.0,6255.0,-2182.0
5815.0,6255.0,-2182.0
5992.0,6185.0,-2015.0
5977.0,6100.0,-2010.0
5997.0,6110.0,-1907.0
6040.0,6090.0,-1847.0
6102.0,6050.0,-1730.0
6087.0,6017.0,-1660.0
6160.0,5967.0,-1547.0
6175.0,5957.0,-1512.0
6197.0,5892.0,-1405.0
6197.0,5882.0,-1365.0
6232.0,5892.0,-1247.0
6232.0,5892.0,-1247.0
6227.0,5917.0,-1167.0
6197.0,5892.0,-1137.0
6170.0,5852.0,-1152.0
6202.0,5832.0,-1157.0
6197.0,5922.0,-1125.0
6197.0,5902.0,-1095.0
6165.0,5947.0,-1100.0
6165.0,5947.0,-1100.0
6112.0,5952.0,-1080.0
6137.0,6007.0,-1065.0
6112.0,6027.0,-1090.0
6092.0,5992.0,-1177.0
6022.0,6032.0,-1142.0
6035.0,6075.0,-1232.0
6055.0,6100.0,-1267.0
6017.0,6150.0,-1315.0
6007.0,6200.0,-1320.0
6012.0,6205.0,-1395.0
6040.0,6175.0,-1410.0
5965.0,6225.0,-1492.0
6060.0,6200.0,-1572.0
6007.0,6195.0,-1587.0
6002.0,6190.0,-1660.0
5977.0,6210.0,-1645.0
6017.0,6155.0,-1665.0
6017.0,6155.0,-1665.0
5982.0,6145.0,-1725.0
6007.0,6180.0,-1787.0
6055.0,6205.0,-1802.0
6007.0,6165.0,-1802.0
6002.0,6195.0,-1857.0
5965.0,6175.0,-1797.0
6007.0,6165.0,-1842.0
6040.0,6165.0,-1827.0
6040.0,6130.0,-1787.0
6035.0,6135.0,-1822.0
6022.0,6130.0,-1857.0
5997.0,6135.0,-1750.0
6060.0,6155.0,-1755.0
6040.0,6230.0,-1797.0
5987.0,6210.0,-1740.0
5950.0,6262.0,-1745.0
5867.0,6362.0,-1705.0
5887.0,6402.0,-1645.0
5887.0,6402.0,-1645.0
5810.0,6585.0,-1607.0
5630.0,6595.0,-1532.0
5562.0,6650.0,-1532.0
5480.0,6807.0,-1477.0
5480.0,6807.0,-1477.0
5360.0,7005.0,-1340.0
5280.0,7055.0,-1330.0
5197.0,7095.0,-1300.0
5060.0,7162.0,-1267.0
4925.0,7307.0,-1202.0
4887.0,7317.0,-1192.0
4700.0,7440.0,-1137.0
4630.0,7425.0,-1100.0
4475.0,7567.0,-952.0
4475.0,7567.0,-952.0
4207.0,7662.0,-680.0
4145.0,7737.0,-582.0
4040.0,7712.0,-512.0
3892.0,7732.0,-435.0
3845.0,7800.0,-370.0
3615.0,7825.0,-350.0
3615.0,7825.0,-350.0
3380.0,7905.0,-207.0
3290.0,7980.0,-177.0
3202.0,7997.0,-182.0
2915.0,7997.0,-155.0
2897.0,7945.0,-162.0
2710.0,8062.0,-150.0
2575.0,8072.0,-120.0
2480.0,8017.0,-140.0
2355.0,8112.0,-222.0
2192.0,8117.0,-312.0
2160.0,8147.0,-312.0
2082.0,8177.0,-395.0
1972.0,8220.0,-527.0
1892.0,8220.0,-597.0
1825.0,8250.0,-617.0
1825.0,8245.0,-655.0
1762.0,8230.0,-795.0
1720.0,8225.0,-817.0
1685.0,8265.0,-882.0
1657.0,8275.0,-882.0
1657.0,8275.0,-882.0
1732.0,8305.0,-1025.0
1705.0,8275.0,-1085.0
1742.0,8280.0,-1110.0
1752.0,8300.0,-1100.0
1790.0,8315.0,-1105.0
1790.0,8315.0,-1105.0
1887.0,8310.0,-1187.0
1910.0,8305.0,-1262.0
1987.0,8315.0,-1315.0
1982.0,8295.0,-1300.0
2045.0,8295.0,-1287.0
2097.0,8300.0,-1345.0
2097.0,8300.0,-1345.0
2187.0,8280.0,-1430.0
2217.0,8280.0,-1435.0
2217.0,8280.0,-1435.0
2292.0,8310.0,-1542.0
2255.0,8285.0,-1557.0
2312.0,8305.0,-1547.0
2260.0,8265.0,-1557.0
2255.0,8290.0,-1582.0
2265.0,8320.0,-1587.0
2265.0,8285.0,-1562.0
2240.0,8275.0,-1562.0
2212.0,8177.0,-1597.0
2202.0,8220.0,-1660.0
2125.0,8300.0,-1612.0
2160.0,8255.0,-1607.0
2155.0,8335.0,-1655.0
2135.0,8300.0,-1660.0
2102.0,8310.0,-1670.0
2077.0,8370.0,-1690.0
2097.0,8255.0,-1710.0
2135.0,8225.0,-1705.0
2112.0,8265.0,-1705.0
2102.0,8240.0,-1730.0
2097.0,8275.0,-1797.0
2087.0,8310.0,-1827.0
2112.0,8265.0,-1882.0
2112.0,8265.0,-1882.0
2165.0,8245.0,-1897.0
2170.0,8265.0,-1965.0
2150.0,8265.0,-2010.0
2165.0,8235.0,-2015.0
2187.0,8280.0,-2025.0
2182.0,8235.0,-2065.0
2187.0,8230.0,-2152.0
2217.0,8275.0,-2147.0
2192.0,8205.0,-2237.0
2192.0,8205.0,-2237.0
2250.0,8215.0,-2300.0
2265.0,8192.0,-2285.0
2280.0,8220.0,-2325.0
2280.0,8220.0,-2325.0
2285.0,8240.0,-2462.0
2302.0,8225.0,-2415.0
2270.0,8172.0,-2400.0
2345.0,8187.0,-2415.0
2260.0,8172.0,-2437.0
2317.0,8122.0,-2492.0
2327.0,8172.0,-2522.0
2327.0,8172.0,-2522.0
2365.0,8162.0,-2547.0
2370.0,8187.0,-2615.0
2422.0,8162.0,-2635.0
2417.0,8177.0,-2620.0
2427.0,8097.0,-2715.0
2412.0,8092.0,-2705.0
2500.0,8087.0,-2777.0
2512.0,8097.0,-2792.0
2537.0,8057.0,-2877.0
2537.0,8057.0,-2877.0
2610.0,8022.0,-2930.0
2610.0,8027.0,-3020.0
2662.0,8017.0,-3065.0
2747.0,8017.0,-3075.0
2782.0,7905.0,-3137.0
2857.0,7960.0,-3142.0
2972.0,7860.0,-3255.0
3145.0,7825.0,-3300.0
3145.0,7825.0,-3300.0
3360.0,7727.0,-3365.0
3532.0,7637.0,-3437.0
3625.0,7582.0,-3512.0
3777.0,7540.0,-3537.0
3777.0,7540.0,-3537.0
3777.0,7540.0,-3537.0
4065.0,7370.0,-3590.0
4160.0,7322.0,-3660.0
4202.0,7217.0,-3655.0
4250.0,7197.0,-3590.0
4355.0,7115.0,-3660.0
4470.0,7122.0,-3710.0
4417.0,7090.0,-3730.0
4427.0,7070.0,-3752.0
4427.0,7070.0,-3752.0
4447.0,6995.0,-3832.0
4395.0,6990.0,-3852.0
4422.0,6995.0,-3930.0
4255.0,6955.0,-3985.0
4260.0,7005.0,-4062.0
4175.0,6950.0,-4117.0
4097.0,6887.0,-4207.0
4102.0,6910.0,-4255.0
3977.0,6827.0,-4320.0
3925.0,6847.0,-4407.0
3805.0,6837.0,-4452.0
3787.0,6797.0,-4532.0
3720.0,6757.0,-4645.0
3677.0,6737.0,-4640.0
3557.0,6675.0,-4772.0
3475.0,6675.0,-4812.0
3380.0,6590.0,-4867.0
3280.0,6545.0,-4940.0
3202.0,6525.0,-4985.0
3135.0,6412.0,-5067.0
3097.0,6407.0,-5192.0
3097.0,6407.0,-5192.0
3002.0,6347.0,-5210.0
3002.0,6347.0,-5210.0
2782.0,6195.0,-5340.0
2782.0,6195.0,-5340.0
2542.0,6085.0,-5372.0
2460.0,6032.0,-5362.0
2355.0,6032.0,-5472.0
2332.0,5967.0,-5462.0
2280.0,5917.0,-5477.0
2187.0,5922.0,-5512.0
2145.0,5827.0,-5507.0
2102.0,5877.0,-5580.0
2055.0,5820.0,-5580.0
1982.0,5770.0,-5540.0
1950.0,5725.0,-5590.0
1835.0,5740.0,-5565.0
1752.0,5685.0,-5590.0
1690.0,5675.0,-5620.0
1600.0,5562.0,-5610.0
1485.0,5562.0,-5605.0
1332.0,5532.0,-5625.0
1245.0,5477.0,-5595.0
1102.0,5427.0,-5565.0
1087.0,5457.0,-5545.0
925.0,5402.0,-5575.0
857.0,5407.0,-5570.0
785.0,5300.0,-5560.0
690.0,5280.0,-5560.0
552.0,5172.0,-5507.0
432.0,5172.0,-5442.0
130.0,5102.0,-5387.0
87.0,5067.0,-5330.0
10.0,5022.0,-5305.0
-77.0,5077.0,-5295.0
-197.0,4997.0,-5320.0
-240.0,4992.0,-5270.0
-265.0,4880.0,-5275.0
-287.0,4880.0,-5280.0
-340.0,4825.0,-5275.0
-327.0,4860.0,-5230.0
-460.0,4800.0,-5220.0
-460.0,4785.0,-5205.0
-532.0,4727.0,-5167.0
-527.0,4717.0,-5187.0
-565.0,4697.0,-5200.0
-560.0,4682.0,-5200.0
-565.0,4682.0,-5192.0
-570.0,4687.0,-5235.0
-575.0,4572.0,-5152.0
-617.0,4632.0,-5162.0
-632.0,4642.0,-5182.0
-642.0,4587.0,-5177.0
-675.0,4642.0,-5200.0
-675.0,4642.0,-5200.0
-747.0,4542.0,-5072.0
-690.0,4547.0,-5147.0
-720.0,4552.0,-5052.0
-772.0,4520.0,-5087.0
-800.0,4557.0,-5092.0
-805.0,4520.0,-5087.0
-820.0,4520.0,-5047.0
-820.0,4520.0,-5047.0
-800.0,4592.0,-5062.0
-800.0,4592.0,-5062.0
-762.0,4622.0,-5057.0
-762.0,4622.0,-5057.0
-720.0,4702.0,-5077.0
-727.0,4662.0,-5092.0
-685.0,4647.0,-5097.0
-695.0,4677.0,-5102.0
-652.0,4702.0,-5092.0
-715.0,4770.0,-5102.0
-637.0,4775.0,-5122.0
-637.0,4775.0,-5122.0
-590.0,4865.0,-5097.0
-590.0,4865.0,-5097.0
-595.0,4972.0,-5097.0
-595.0,4972.0,-5097.0
-605.0,5012.0,-5132.0
-637.0,5052.0,-5087.0
-547.0,5107.0,-5062.0
-570.0,5082.0,-4990.0
-485.0,5117.0,-5092.0
-465.0,5230.0,-5037.0
-432.0,5220.0,-5067.0
-412.0,5320.0,-4995.0
-392.0,5330.0,-4985.0
-380.0,5422.0,-5042.0
-335.0,5407.0,-5072.0
-217.0,5507.0,-5025.0
-192.0,5592.0,-5072.0
-160.0,5640.0,-5025.0
-140.0,5695.0,-5020.0
-140.0,5695.0,-5020.0
-40.0,5750.0,-5052.0
20.0,5842.0,-5047.0
57.0,5832.0,-5005.0
57.0,5852.0,-4990.0
62.0,5917.0,-5025.0
145.0,5942.0,-4970.0
160.0,6032.0,-4990.0
150.0,6055.0,-4950.0
182.0,6027.0,-4960.0
230.0,6170.0,-4915.0
307.0,6170.0,-4920.0
355.0,6185.0,-4920.0
402.0,6307.0,-4852.0
460.0,6352.0,-4880.0
385.0,6382.0,-4842.0
432.0,6387.0,-4837.0
547.0,6490.0,-4787.0
495.0,6510.0,-4747.0
565.0,6540.0,-4787.0
537.0,6555.0,-4680.0
610.0,6630.0,-4722.0
685.0,6732.0,-4685.0
732.0,6747.0,-4670.0
757.0,6842.0,-4630.0
805.0,6867.0,-4565.0
815.0,6882.0,-4580.0
842.0,6985.0,-4472.0
837.0,7020.0,-4467.0
877.0,7095.0,-4437.0
895.0,7110.0,-4407.0
867.0,7137.0,-4255.0
967.0,7247.0,-4192.0
967.0,7227.0,-4122.0
935.0,7272.0,-4152.0
967.0,7340.0,-4102.0
1015.0,7375.0,-3995.0
1045.0,7450.0,-3975.0
1087.0,7480.0,-3990.0
1072.0,7572.0,-3877.0
1102.0,7550.0,-3832.0
1125.0,7582.0,-3767.0
1107.0,7617.0,-3730.0
1140.0,7682.0,-3725.0
1160.0,7677.0,-3600.0
1177.0,7687.0,-3590.0
1150.0,7707.0,-3497.0
1160.0,7780.0,-3412.0
1165.0,7810.0,-3365.0
1160.0,7870.0,-3290.0
1160.0,7900.0,-3290.0
1192.0,7885.0,-3152.0
1197.0,7865.0,-3050.0
1207.0,7920.0,-3050.0
1187.0,8012.0,-2935.0
1160.0,7987.0,-2935.0
1197.0,8062.0,-2907.0
1245.0,8027.0,-2792.0
1297.0,7965.0,-2772.0
1327.0,8067.0,-2762.0
1350.0,8012.0,-2735.0
1307.0,8042.0,-2735.0
1307.0,8027.0,-2695.0
1355.0,8032.0,-2640.0
1302.0,8072.0,-2650.0
1345.0,8107.0,-2572.0
1322.0,8097.0,-2527.0
1375.0,8132.0,-2472.0
1397.0,8132.0,-2497.0
1340.0,8192.0,-2462.0
1312.0,8187.0,-2405.0
1385.0,8167.0,-2300.0
1360.0,8172.0,-2275.0
1375.0,8205.0,-2182.0
1397.0,8172.0,-2207.0
1355.0,8197.0,-2112.0
1417.0,8172.0,-2050.0
1385.0,8187.0,-2025.0
1442.0,8245.0,-1950.0
1412.0,8197.0,-1932.0
1412.0,8197.0,-1932.0
1512.0,8240.0,-1822.0
1532.0,8192.0,-1755.0
1580.0,8275.0,-1720.0
1580.0,8275.0,-1720.0
1552.0,8305.0,-1765.0
1605.0,8275.0,-1695.0
1627.0,8280.0,-1725.0
1585.0,8260.0,-1700.0
1662.0,8240.0,-1670.0
1662.0,8240.0,-1670.0
1642.0,8235.0,-1680.0
1642.0,8235.0,-1680.0
1680.0,8245.0,-1715.0
1680.0,8245.0,-1715.0
1705.0,8230.0,-1670.0
1637.0,8230.0,-1695.0
1680.0,8255.0,-1645.0
1737.0,8290.0,-1597.0
1710.0,8265.0,-1617.0
1680.0,8290.0,-1635.0
1690.0,8260.0,-1567.0
1622.0,8245.0,-1572.0
1685.0,8260.0,-1522.0
1705.0,8177.0,-1552.0
1742.0,8270.0,-1537.0
1725.0,8230.0,-1467.0
1737.0,8255.0,-1512.0
1825.0,8255.0,-1532.0
1800.0,8230.0,-1562.0
1852.0,8270.0,-1572.0
1852.0,8270.0,-1572.0
1867.0,8280.0,-1567.0
1872.0,8300.0,-1547.0
1887.0,8197.0,-1547.0
1887.0,8250.0,-1522.0
1867.0,8265.0,-1492.0
1857.0,8225.0,-1430.0
1825.0,8245.0,-1420.0
1852.0,8300.0,-1385.0
1857.0,8235.0,-1315.0
1825.0,8245.0,-1365.0
1862.0,8235.0,-1320.0
1835.0,8285.0,-1355.0
1800.0,8260.0,-1300.0
1790.0,8255.0,-1287.0
1825.0,8240.0,-1292.0
1852.0,8260.0,-1277.0
1857.0,8220.0,-1292.0
1900.0,8245.0,-1267.0
1915.0,8260.0,-1227.0
1900.0,8250.0,-1217.0
1930.0,8240.0,-1167.0
1905.0,8220.0,-1197.0
1957.0,8230.0,-1197.0
1940.0,8245.0,-1182.0
1892.0,8245.0,-1152.0
1920.0,8255.0,-1152.0
1915.0,8255.0,-1130.0
1910.0,8220.0,-1125.0
1920.0,8230.0,-1125.0
1945.0,8260.0,-1095.0
2010.0,8250.0,-1085.0
2010.0,8270.0,-1075.0
2010.0,8270.0,-1075.0
1915.0,8270.0,-1095.0
1930.0,8220.0,-1080.0
1915.0,8235.0,-1065.0
1935.0,8260.0,-1035.0
1872.0,8215.0,-1040.0
1872.0,8225.0,-1025.0
1945.0,8192.0,-985.0
1945.0,8192.0,-985.0
1935.0,8220.0,-872.0
1882.0,8187.0,-877.0
1852.0,8187.0,-892.0
1852.0,8187.0,-892.0
1830.0,8205.0,-750.0
1820.0,8152.0,-730.0
1810.0,8197.0,-680.0
1835.0,8127.0,-597.0
1915.0,8167.0,-460.0
1935.0,8142.0,-455.0
1992.0,8097.0,-355.0
1977.0,8142.0,-312.0
1992.0,8032.0,-252.0
1992.0,8032.0,-252.0
1982.0,8082.0,-110.0
2030.0,8037.0,15.0
2025.0,8022.0,120.0
2045.0,7992.0,155.0
2035.0,7935.0,222.0
2015.0,7965.0,360.0
2035.0,7955.0,325.0
1982.0,7915.0,430.0
2020.0,7830.0,415.0
2045.0,7762.0,430.0
2002.0,7820.0,512.0
2077.0,7795.0,562.0
2067.0,7780.0,607.0
2077.0,7810.0,607.0
2077.0,7810.0,607.0
2097.0,7805.0,685.0
2135.0,7775.0,685.0
2135.0,7775.0,685.0
2112.0,7752.0,675.0
2155.0,7790.0,655.0
2177.0,7737.0,700.0
