timestamp,accelX,accelY,accelZ,gyroX,gyroY,gyroZ
1723940850.9648843,129.20399475097656,-97.0,101.0,-2760.0,-3.0,-1.0
1723940850.974877,129.21400451660156,-88.0,98.0,-2751.0,6.0,1.0
1723940850.979544,129.218994140625,-95.0,94.0,-2754.0,-1.0,-7.0
1723940850.989647,129.22900390625,-93.0,99.0,-2758.0,7.0,-4.0
1723940850.99473,129.23399353027344,-91.0,103.0,-2760.0,3.0,-2.0
1723940851.0046804,129.24400329589844,-98.0,97.0,-2755.0,2.0,-9.0
1723940851.0107124,129.24899291992188,-98.0,89.0,-2748.0,2.0,-11.0
1723940851.019895,129.25900268554688,-97.0,97.0,-2759.0,4.0,-12.0
1723940851.0243871,129.26400756835938,-101.0,99.0,-2748.0,12.0,-10.0
1723940851.034025,129.2740020751953,-99.0,94.0,-2739.0,1.0,2.0
1723940851.0410006,129.2790069580078,-94.0,94.0,-2746.0,8.0,-2.0
1723940851.0493054,129.28900146484375,-100.0,93.0,-2770.0,14.0,-5.0
1723940851.0544739,129.29400634765625,-108.0,96.0,-2749.0,1.0,-9.0
1723940851.064942,129.3040008544922,-80.0,92.0,-2760.0,4.0,-7.0
1723940851.0690494,129.3090057373047,-97.0,96.0,-2753.0,16.0,-3.0
1723940851.0792382,129.31900024414062,-94.0,99.0,-2757.0,4.0,-15.0
1723940851.0842328,129.32400512695312,-99.0,95.0,-2754.0,1.0,-7.0
1723940851.094452,129.33399963378906,-99.0,95.0,-2756.0,7.0,0.0
1723940851.099879,129.33900451660156,-100.0,96.0,-2755.0,0.0,-15.0
1723940851.109437,129.3489990234375,-95.0,90.0,-2753.0,10.0,1.0
1723940851.1136112,129.35400390625,-93.0,95.0,-2750.0,3.0,-5.0
1723940851.1245334,129.36399841308594,-97.0,97.0,-2748.0,0.0,-7.0
1723940851.1306357,129.36900329589844,-92.0,99.0,-2743.0,5.0,-4.0
1723940851.139485,129.37899780273438,-88.0,88.0,-2752.0,3.0,-2.0
1723940851.144198,129.38400268554688,-93.0,88.0,-2747.0,6.0,-3.0
1723940851.154024,129.3939971923828,-101.0,96.0,-2751.0,0.0,-11.0
1723940851.159154,129.3990020751953,-102.0,95.0,-2755.0,8.0,-11.0
1723940851.1703513,129.40899658203125,-100.0,92.0,-2746.0,11.0,6.0
1723940851.174296,129.41400146484375,-94.0,101.0,-2745.0,2.0,-6.0
1723940851.1843138,129.4239959716797,-108.0,100.0,-2752.0,0.0,-3.0
1723940851.1894982,129.4290008544922,-93.0,103.0,-2760.0,2.0,-15.0
1723940851.1995986,129.43899536132812,-104.0,93.0,-2760.0,10.0,-7.0
1723940851.2059166,129.44400024414062,-106.0,92.0,-2740.0,-1.0,-10.0
1723940851.2148864,129.45399475097656,-101.0,93.0,-2759.0,11.0,4.0
1723940851.2193797,129.45899963378906,-105.0,87.0,-2758.0,-2.0,-9.0
1723940851.2294154,129.468994140625,-103.0,103.0,-2749.0,-2.0,-7.0
1723940851.2337797,129.4739990234375,-88.0,90.0,-2748.0,8.0,-1.0
1723940851.2458215,129.48399353027344,-113.0,103.0,-2751.0,6.0,-3.0
1723940851.2493808,129.48899841308594,-108.0,96.0,-2735.0,2.0,-10.0
1723940851.2591553,129.49899291992188,-99.0,86.0,-2756.0,5.0,-7.0
1723940851.2641485,129.50399780273438,-92.0,84.0,-2748.0,-2.0,-6.0
1723940851.2747252,129.51400756835938,-102.0,99.0,-2748.0,-4.0,0.0
1723940851.278642,129.5189971923828,-99.0,85.0,-2754.0,2.0,-8.0
1723940851.288763,129.5290069580078,-100.0,98.0,-2758.0,16.0,-1.0
1723940851.293778,129.53399658203125,-97.0,91.0,-2740.0,14.0,1.0
1723940851.3044033,129.54400634765625,-97.0,99.0,-2754.0,9.0,-11.0
1723940851.309488,129.5489959716797,-97.0,92.0,-2754.0,7.0,-11.0
1723940851.3194544,129.5590057373047,-101.0,94.0,-2761.0,5.0,-5.0
1723940851.3245006,129.56399536132812,-90.0,95.0,-2744.0,3.0,-7.0
1723940851.3355057,129.57400512695312,-97.0,99.0,-2752.0,11.0,-5.0
1723940851.3394716,129.57899475097656,-101.0,100.0,-2742.0,2.0,6.0
1723940851.3497128,129.58900451660156,-92.0,93.0,-2764.0,10.0,-2.0
1723940851.3544273,129.593994140625,-98.0,97.0,-2739.0,9.0,-14.0
1723940851.3644874,129.60400390625,-97.0,101.0,-2767.0,2.0,-6.0
1723940851.36961,129.60899353027344,-92.0,96.0,-2749.0,-1.0,-12.0
1723940851.379614,129.61900329589844,-87.0,89.0,-2757.0,5.0,-5.0
1723940851.3845572,129.62399291992188,-106.0,90.0,-2751.0,-1.0,-7.0
1723940851.3939798,129.63400268554688,-97.0,97.0,-2755.0,0.0,1.0
1723940851.4000938,129.63900756835938,-99.0,90.0,-2761.0,6.0,-6.0
1723940851.4093947,129.6490020751953,-98.0,93.0,-2766.0,2.0,-2.0
1723940851.4141552,129.6540069580078,-97.0,91.0,-2742.0,1.0,-9.0
1723940851.4240732,129.66400146484375,-99.0,98.0,-2748.0,8.0,-3.0
1723940851.429121,129.66900634765625,-109.0,92.0,-2747.0,0.0,-4.0
1723940851.4391305,129.6790008544922,-98.0,92.0,-2756.0,6.0,-6.0
1723940851.4444432,129.6840057373047,-104.0,94.0,-2752.0,4.0,-4.0
1723940851.4547067,129.69400024414062,-89.0,96.0,-2753.0,6.0,-3.0
1723940851.4597197,129.69900512695312,-97.0,91.0,-2753.0,8.0,-4.0
1723940851.4693635,129.70899963378906,-84.0,96.0,-2764.0,13.0,-7.0
1723940851.4752223,129.71400451660156,-93.0,98.0,-2751.0,1.0,-4.0
1723940851.4836972,129.7239990234375,-95.0,91.0,-2752.0,4.0,-10.0
1723940851.489113,129.72900390625,-90.0,103.0,-2739.0,-2.0,-3.0
1723940851.4993503,129.73899841308594,-93.0,101.0,-2763.0,-1.0,-8.0
1723940851.5043538,129.74400329589844,-99.0,92.0,-2736.0,9.0,-7.0
1723940851.51463,129.75399780273438,-101.0,97.0,-2752.0,6.0,-3.0
1723940851.519628,129.75900268554688,-102.0,93.0,-2751.0,5.0,-7.0
1723940851.5296323,129.7689971923828,-104.0,98.0,-2750.0,7.0,-6.0
1723940851.5343769,129.7740020751953,-105.0,91.0,-2744.0,8.0,-13.0
1723940851.5448554,129.78399658203125,-94.0,94.0,-2752.0,11.0,-1.0
1723940851.549499,129.78900146484375,-105.0,95.0,-2747.0,1.0,-11.0
1723940851.5593793,129.7989959716797,-91.0,89.0,-2754.0,11.0,-7.0
1723940851.5640068,129.8040008544922,-100.0,97.0,-2755.0,5.0,5.0
1723940851.5742464,129.81399536132812,-80.0,100.0,-2751.0,-1.0,-9.0
1723940851.5801659,129.81900024414062,-97.0,103.0,-2743.0,10.0,-3.0
1723940851.589586,129.82899475097656,-95.0,103.0,-2757.0,1.0,-7.0
1723940851.5948608,129.83399963378906,-97.0,98.0,-2739.0,2.0,-12.0
1723940851.6049325,129.843994140625,-105.0,101.0,-2757.0,2.0,0.0
1723940851.608953,129.8489990234375,-101.0,88.0,-2748.0,6.0,-3.0
1723940851.61938,129.85899353027344,-96.0,104.0,-2755.0,3.0,-6.0
1723940851.6244657,129.86399841308594,-100.0,107.0,-2738.0,8.0,-5.0
1723940851.633959,129.87399291992188,-105.0,89.0,-2757.0,6.0,-7.0
1723940851.640959,129.87899780273438,-102.0,104.0,-2745.0,4.0,-1.0
1723940851.649488,129.88900756835938,-99.0,99.0,-2754.0,9.0,-1.0
1723940851.6556978,129.8939971923828,-96.0,94.0,-2749.0,-2.0,-6.0
1723940851.6642475,129.9040069580078,-90.0,98.0,-2761.0,7.0,3.0
1723940851.6694264,129.90899658203125,-95.0,86.0,-2737.0,5.0,6.0
1723940851.6803813,129.91900634765625,-101.0,91.0,-2759.0,-1.0,-5.0
1723940851.6843877,129.9239959716797,-105.0,87.0,-2754.0,1.0,-8.0
1723940851.6948009,129.9340057373047,-94.0,97.0,-2751.0,3.0,-6.0
1723940851.6998446,129.93899536132812,-102.0,97.0,-2736.0,3.0,-9.0
1723940851.7094262,129.94900512695312,-96.0,99.0,-2760.0,-1.0,-10.0
1723940851.713938,129.95399475097656,-106.0,107.0,-2740.0,4.0,-3.0
1723940851.7246294,129.96400451660156,-102.0,98.0,-2753.0,1.0,-1.0
1723940851.7296302,129.968994140625,-110.0,105.0,-2743.0,5.0,-6.0
1723940851.739472,129.97900390625,-93.0,96.0,-2772.0,0.0,-6.0
1723940851.7451441,129.98399353027344,-107.0,97.0,-2745.0,3.0,-8.0
1723940851.7544415,129.99400329589844,-96.0,105.0,-2752.0,4.0,-3.0
1723940851.759497,129.99899291992188,-97.0,92.0,-2752.0,6.0,-8.0
1723940851.7695467,130.00900268554688,-97.0,99.0,-2765.0,5.0,0.0
1723940851.774414,130.01400756835938,-102.0,95.0,-2745.0,3.0,-10.0
1723940851.7846825,130.0240020751953,-86.0,104.0,-2757.0,-2.0,2.0
1723940851.7890582,130.0290069580078,-101.0,106.0,-2738.0,-2.0,2.0
1723940851.7992008,130.03900146484375,-105.0,89.0,-2762.0,-1.0,-8.0
1723940851.8042018,130.04400634765625,-108.0,98.0,-2748.0,2.0,-9.0
1723940851.8140044,130.0540008544922,-94.0,102.0,-2757.0,4.0,9.0
1723940851.8194876,130.0590057373047,-93.0,103.0,-2754.0,3.0,-5.0
1723940851.8299522,130.06900024414062,-85.0,98.0,-2757.0,6.0,-6.0
1723940851.8348503,130.07400512695312,-103.0,101.0,-2739.0,6.0,-11.0
1723940851.8444328,130.08399963378906,-96.0,96.0,-2762.0,0.0,-8.0
1723940851.849199,130.08900451660156,-104.0,99.0,-2742.0,1.0,-6.0
1723940851.859515,130.0989990234375,-102.0,91.0,-2759.0,6.0,3.0
1723940851.8639734,130.10400390625,-104.0,94.0,-2731.0,2.0,-4.0
1723940851.8744557,130.11399841308594,-90.0,98.0,-2763.0,-1.0,5.0
1723940851.8791142,130.11900329589844,-98.0,96.0,-2749.0,5.0,5.0
1723940851.8897083,130.12899780273438,-98.0,100.0,-2759.0,2.0,-15.0
1723940851.8944004,130.13400268554688,-99.0,110.0,-2743.0,-4.0,2.0
1723940851.9059098,130.1439971923828,-102.0,95.0,-2755.0,5.0,-7.0
1723940851.9094348,130.1490020751953,-95.0,103.0,-2738.0,11.0,-8.0
1723940851.9193072,130.15899658203125,-103.0,92.0,-2757.0,9.0,-14.0
1723940851.9243784,130.16400146484375,-93.0,93.0,-2744.0,9.0,-14.0
1723940851.9347878,130.1739959716797,-91.0,87.0,-2758.0,3.0,4.0
1723940851.9397383,130.1790008544922,-104.0,94.0,-2758.0,7.0,-3.0
1723940851.9498043,130.18899536132812,-98.0,90.0,-2747.0,8.0,-4.0
1723940851.9538615,130.19400024414062,-101.0,97.0,-2738.0,6.0,-5.0
1723940851.9649854,130.20399475097656,-98.0,100.0,-2755.0,5.0,0.0
1723940851.9694698,130.20899963378906,-97.0,103.0,-2747.0,0.0,-3.0
1723940851.9793122,130.218994140625,-91.0,102.0,-2766.0,10.0,4.0
1723940851.9853609,130.2239990234375,-95.0,104.0,-2741.0,7.0,3.0
1723940851.994399,130.23399353027344,-99.0,100.0,-2763.0,5.0,-1.0
1723940852.0000381,130.23899841308594,-96.0,100.0,-2748.0,2.0,1.0
1723940852.0094495,130.24899291992188,-95.0,100.0,-2748.0,10.0,-4.0
1723940852.0144858,130.25399780273438,-101.0,101.0,-2749.0,6.0,-6.0
1723940852.0240645,130.26400756835938,-102.0,90.0,-2753.0,11.0,-7.0
1723940852.0288951,130.2689971923828,-104.0,94.0,-2746.0,5.0,-9.0
1723940852.0393019,130.2790069580078,-101.0,93.0,-2755.0,-1.0,-6.0
1723940852.0444329,130.28399658203125,-95.0,96.0,-2742.0,13.0,-14.0
1723940852.0544577,130.29400634765625,-95.0,100.0,-2752.0,6.0,-2.0
1723940852.059351,130.2989959716797,-101.0,104.0,-2739.0,4.0,-1.0
1723940852.069412,130.3090057373047,-97.0,94.0,-2754.0,3.0,-5.0
1723940852.0743103,130.31399536132812,-87.0,106.0,-2741.0,-8.0,-2.0
1723940852.0843816,130.32400512695312,-99.0,94.0,-2749.0,2.0,-8.0
1723940852.0895193,130.32899475097656,-98.0,97.0,-2752.0,6.0,-13.0
1723940852.099925,130.33900451660156,-101.0,105.0,-2749.0,6.0,-2.0
1723940852.1047976,130.343994140625,-90.0,104.0,-2759.0,8.0,-7.0
1723940852.1138895,130.35400390625,-108.0,94.0,-2743.0,8.0,-1.0
1723940852.1195133,130.35899353027344,-98.0,94.0,-2741.0,3.0,0.0
1723940852.1294515,130.36900329589844,-89.0,85.0,-2752.0,6.0,1.0
1723940852.1368499,130.37399291992188,-97.0,87.0,-2753.0,2.0,-9.0
1723940852.1444361,130.38400268554688,-102.0,94.0,-2745.0,-2.0,3.0
1723940852.1500387,130.38900756835938,-96.0,98.0,-2748.0,8.0,-3.0
1723940852.1594696,130.3990020751953,-100.0,107.0,-2747.0,-1.0,-2.0
1723940852.1641626,130.4040069580078,-96.0,94.0,-2755.0,0.0,-10.0
1723940852.1744833,130.41400146484375,-98.0,107.0,-2756.0,1.0,-6.0
1723940852.1798055,130.41900634765625,-99.0,91.0,-2750.0,10.0,-9.0
1723940852.189807,130.4290008544922,-94.0,88.0,-2757.0,8.0,0.0
1723940852.1946223,130.4340057373047,-90.0,99.0,-2756.0,5.0,-4.0
1723940852.204238,130.44400024414062,-94.0,99.0,-2756.0,8.0,-3.0
1723940852.209558,130.44900512695312,-93.0,96.0,-2749.0,-1.0,-7.0
1723940852.219332,130.45899963378906,-97.0,97.0,-2744.0,1.0,-2.0
1723940852.2243218,130.46400451660156,-97.0,96.0,-2742.0,3.0,-2.0
1723940852.2339733,130.4739990234375,-96.0,86.0,-2758.0,1.0,-9.0
1723940852.239144,130.47900390625,-91.0,92.0,-2755.0,5.0,-5.0
1723940852.2498071,130.48899841308594,-100.0,88.0,-2758.0,8.0,6.0
1723940852.2545907,130.49400329589844,-108.0,97.0,-2749.0,-7.0,-9.0
1723940852.2646227,130.50399780273438,-103.0,97.0,-2753.0,4.0,1.0
1723940852.2696993,130.50900268554688,-97.0,97.0,-2758.0,-1.0,-7.0
1723940852.2794049,130.5189971923828,-94.0,113.0,-2770.0,5.0,4.0
1723940852.2837596,130.5240020751953,-98.0,100.0,-2761.0,7.0,-8.0
1723940852.295638,130.53399658203125,-104.0,98.0,-2743.0,6.0,-11.0
1723940852.2998645,130.53900146484375,-99.0,94.0,-2749.0,7.0,-6.0
1723940852.3095508,130.5489959716797,-96.0,96.0,-2764.0,-1.0,2.0
1723940852.3141837,130.5540008544922,-100.0,94.0,-2758.0,4.0,-3.0
1723940852.3243523,130.56399536132812,-99.0,93.0,-2754.0,7.0,-4.0
1723940852.3294141,130.56900024414062,-106.0,98.0,-2748.0,2.0,-8.0
1723940852.3418105,130.57899475097656,-93.0,90.0,-2751.0,1.0,-1.0
1723940852.344641,130.58399963378906,-95.0,91.0,-2764.0,0.0,3.0
1723940852.3544927,130.593994140625,-100.0,103.0,-2747.0,2.0,-2.0
1723940852.3595529,130.5989990234375,-96.0,101.0,-2750.0,4.0,-9.0
1723940852.3729382,130.60899353027344,-88.0,95.0,-2767.0,7.0,3.0
1723940852.374136,130.61399841308594,-99.0,92.0,-2760.0,0.0,2.0
1723940852.3849497,130.62399291992188,-93.0,99.0,-2753.0,2.0,4.0
1723940852.3925006,130.62899780273438,-96.0,93.0,-2758.0,-2.0,-3.0
1723940852.3994277,130.63900756835938,-94.0,97.0,-2755.0,3.0,-16.0
1723940852.4041374,130.6439971923828,-101.0,96.0,-2743.0,5.0,4.0
1723940852.4135325,130.6540069580078,-95.0,97.0,-2765.0,5.0,-9.0
1723940852.419479,130.65899658203125,-103.0,97.0,-2765.0,11.0,-11.0
1723940852.429064,130.66900634765625,-98.0,95.0,-2753.0,5.0,-3.0
1723940852.434507,130.6739959716797,-87.0,96.0,-2753.0,4.0,-3.0
1723940852.4445345,130.6840057373047,-104.0,103.0,-2746.0,1.0,-7.0
1723940852.4493182,130.68899536132812,-98.0,104.0,-2757.0,-3.0,0.0
1723940852.459427,130.69900512695312,-103.0,94.0,-2750.0,7.0,-2.0
1723940852.464171,130.70399475097656,-98.0,99.0,-2750.0,9.0,0.0
1723940852.4743202,130.71400451660156,-92.0,95.0,-2746.0,7.0,2.0
1723940852.4792807,130.718994140625,-97.0,88.0,-2749.0,6.0,-6.0
1723940852.4892015,130.72900390625,-104.0,101.0,-2765.0,-1.0,-8.0
1723940852.4941826,130.73399353027344,-111.0,97.0,-2762.0,4.0,-9.0
1723940852.5046453,130.74400329589844,-94.0,94.0,-2757.0,4.0,-2.0
1723940852.509513,130.74899291992188,-90.0,97.0,-2756.0,3.0,0.0
1723940852.5194244,130.75900268554688,-103.0,94.0,-2763.0,2.0,-6.0
1723940852.5234995,130.76400756835938,-101.0,95.0,-2738.0,-1.0,1.0
1723940852.5342872,130.7740020751953,-102.0,107.0,-2756.0,6.0,-1.0
1723940852.539263,130.7790069580078,-95.0,98.0,-2739.0,4.0,-10.0
1723940852.5494251,130.78900146484375,-87.0,97.0,-2749.0,7.0,-4.0
1723940852.5542822,130.79400634765625,-100.0,99.0,-2753.0,6.0,-13.0
1723940852.5642216,130.8040008544922,-108.0,96.0,-2749.0,12.0,-3.0
1723940852.569518,130.8090057373047,-100.0,97.0,-2758.0,-3.0,-4.0
1723940852.5794234,130.81900024414062,-97.0,80.0,-2747.0,5.0,-6.0
1723940852.5843997,130.82400512695312,-84.0,95.0,-2753.0,2.0,-4.0
1723940852.5946233,130.83399963378906,-98.0,96.0,-2748.0,5.0,-6.0
1723940852.5998054,130.83900451660156,-101.0,93.0,-2756.0,2.0,-18.0
1723940852.6096187,130.8489990234375,-89.0,100.0,-2761.0,2.0,1.0
1723940852.6142943,130.85400390625,-102.0,92.0,-2744.0,0.0,-11.0
1723940852.6244876,130.86399841308594,-101.0,91.0,-2750.0,2.0,-5.0
1723940852.6293902,130.86900329589844,-96.0,89.0,-2751.0,3.0,-3.0
1723940852.6394799,130.87899780273438,-106.0,95.0,-2756.0,6.0,-4.0
1723940852.6444197,130.88400268554688,-103.0,96.0,-2743.0,3.0,-10.0
1723940852.6544323,130.8939971923828,-95.0,104.0,-2758.0,9.0,0.0
1723940852.659499,130.8990020751953,-95.0,100.0,-2757.0,6.0,-13.0
1723940852.6690583,130.90899658203125,-101.0,90.0,-2760.0,5.0,-8.0
1723940852.6740556,130.91400146484375,-102.0,100.0,-2746.0,2.0,-14.0
1723940852.684462,130.9239959716797,-95.0,98.0,-2749.0,13.0,-1.0
1723940852.6894913,130.9290008544922,-90.0,104.0,-2752.0,11.0,-12.0
1723940852.69931,130.93899536132812,-96.0,93.0,-2760.0,7.0,-6.0
1723940852.7044847,130.94400024414062,-96.0,104.0,-2741.0,5.0,-2.0
1723940852.714322,130.95399475097656,-96.0,98.0,-2754.0,10.0,-3.0
1723940852.7194364,130.95899963378906,-99.0,106.0,-2741.0,3.0,-10.0
1723940852.7294335,130.968994140625,-96.0,92.0,-2753.0,0.0,-10.0
1723940852.7344587,130.9739990234375,-99.0,102.0,-2744.0,11.0,-6.0
1723940852.7461503,130.98399353027344,-97.0,106.0,-2748.0,-2.0,-10.0
1723940852.75122,130.98899841308594,-92.0,96.0,-2750.0,5.0,-7.0
1723940852.7596052,130.99899291992188,-96.0,94.0,-2756.0,5.0,-2.0
1723940852.7644908,131.00399780273438,-89.0,99.0,-2741.0,9.0,3.0
1723940852.7744203,131.01400756835938,-96.0,87.0,-2752.0,3.0,3.0
1723940852.779634,131.0189971923828,-106.0,91.0,-2759.0,3.0,-1.0
1723940852.790243,131.0290069580078,-105.0,87.0,-2747.0,8.0,1.0
1723940852.7947717,131.03399658203125,-106.0,92.0,-2743.0,-2.0,-3.0
1723940852.803911,131.04400634765625,-100.0,103.0,-2756.0,0.0,-1.0
1723940852.8095353,131.0489959716797,-96.0,93.0,-2738.0,1.0,-5.0
1723940852.8202555,131.0590057373047,-93.0,106.0,-2760.0,10.0,-8.0
1723940852.8246975,131.06399536132812,-104.0,97.0,-2740.0,-1.0,-7.0
1723940852.833938,131.07400512695312,-98.0,95.0,-2752.0,4.0,-3.0
1723940852.839363,131.07899475097656,-99.0,96.0,-2736.0,-1.0,-16.0
1723940852.8493664,131.08900451660156,-93.0,84.0,-2759.0,-1.0,-5.0
1723940852.854516,131.093994140625,-103.0,96.0,-2741.0,6.0,-5.0
1723940852.864018,131.10400390625,-94.0,92.0,-2755.0,9.0,-2.0
1723940852.8694594,131.10899353027344,-100.0,98.0,-2744.0,1.0,0.0
1723940852.8830056,131.11900329589844,-86.0,91.0,-2764.0,6.0,-6.0
1723940852.884913,131.12399291992188,-95.0,90.0,-2739.0,0.0,-17.0
1723940852.8945057,131.13400268554688,-106.0,95.0,-2758.0,2.0,-3.0
1723940852.899327,131.13900756835938,-101.0,98.0,-2746.0,-1.0,-7.0
1723940852.9095867,131.1490020751953,-99.0,90.0,-2763.0,12.0,-8.0
1723940852.9140983,131.1540069580078,-94.0,97.0,-2736.0,1.0,-3.0
1723940852.9240444,131.16400146484375,-82.0,100.0,-2752.0,11.0,-14.0
1723940852.92944,131.16900634765625,-101.0,101.0,-2739.0,7.0,-6.0
1723940852.9390342,131.1790008544922,-103.0,101.0,-2766.0,16.0,-5.0
1723940852.9446254,131.1840057373047,-100.0,86.0,-2739.0,-2.0,0.0
1723940852.9561307,131.19400024414062,-103.0,99.0,-2748.0,2.0,-4.0
1723940852.9590833,131.19900512695312,-102.0,91.0,-2742.0,-1.0,-7.0
1723940852.9691675,131.20899963378906,-105.0,101.0,-2758.0,2.0,-6.0
1723940852.9742744,131.21400451660156,-97.0,93.0,-2728.0,7.0,-10.0
1723940852.9843931,131.2239990234375,-89.0,99.0,-2751.0,4.0,4.0
1723940852.9897122,131.22900390625,-100.0,106.0,-2739.0,6.0,-10.0
1723940852.9994798,131.23899841308594,-93.0,95.0,-2749.0,8.0,0.0
1723940853.004328,131.24400329589844,-97.0,104.0,-2753.0,-3.0,-7.0
1723940853.0143383,131.25399780273438,-98.0,91.0,-2749.0,-1.0,0.0
1723940853.0197532,131.25900268554688,-99.0,91.0,-2747.0,2.0,-6.0
1723940853.0294776,131.2689971923828,-96.0,91.0,-2764.0,8.0,2.0
1723940853.034814,131.2740020751953,-98.0,104.0,-2738.0,2.0,-9.0
1723940853.044881,131.28399658203125,-90.0,100.0,-2750.0,0.0,-7.0
1723940853.0492907,131.28900146484375,-92.0,101.0,-2741.0,8.0,-5.0
1723940853.059401,131.2989959716797,-100.0,98.0,-2764.0,1.0,-8.0
1723940853.064083,131.3040008544922,-110.0,97.0,-2740.0,10.0,-10.0
1723940853.0742714,131.31399536132812,-90.0,98.0,-2752.0,2.0,0.0
1723940853.0794468,131.31900024414062,-92.0,96.0,-2740.0,4.0,-3.0
1723940853.0890949,131.32899475097656,-97.0,99.0,-2759.0,4.0,-9.0
1723940853.0942726,131.33399963378906,-109.0,94.0,-2736.0,4.0,-2.0
1723940853.1042514,131.343994140625,-96.0,100.0,-2755.0,-3.0,-8.0
1723940853.1094375,131.3489990234375,-95.0,81.0,-2738.0,0.0,-10.0
1723940853.1195357,131.35899353027344,-95.0,106.0,-2761.0,2.0,-7.0
1723940853.1247022,131.36399841308594,-98.0,95.0,-2744.0,-2.0,-8.0
1723940853.1345448,131.37399291992188,-90.0,95.0,-2751.0,4.0,7.0
1723940853.1393847,131.37899780273438,-100.0,106.0,-2742.0,5.0,3.0
1723940853.1493492,131.38900756835938,-98.0,98.0,-2753.0,8.0,-13.0
1723940853.15441,131.3939971923828,-105.0,102.0,-2735.0,3.0,-3.0
1723940853.164307,131.4040069580078,-100.0,103.0,-2765.0,10.0,-10.0
1723940853.1695778,131.40899658203125,-98.0,97.0,-2748.0,3.0,-11.0
1723940853.1797104,131.41900634765625,-95.0,98.0,-2760.0,1.0,7.0
1723940853.1838539,131.4239959716797,-99.0,100.0,-2743.0,1.0,-4.0
1723940853.1938765,131.4340057373047,-97.0,94.0,-2759.0,10.0,-3.0
1723940853.1993022,131.43899536132812,-92.0,99.0,-2752.0,4.0,-13.0
1723940853.2094502,131.44900512695312,-107.0,90.0,-2756.0,0.0,-17.0
1723940853.2152345,131.45399475097656,-105.0,97.0,-2743.0,-6.0,-1.0
1723940853.2245097,131.46400451660156,-100.0,84.0,-2757.0,7.0,-8.0
1723940853.229482,131.468994140625,-97.0,85.0,-2747.0,7.0,-4.0
1723940853.2395532,131.47900390625,-102.0,94.0,-2760.0,6.0,-6.0
1723940853.2445853,131.48399353027344,-103.0,94.0,-2729.0,-1.0,-9.0
1723940853.253752,131.49400329589844,-99.0,104.0,-2755.0,2.0,-9.0
1723940853.2593067,131.49899291992188,-90.0,102.0,-2741.0,5.0,-2.0
1723940853.269785,131.50900268554688,-98.0,95.0,-2748.0,7.0,-7.0
1723940853.274055,131.51400756835938,-106.0,99.0,-2742.0,-2.0,-4.0
1723940853.284247,131.5240020751953,-91.0,99.0,-2739.0,4.0,-4.0
1723940853.2928758,131.5290069580078,-101.0,98.0,-2739.0,6.0,1.0
1723940853.299378,131.53900146484375,-109.0,95.0,-2765.0,5.0,-1.0
1723940853.3044734,131.54400634765625,-107.0,100.0,-2740.0,-1.0,-10.0
1723940853.3142195,131.5540008544922,-90.0,95.0,-2755.0,1.0,-17.0
1723940853.3203635,131.5590057373047,-94.0,93.0,-2737.0,12.0,-14.0
1723940853.3293853,131.56900024414062,-100.0,92.0,-2751.0,4.0,3.0
1723940853.3347592,131.57400512695312,-103.0,94.0,-2742.0,2.0,-13.0
1723940853.3442113,131.58399963378906,-100.0,92.0,-2744.0,12.0,-6.0
1723940853.3500912,131.58900451660156,-101.0,99.0,-2745.0,6.0,-4.0
1723940853.359375,131.5989990234375,-100.0,96.0,-2761.0,9.0,-3.0
1723940853.3654916,131.60400390625,-102.0,104.0,-2735.0,-2.0,-13.0
1723940853.3754158,131.61399841308594,-94.0,90.0,-2760.0,14.0,-1.0
1723940853.3794832,131.61900329589844,-89.0,102.0,-2727.0,1.0,-4.0
1723940853.3896942,131.62899780273438,-101.0,95.0,-2754.0,5.0,-6.0
1723940853.3944914,131.63400268554688,-91.0,100.0,-2734.0,1.0,2.0
1723940853.4044096,131.6439971923828,-101.0,96.0,-2753.0,2.0,1.0
1723940853.4086988,131.6490020751953,-93.0,104.0,-2740.0,9.0,-3.0
1723940853.4203553,131.65899658203125,-96.0,90.0,-2746.0,13.0,-4.0
1723940853.4243636,131.66400146484375,-115.0,92.0,-2728.0,5.0,-2.0
1723940853.4344027,131.6739959716797,-101.0,92.0,-2740.0,5.0,2.0
1723940853.4394815,131.6790008544922,-100.0,100.0,-2748.0,3.0,-10.0
1723940853.4500334,131.68899536132812,-84.0,90.0,-2757.0,9.0,-8.0
1723940853.4541872,131.69400024414062,-98.0,96.0,-2732.0,-4.0,-6.0
1723940853.4642031,131.70399475097656,-93.0,93.0,-2753.0,1.0,4.0
1723940853.4694426,131.70899963378906,-106.0,92.0,-2742.0,2.0,-2.0
1723940853.478934,131.718994140625,-100.0,102.0,-2756.0,7.0,-12.0
1723940853.4859257,131.7239990234375,-95.0,97.0,-2730.0,-3.0,2.0
1723940853.4945252,131.73399353027344,-92.0,96.0,-2747.0,9.0,-9.0
1723940853.4994516,131.73899841308594,-104.0,97.0,-2736.0,9.0,-14.0
1723940853.5097423,131.74899291992188,-100.0,96.0,-2757.0,7.0,1.0
1723940853.5141194,131.75399780273438,-92.0,96.0,-2744.0,11.0,-8.0
1723940853.5247695,131.76400756835938,-96.0,99.0,-2746.0,2.0,-10.0
1723940853.5287855,131.7689971923828,-98.0,103.0,-2738.0,10.0,-2.0
