Mag_X,Mag_Y,Mag_Z
140.0,6205.0,-1492.0
135.0,6205.0,-1607.0
172.0,6175.0,-1985.0
260.0,6210.0,-2142.0
182.0,6417.0,-2420.0
182.0,6417.0,-2420.0
297.0,6070.0,-2725.0
302.0,6017.0,-2857.0
442.0,6002.0,-3092.0
360.0,5892.0,-3217.0
427.0,5877.0,-3390.0
422.0,5857.0,-3452.0
412.0,5700.0,-3645.0
412.0,5660.0,-3737.0
450.0,5607.0,-3847.0
475.0,5557.0,-3857.0
475.0,5552.0,-3970.0
517.0,5552.0,-3955.0
517.0,5452.0,-4040.0
517.0,5452.0,-4040.0
507.0,5402.0,-4107.0
532.0,5472.0,-4045.0
595.0,5537.0,-4092.0
637.0,5537.0,-4040.0
622.0,5527.0,-4025.0
617.0,5620.0,-3970.0
542.0,5542.0,-3940.0
542.0,5562.0,-3852.0
570.0,5607.0,-3867.0
485.0,5650.0,-3747.0
502.0,5715.0,-3665.0
442.0,5705.0,-3640.0
465.0,5755.0,-3590.0
485.0,5740.0,-3502.0
397.0,5725.0,-3467.0
417.0,5775.0,-3437.0
292.0,5735.0,-3290.0
275.0,5730.0,-3232.0
327.0,5795.0,-3182.0
265.0,5887.0,-3107.0
287.0,5987.0,-3030.0
240.0,5977.0,-2832.0
240.0,5977.0,-2832.0
182.0,6070.0,-2592.0
67.0,6060.0,-2462.0
67.0,6060.0,-2462.0
-15.0,6175.0,-2147.0
-87.0,6095.0,-2015.0
-140.0,6130.0,-1922.0
-182.0,6180.0,-1812.0
-375.0,6120.0,-1502.0
-450.0,6165.0,-1385.0
-642.0,6032.0,-1212.0
-652.0,6055.0,-1152.0
-825.0,6002.0,-942.0
-825.0,6002.0,-942.0
-920.0,5912.0,-685.0
-1067.0,5867.0,-637.0
-1235.0,5750.0,-375.0
-1402.0,5670.0,-110.0
-1500.0,5625.0,-50.0
-1747.0,5437.0,177.0
-1747.0,5437.0,177.0
-1852.0,5260.0,410.0
-2082.0,5047.0,562.0
-2207.0,4960.0,690.0
-2385.0,4755.0,770.0
-2465.0,4602.0,857.0
-2570.0,4520.0,995.0
-2800.0,4227.0,1152.0
-2852.0,4122.0,1237.0
-3072.0,3867.0,1325.0
-3232.0,3545.0,1405.0
-3290.0,3490.0,1512.0
-3475.0,3160.0,1587.0
-3542.0,2972.0,1557.0
-3705.0,2700.0,1690.0
-3800.0,2402.0,1665.0
-3887.0,2250.0,1665.0
-4035.0,1895.0,1755.0
-4192.0,1517.0,1847.0
-4212.0,1450.0,1817.0
-4212.0,1450.0,1817.0
-4327.0,895.0,1807.0
-4400.0,732.0,1755.0
-4400.0,732.0,1755.0
-4457.0,267.0,1562.0
-4490.0,55.0,1720.0
-4505.0,-247.0,1607.0
-4537.0,-470.0,1562.0
-4522.0,-585.0,1582.0
-4452.0,-465.0,1282.0
-4537.0,-1182.0,1400.0
-4505.0,-1257.0,1410.0
-4500.0,-1370.0,1335.0
-4485.0,-1692.0,1300.0
-4400.0,-1895.0,1187.0
-4365.0,-2022.0,1130.0
-4355.0,-2240.0,1085.0
-4255.0,-2370.0,985.0
-4227.0,-2447.0,967.0
-4202.0,-2685.0,932.0
-4180.0,-2755.0,822.0
-4097.0,-2957.0,720.0
-4040.0,-3120.0,617.0
-4040.0,-3120.0,617.0
-3892.0,-3427.0,475.0
-3777.0,-3455.0,380.0
-3735.0,-3650.0,287.0
-3637.0,-3757.0,217.0
-3505.0,-3867.0,45.0
-3447.0,-3930.0,-35.0
-3370.0,-4085.0,-212.0
-3337.0,-4070.0,-237.0
-3207.0,-4302.0,-355.0
-3160.0,-4277.0,-470.0
-3007.0,-4450.0,-592.0
-2935.0,-4510.0,-710.0
-2805.0,-4577.0,-837.0
-2695.0,-4607.0,-917.0
-2595.0,-4672.0,-1015.0
-2547.0,-4637.0,-1100.0
-2470.0,-4750.0,-1125.0
-2432.0,-4785.0,-1217.0
-2302.0,-4815.0,-1380.0
-2302.0,-4815.0,-1380.0
-2072.0,-4820.0,-1542.0
-2040.0,-4860.0,-1612.0
-1962.0,-4925.0,-1690.0
-1900.0,-4895.0,-1780.0
-1742.0,-4925.0,-1907.0
-1725.0,-4935.0,-1955.0
-1685.0,-5142.0,-1960.0
-1570.0,-5092.0,-2020.0
-1407.0,-5002.0,-2212.0
-1375.0,-5017.0,-2242.0
-1327.0,-4972.0,-2252.0
-1322.0,-5042.0,-2252.0
-1250.0,-4992.0,-2242.0
-1235.0,-5077.0,-2252.0
-1302.0,-5017.0,-2212.0
-1270.0,-5042.0,-2212.0
-1240.0,-5082.0,-2177.0
-1317.0,-5037.0,-2157.0
-1197.0,-4755.0,-2315.0
-1340.0,-5057.0,-2020.0
-1340.0,-5057.0,-2020.0
-1390.0,-5200.0,-1852.0
-1460.0,-5137.0,-1710.0
-1507.0,-5180.0,-1645.0
-1552.0,-5180.0,-1537.0
-1605.0,-5167.0,-1395.0
-1627.0,-5190.0,-1292.0
-1615.0,-5167.0,-1010.0
-1690.0,-5185.0,-927.0
-1685.0,-5220.0,-827.0
-1725.0,-5205.0,-552.0
-1747.0,-5185.0,-390.0
-1662.0,-5200.0,-55.0
-1767.0,-5172.0,150.0
-1720.0,-5220.0,340.0
-1675.0,-5205.0,577.0
-1667.0,-5157.0,695.0
-1610.0,-5195.0,1015.0
-1590.0,-5112.0,1142.0
-1490.0,-5042.0,1400.0
-1475.0,-5052.0,1542.0
-1307.0,-4855.0,1775.0
-1250.0,-4870.0,2055.0
-1177.0,-4855.0,2182.0
-1082.0,-4672.0,2442.0
-1020.0,-4592.0,2587.0
-915.0,-4597.0,2640.0
-847.0,-4400.0,2940.0
-777.0,-4355.0,2955.0
-647.0,-4102.0,3212.0
-647.0,-4035.0,3315.0
-495.0,-3877.0,3665.0
-360.0,-3630.0,3757.0
-292.0,-3515.0,3945.0
-197.0,-3282.0,4072.0
-172.0,-3060.0,4192.0
0.0,-2857.0,4310.0
97.0,-2532.0,4370.0
245.0,-2370.0,4512.0
265.0,-2092.0,4527.0
265.0,-2092.0,4527.0
442.0,-1657.0,4722.0
465.0,-1475.0,4717.0
522.0,-1282.0,4737.0
585.0,-1060.0,4832.0
627.0,-842.0,4797.0
757.0,-535.0,4837.0
757.0,-535.0,4837.0
825.0,-5.0,4797.0
940.0,397.0,4792.0
940.0,397.0,4792.0
992.0,802.0,4700.0
1035.0,990.0,4650.0
1055.0,1365.0,4472.0
1107.0,1485.0,4555.0
1187.0,1855.0,4387.0
1182.0,1947.0,4295.0
1292.0,2315.0,4157.0
1265.0,2447.0,4067.0
1345.0,2790.0,3935.0
1350.0,3012.0,3792.0
1375.0,3252.0,3595.0
1375.0,3252.0,3595.0
1447.0,3717.0,3285.0
1447.0,3717.0,3285.0
1475.0,4025.0,3055.0
1460.0,4197.0,2882.0
1460.0,4410.0,2665.0
1500.0,4547.0,2562.0
1480.0,4707.0,2335.0
1417.0,4820.0,2177.0
1412.0,5067.0,1965.0
1412.0,5067.0,1965.0
1397.0,5300.0,1547.0
1390.0,5360.0,1420.0
1280.0,5472.0,1222.0
1265.0,5572.0,1125.0
1292.0,5635.0,897.0
1217.0,5680.0,795.0
1260.0,5780.0,637.0
1260.0,5780.0,637.0
1212.0,5857.0,475.0
1207.0,5912.0,455.0
1145.0,5887.0,172.0
1140.0,6007.0,110.0
1140.0,6007.0,110.0
1092.0,5902.0,60.0
1097.0,5987.0,-10.0
1130.0,6027.0,-75.0
1072.0,6050.0,-145.0
1102.0,6085.0,-135.0
1050.0,5997.0,-145.0
1062.0,6032.0,-197.0
1025.0,6070.0,-222.0
1045.0,6095.0,-202.0
1067.0,6100.0,-162.0
1067.0,6100.0,-162.0
1062.0,6075.0,-192.0
1077.0,6045.0,-135.0
1092.0,6055.0,-130.0
1112.0,6017.0,5.0
1055.0,6002.0,50.0
1087.0,5982.0,110.0
1130.0,5972.0,207.0
1150.0,5917.0,277.0
1187.0,5877.0,395.0
1165.0,5907.0,455.0
1182.0,5775.0,602.0
1230.0,5715.0,770.0
1230.0,5735.0,882.0
1202.0,5522.0,1105.0
1187.0,5552.0,1272.0
1112.0,5370.0,1472.0
1112.0,5370.0,1472.0
1102.0,5220.0,1740.0
1005.0,5082.0,2005.0
945.0,4935.0,2112.0
837.0,4800.0,2415.0
732.0,4532.0,2600.0
652.0,4425.0,2730.0
565.0,4152.0,2970.0
570.0,4147.0,3030.0
375.0,3777.0,3345.0
375.0,3777.0,3345.0
72.0,3392.0,3605.0
-82.0,3060.0,3782.0
-82.0,3060.0,3782.0
-335.0,2670.0,4030.0
-450.0,2492.0,4082.0
-552.0,2350.0,4092.0
-852.0,1987.0,4207.0
-1107.0,1657.0,4127.0
-1177.0,1537.0,4240.0
-1385.0,1247.0,4290.0
-1465.0,1050.0,4275.0
-1720.0,697.0,4290.0
-1862.0,465.0,4192.0
-2145.0,200.0,4127.0
-2145.0,200.0,4127.0
-2442.0,-322.0,3935.0
-2442.0,-322.0,3935.0
-2610.0,-797.0,3787.0
-2610.0,-797.0,3787.0
-2967.0,-1242.0,3492.0
-3065.0,-1445.0,3417.0
-3217.0,-1722.0,3122.0
-3342.0,-1910.0,2940.0
-3442.0,-2072.0,2695.0
-3470.0,-2220.0,2557.0
-3625.0,-2522.0,2232.0
-3672.0,-2557.0,2105.0
-3700.0,-2790.0,1842.0
-3767.0,-2902.0,1695.0
-3762.0,-3085.0,1310.0
-3815.0,-3180.0,1162.0
-3845.0,-3257.0,932.0
-3845.0,-3257.0,932.0
-3867.0,-3412.0,420.0
-3772.0,-3427.0,217.0
-3857.0,-3525.0,-10.0
-3852.0,-3575.0,-105.0
-3815.0,-3560.0,-232.0
-3762.0,-3600.0,-522.0
-3562.0,-3480.0,-780.0
-3637.0,-3470.0,-897.0
-3500.0,-3565.0,-1070.0
-3610.0,-3702.0,-1262.0
-3547.0,-3712.0,-1390.0
-3485.0,-3792.0,-1435.0
-3432.0,-3757.0,-1665.0
-3400.0,-3762.0,-1680.0
-3317.0,-3777.0,-1827.0
-3322.0,-3787.0,-1937.0
-3207.0,-3925.0,-2020.0
-3102.0,-3862.0,-2167.0
-3055.0,-3885.0,-2237.0
-3030.0,-3945.0,-2380.0
-2955.0,-3910.0,-2395.0
-2872.0,-3965.0,-2477.0
-2795.0,-4020.0,-2542.0
-2710.0,-4030.0,-2577.0
-2725.0,-4107.0,-2562.0
-2725.0,-4107.0,-2562.0
-2532.0,-4227.0,-2512.0
-2570.0,-4212.0,-2477.0
-2505.0,-4217.0,-2507.0
-2547.0,-4267.0,-2532.0
-2517.0,-4282.0,-2447.0
-2517.0,-4232.0,-2400.0
-2470.0,-4330.0,-2410.0
-2465.0,-4385.0,-2375.0
-2437.0,-4445.0,-2350.0
-2437.0,-4445.0,-2350.0
-2385.0,-4390.0,-2252.0
-2427.0,-4475.0,-2285.0
-2395.0,-4435.0,-2252.0
-2437.0,-4385.0,-2207.0
-2422.0,-4445.0,-2137.0
-2442.0,-4455.0,-2112.0
-2442.0,-4455.0,-2112.0
-2547.0,-4435.0,-2040.0
-2547.0,-4395.0,-2095.0
-2562.0,-4365.0,-2070.0
-2662.0,-4455.0,-1990.0
-2672.0,-4320.0,-1975.0
-2685.0,-4370.0,-1950.0
-2715.0,-4390.0,-1857.0
-2742.0,-4335.0,-1817.0
-2800.0,-4350.0,-1770.0
-2847.0,-4287.0,-1587.0
-2915.0,-4237.0,-1542.0
-2972.0,-4287.0,-1497.0
-3065.0,-4182.0,-1410.0
-3122.0,-4267.0,-1310.0
-3170.0,-4217.0,-1232.0
-3197.0,-4112.0,-1130.0
-3307.0,-4065.0,-1005.0
-3360.0,-4005.0,-817.0
-3400.0,-4055.0,-670.0
-3442.0,-3935.0,-527.0
-3400.0,-3910.0,-410.0
-3517.0,-3890.0,-217.0
-3557.0,-3792.0,-55.0
-3610.0,-3757.0,192.0
-3615.0,-3635.0,267.0
-3677.0,-3650.0,522.0
-3720.0,-3595.0,632.0
-3637.0,-3460.0,985.0
-3690.0,-3377.0,1142.0
-3647.0,-3225.0,1355.0
-3657.0,-3155.0,1547.0
-3580.0,-3007.0,1797.0
-3557.0,-2957.0,1847.0
-3517.0,-2812.0,2247.0
-3465.0,-2680.0,2290.0
-3380.0,-2512.0,2572.0
-3370.0,-2402.0,2690.0
-3217.0,-2170.0,2940.0
-3175.0,-2052.0,3035.0
-3060.0,-1780.0,3270.0
-3060.0,-1780.0,3270.0
-2835.0,-1335.0,3615.0
-2695.0,-1137.0,3730.0
-2412.0,-742.0,3970.0
-2317.0,-580.0,4067.0
-2197.0,-362.0,4132.0
-1887.0,0.0,4255.0
-1632.0,227.0,4360.0
-1360.0,615.0,4365.0
-1050.0,1102.0,4472.0
-882.0,1300.0,4402.0
-585.0,1592.0,4380.0
-375.0,1800.0,4355.0
-107.0,2190.0,4187.0
15.0,2340.0,4192.0
225.0,2532.0,4152.0
537.0,2812.0,4010.0
805.0,3120.0,3822.0
1177.0,3402.0,3685.0
1265.0,3510.0,3537.0
1595.0,3665.0,3265.0
1825.0,3885.0,2985.0
1905.0,3980.0,2882.0
2275.0,4277.0,2522.0
2327.0,4365.0,2355.0
2552.0,4542.0,2035.0
2695.0,4657.0,1822.0
2830.0,4795.0,1370.0
2972.0,4967.0,1000.0
3040.0,4950.0,847.0
3102.0,5047.0,507.0
3182.0,5092.0,355.0
3170.0,5097.0,202.0
3337.0,5162.0,-25.0
3355.0,5195.0,-90.0
3375.0,5132.0,-247.0
3395.0,5157.0,-267.0
3432.0,5180.0,-405.0
3452.0,5167.0,-492.0
3442.0,5127.0,-547.0
3510.0,5172.0,-650.0
3490.0,5137.0,-695.0
3600.0,5172.0,-765.0
3547.0,5147.0,-892.0
3595.0,5147.0,-927.0
3585.0,5167.0,-1010.0
3557.0,5162.0,-1075.0
3620.0,5172.0,-1232.0
3605.0,5112.0,-1272.0
3567.0,5157.0,-1350.0
3595.0,5162.0,-1380.0
3575.0,5107.0,-1455.0
3585.0,5132.0,-1522.0
3585.0,5132.0,-1522.0
3452.0,5200.0,-1680.0
3500.0,5230.0,-1665.0
3500.0,5230.0,-1665.0
3447.0,5250.0,-1927.0
3480.0,5250.0,-1755.0
3432.0,5255.0,-1807.0
3480.0,5215.0,-1812.0
3422.0,5205.0,-1787.0
3412.0,5172.0,-1755.0
3495.0,5315.0,-1660.0
3485.0,5245.0,-1655.0
3470.0,5280.0,-1557.0
3470.0,5280.0,-1557.0
3537.0,5167.0,-1425.0
3580.0,5185.0,-1310.0
3595.0,5265.0,-1212.0
3537.0,5245.0,-1115.0
3562.0,5205.0,-995.0
3552.0,5157.0,-795.0
3677.0,5092.0,-607.0
3792.0,5102.0,-360.0
3705.0,5037.0,-177.0
3705.0,5037.0,-177.0
3552.0,4905.0,365.0
3510.0,4830.0,552.0
3457.0,4765.0,907.0
3412.0,4692.0,1085.0
3322.0,4662.0,1217.0
3145.0,4542.0,1507.0
3060.0,4380.0,1837.0
2977.0,4400.0,1907.0
2940.0,4597.0,2122.0
2872.0,4167.0,2295.0
2737.0,3955.0,2532.0
2730.0,3925.0,2685.0
2505.0,3682.0,2917.0
2505.0,3682.0,2917.0
2202.0,3367.0,3310.0
2025.0,3230.0,3447.0
1715.0,2997.0,3747.0
1637.0,2917.0,3807.0
1275.0,2665.0,3965.0
1182.0,2482.0,4072.0
920.0,2235.0,4255.0
820.0,2067.0,4280.0
732.0,1760.0,4432.0
732.0,1760.0,4432.0
260.0,1310.0,4595.0
207.0,1157.0,4695.0
35.0,890.0,4635.0
-15.0,787.0,4690.0
-97.0,635.0,4685.0
-245.0,397.0,4712.0
-297.0,222.0,4752.0
-392.0,-20.0,4700.0
-490.0,-337.0,4777.0
-560.0,-530.0,4737.0
-705.0,-727.0,4670.0
-700.0,-955.0,4670.0
-732.0,-1082.0,4507.0
-862.0,-1232.0,4457.0
-940.0,-1390.0,4477.0
-982.0,-1687.0,4350.0
-1130.0,-2027.0,4345.0
-1172.0,-2122.0,4300.0
-1235.0,-2335.0,4172.0
-1217.0,-2527.0,4102.0
-1250.0,-2730.0,4035.0
-1245.0,-2785.0,3930.0
-1317.0,-3105.0,3812.0
-1292.0,-3155.0,3747.0
-1312.0,-3337.0,3615.0
-1280.0,-3480.0,3522.0
-1112.0,-3525.0,3412.0
-1235.0,-3787.0,3295.0
-1160.0,-3975.0,3207.0
-1182.0,-4060.0,3065.0
-1077.0,-4207.0,2970.0
-1072.0,-4335.0,2882.0
-1067.0,-4440.0,2675.0
-1055.0,-4505.0,2650.0
-1015.0,-4602.0,2462.0
-1010.0,-4617.0,2400.0
-915.0,-4830.0,2242.0
-915.0,-4840.0,2117.0
-877.0,-4997.0,1922.0
-877.0,-4997.0,1922.0
-815.0,-5127.0,1592.0
-795.0,-5225.0,1507.0
-752.0,-5270.0,1197.0
-742.0,-5265.0,1090.0
-705.0,-5412.0,852.0
-662.0,-5397.0,765.0
-705.0,-5380.0,642.0
-762.0,-5497.0,465.0
-737.0,-5497.0,370.0
-747.0,-5512.0,105.0
-720.0,-5547.0,85.0
-670.0,-5417.0,-135.0
-790.0,-5542.0,-330.0
-772.0,-5452.0,-415.0
-767.0,-5477.0,-517.0
-762.0,-5457.0,-607.0
-810.0,-5487.0,-685.0
-867.0,-5472.0,-705.0
-895.0,-5437.0,-780.0
-925.0,-5462.0,-892.0
-940.0,-5447.0,-952.0
-925.0,-5355.0,-902.0
-940.0,-5380.0,-967.0
-987.0,-5315.0,-980.0
-1015.0,-5325.0,-942.0
-1050.0,-5390.0,-962.0
-1067.0,-5365.0,-947.0
-1067.0,-5365.0,-947.0
-1097.0,-5360.0,-917.0
-1097.0,-5360.0,-917.0
-1150.0,-5345.0,-760.0
-1150.0,-5345.0,-760.0
-1255.0,-5260.0,-602.0
-1250.0,-5350.0,-567.0
-1240.0,-5305.0,-455.0
-1307.0,-5260.0,-385.0
-1312.0,-5330.0,-355.0
-1380.0,-5240.0,-237.0
-1407.0,-5280.0,-45.0
-1417.0,-5240.0,10.0
-1407.0,-5162.0,207.0
-1402.0,-5230.0,252.0
-1437.0,-5142.0,445.0
-1460.0,-5097.0,522.0
-1475.0,-5132.0,710.0
-1475.0,-5132.0,710.0
-1542.0,-5052.0,980.0
-1565.0,-5077.0,1075.0
-1600.0,-4910.0,1217.0
-1605.0,-4890.0,1222.0
-1590.0,-4860.0,1345.0
-1657.0,-4780.0,1477.0
-1615.0,-4805.0,1567.0
-1610.0,-4732.0,1685.0
-1647.0,-4567.0,1760.0
-1662.0,-4672.0,1872.0
-1710.0,-4490.0,2000.0
-1742.0,-4475.0,2100.0
-1747.0,-4345.0,2227.0
-1725.0,-4297.0,2300.0
-1737.0,-4207.0,2487.0
-1752.0,-4122.0,2610.0
-1772.0,-4010.0,2665.0
-1815.0,-3930.0,2772.0
-1772.0,-3802.0,2817.0
-1805.0,-3722.0,2970.0
-1847.0,-3672.0,2995.0
-1872.0,-3550.0,3092.0
-1872.0,-3550.0,3092.0
-1920.0,-3530.0,3315.0
-1940.0,-3455.0,3390.0
-1940.0,-3455.0,3390.0
-1872.0,-2952.0,3452.0
-1877.0,-2932.0,3567.0
-1825.0,-2862.0,3650.0
-1825.0,-2620.0,3690.0
-1790.0,-2532.0,3852.0
-1762.0,-2370.0,3872.0
-1695.0,-2270.0,3960.0
-1700.0,-2180.0,4000.0
-1642.0,-1972.0,3995.0
-1657.0,-1895.0,4127.0
-1585.0,-1770.0,4107.0
-1585.0,-1770.0,4107.0
-1552.0,-1572.0,4192.0
-1517.0,-1537.0,4275.0
-1447.0,-1295.0,4295.0
-1437.0,-1222.0,4407.0
-1427.0,-1097.0,4310.0
-1380.0,-990.0,4380.0
-1345.0,-822.0,4392.0
-1317.0,-707.0,4412.0
-1230.0,-575.0,4517.0
-1230.0,-575.0,4517.0
-1145.0,-347.0,4477.0
-1145.0,-347.0,4477.0
-967.0,-5.0,4522.0
-967.0,-5.0,4522.0
-910.0,262.0,4590.0
-872.0,312.0,4550.0
-805.0,505.0,4570.0
-752.0,595.0,4527.0
-675.0,807.0,4517.0
-657.0,935.0,4517.0
-647.0,1020.0,4522.0
-522.0,1300.0,4392.0
-407.0,1480.0,4397.0
-407.0,1480.0,4397.0
-297.0,1900.0,4325.0
-187.0,2052.0,4295.0
-72.0,2330.0,4082.0
30.0,2557.0,4050.0
145.0,2842.0,3900.0
230.0,2972.0,3782.0
297.0,3105.0,3777.0
297.0,3105.0,3777.0
527.0,3620.0,3370.0
647.0,3777.0,3325.0
762.0,4000.0,3030.0
757.0,4212.0,2902.0
952.0,4425.0,2837.0
952.0,4425.0,2837.0
1020.0,4657.0,2380.0
1217.0,4935.0,1892.0
1245.0,5027.0,1877.0
1350.0,5220.0,1690.0
1447.0,5320.0,1487.0
1537.0,5315.0,1315.0
1690.0,5577.0,892.0
1777.0,5640.0,567.0
1867.0,5695.0,455.0
1867.0,5695.0,455.0
1957.0,5725.0,-110.0
2117.0,5877.0,-277.0
2082.0,5872.0,-450.0
2107.0,5852.0,-602.0
2192.0,5922.0,-780.0
2187.0,5882.0,-907.0
2227.0,5897.0,-1115.0
2375.0,5887.0,-1187.0
2317.0,5857.0,-1257.0
2327.0,5842.0,-1415.0
2365.0,5877.0,-1517.0
2355.0,5815.0,-1572.0
2422.0,5810.0,-1630.0
2422.0,5810.0,-1630.0
2407.0,5852.0,-1660.0
2452.0,5862.0,-1700.0
2447.0,5857.0,-1695.0
2505.0,5815.0,-1705.0
2495.0,5847.0,-1700.0
2490.0,5832.0,-1577.0
2452.0,5805.0,-1542.0
2422.0,5862.0,-1445.0
2452.0,5805.0,-1375.0
2465.0,5877.0,-1287.0
2437.0,5877.0,-1167.0
2380.0,5892.0,-1090.0
2412.0,5917.0,-1010.0
2275.0,5852.0,-805.0
2217.0,5837.0,-720.0
2207.0,5897.0,-642.0
2125.0,5877.0,-512.0
2072.0,5852.0,-502.0
2040.0,5927.0,-282.0
2002.0,5892.0,-297.0
1930.0,5710.0,-192.0
1830.0,5715.0,-115.0
1810.0,5690.0,-55.0
1777.0,5937.0,-35.0
1695.0,5842.0,40.0
1675.0,5892.0,95.0
1565.0,5882.0,292.0
1507.0,5847.0,350.0
1417.0,5857.0,507.0
1417.0,5857.0,507.0
1182.0,5745.0,785.0
957.0,5740.0,975.0
900.0,5720.0,1010.0
852.0,6007.0,922.0
600.0,5602.0,1217.0
522.0,5582.0,1267.0
297.0,5517.0,1370.0
202.0,5502.0,1445.0
-40.0,5365.0,1547.0
-40.0,5365.0,1547.0
-360.0,5152.0,1735.0
-517.0,5102.0,1812.0
-585.0,5062.0,1867.0
-805.0,4960.0,1927.0
-997.0,4855.0,2010.0
-997.0,4855.0,2010.0
-1235.0,4612.0,2065.0
-1235.0,4612.0,2065.0
-1427.0,4475.0,2192.0
-1427.0,4475.0,2192.0
-1657.0,4330.0,2300.0
-1675.0,4257.0,2285.0
-1757.0,4182.0,2295.0
-1872.0,4090.0,2390.0
-2040.0,3940.0,2365.0
-2140.0,3905.0,2410.0
-2302.0,3707.0,2375.0
-2302.0,3707.0,2375.0
-2620.0,3442.0,2390.0
-2620.0,3442.0,2390.0
-2915.0,3262.0,2330.0
-2987.0,3150.0,2305.0
-3187.0,2992.0,2202.0
-3222.0,2952.0,2182.0
-3417.0,2775.0,2112.0
-3457.0,2700.0,2085.0
-3657.0,2507.0,2055.0
-3657.0,2507.0,2055.0
-3800.0,2260.0,1912.0
-3972.0,2160.0,1912.0
-4060.0,2057.0,1792.0
-4060.0,2057.0,1792.0
-4280.0,1760.0,1597.0
-4302.0,1622.0,1612.0
-4400.0,1607.0,1330.0
-4462.0,1385.0,1440.0
-4490.0,1222.0,1305.0
-4590.0,1127.0,1360.0
-4585.0,1000.0,1262.0
-4637.0,975.0,1187.0
-4682.0,900.0,1232.0
-4652.0,847.0,1177.0
-4735.0,747.0,1070.0
-4752.0,712.0,1070.0
-4720.0,677.0,995.0
-4772.0,672.0,957.0
-4830.0,692.0,902.0
-4805.0,672.0,952.0
-4845.0,672.0,957.0
-4825.0,600.0,887.0
-4867.0,585.0,917.0
-4877.0,620.0,902.0
-4810.0,640.0,882.0
-4810.0,677.0,857.0
-4805.0,707.0,907.0
-4787.0,777.0,952.0
-4747.0,822.0,1045.0
-4772.0,857.0,1055.0
-4682.0,1035.0,1120.0
-4642.0,1055.0,1267.0
-4585.0,1172.0,1305.0
-4552.0,1325.0,1430.0
-4332.0,1657.0,1517.0
-4232.0,1750.0,1562.0
-4187.0,1845.0,1617.0
-4082.0,2042.0,1787.0
-3972.0,2032.0,1912.0
-3987.0,2165.0,1942.0
-3710.0,2397.0,2025.0
-3632.0,2567.0,2075.0
-3517.0,2750.0,2105.0
-3370.0,2862.0,2112.0
-3175.0,3170.0,2172.0
-2897.0,3362.0,2222.0
-2810.0,3455.0,2227.0
-2810.0,3455.0,2227.0
-2460.0,3787.0,2280.0
-2255.0,4020.0,2290.0
-2130.0,4147.0,2262.0
-1877.0,4320.0,2070.0
-1615.0,4572.0,2010.0
-1480.0,4637.0,1980.0
-1150.0,4845.0,1907.0
-1050.0,4982.0,1877.0
-785.0,5132.0,1650.0
-785.0,5132.0,1650.0
-335.0,5360.0,1482.0
-240.0,5402.0,1310.0
-102.0,5567.0,1282.0
192.0,5630.0,980.0
485.0,5810.0,822.0
485.0,5810.0,822.0
732.0,5877.0,522.0
837.0,5842.0,435.0
1082.0,6032.0,90.0
1187.0,6022.0,-45.0
1417.0,6050.0,-370.0
1637.0,6120.0,-715.0
1690.0,6055.0,-902.0
1915.0,6070.0,-1315.0
1967.0,6037.0,-1512.0
2112.0,5962.0,-1907.0
2212.0,5842.0,-2275.0
2212.0,5842.0,-2275.0
2345.0,5785.0,-2950.0
2345.0,5785.0,-2950.0
2505.0,5607.0,-3127.0
2495.0,5862.0,-3370.0
2447.0,5315.0,-3655.0
2480.0,5122.0,-3817.0
2485.0,5235.0,-4280.0
2610.0,4860.0,-4532.0
2412.0,4820.0,-4685.0
2402.0,4855.0,-4842.0
2332.0,4385.0,-4867.0
2465.0,4400.0,-5162.0
2480.0,4080.0,-5245.0
2495.0,4117.0,-5265.0
2365.0,3595.0,-5340.0
2370.0,3485.0,-5402.0
2390.0,3475.0,-5417.0
2390.0,3475.0,-5417.0
2447.0,3247.0,-5437.0
2527.0,3267.0,-5482.0
2512.0,3247.0,-5392.0
2532.0,3155.0,-5412.0
2570.0,3135.0,-5447.0
2585.0,3160.0,-5372.0
2585.0,3160.0,-5372.0
2662.0,3105.0,-5345.0
2805.0,3085.0,-5300.0
2805.0,3085.0,-5300.0
2820.0,3205.0,-5315.0
2847.0,3230.0,-5270.0
2897.0,3277.0,-5260.0
2852.0,3337.0,-5147.0
2977.0,3470.0,-5067.0
2977.0,3500.0,-5020.0
3097.0,3650.0,-4797.0
3092.0,3752.0,-4747.0
3122.0,3832.0,-4630.0
3107.0,3965.0,-4580.0
3135.0,4050.0,-4585.0
3102.0,4202.0,-4427.0
3055.0,4297.0,-4330.0
3122.0,4485.0,-4082.0
3040.0,4667.0,-3872.0
3035.0,4845.0,-3777.0
2977.0,4940.0,-3537.0
2950.0,5077.0,-3395.0
2887.0,5285.0,-3117.0
2887.0,5285.0,-3117.0
2637.0,5602.0,-2735.0
2552.0,5660.0,-2582.0
2395.0,5730.0,-2482.0
2245.0,5907.0,-2207.0
1962.0,5992.0,-1960.0
1820.0,6027.0,-1807.0
1742.0,6220.0,-1492.0
1642.0,6230.0,-1445.0
1527.0,6282.0,-1345.0
1380.0,6287.0,-1247.0
1062.0,6175.0,-1055.0
877.0,6220.0,-957.0
590.0,6245.0,-805.0
392.0,6175.0,-685.0
77.0,6150.0,-547.0
-62.0,6155.0,-415.0
-360.0,6055.0,-385.0
-610.0,5902.0,-385.0
-997.0,5867.0,-317.0
