1725852283.8498545,56.07
1725852283.9499094,56.07
1725852284.0502372,56.68
1725852284.1508367,56.68
1725852284.2513175,56.68
1725852284.351397,56.68
1725852284.4514132,56.68
1725852284.551487,56.68
1725852284.6524856,56.68
1725852284.7528722,56.68
1725852284.853404,57.30
1725852284.9535267,57.30
1725852285.0542917,57.30
1725852285.1547387,57.30
1725852285.2553067,57.30
1725852285.3555067,57.30
1725852285.456502,57.30
1725852285.5572,57.30
1725852285.6577952,57.30
1725852285.7587607,57.30
1725852285.859419,57.30
1725852732.9412208,0.00
1725852733.0422196,0.00
1725852733.1432166,0.00
1725852733.2432172,0.00
1725852733.3441887,0.00
1725852733.4450955,0.00
1725852733.5456257,0.00
1725852733.645811,0.00
1725852733.7462142,0.00
1725852733.8464603,0.00
1725852733.9464653,0.00
1725852734.047094,0.00
1725852734.1470997,0.00
1725852734.2480938,0.00
1725852734.3490634,85.09
1725852734.449908,89.41
1725852734.5499105,89.41
1725852734.6500359,87.56
1725852734.7508328,85.70
1725852734.85169,85.70
1725852734.9517977,86.32
1725852735.0522957,85.70
1725852735.1528552,86.32
1725852735.2535253,86.32
1725852735.3545024,86.94
1725852735.4551919,86.94
1725852735.5561907,86.94
1725852735.6562257,87.56
1725852735.7572162,87.56
1725852735.8582208,87.56
1725852735.9588315,87.56
1725852736.0595345,86.94
1725852736.1604307,86.94
1725852736.2613935,86.94
1725852736.3613937,86.94
1725852736.4622858,86.94
1725852736.563257,86.94
1725852736.6635256,86.94
1725852736.763554,86.94
1725852736.8645225,86.94
1725852736.964554,86.94
1725852737.0646281,86.94
1725852737.1648781,86.94
1725852737.2648804,86.94
1725852737.3654754,86.94
1725852737.4661915,86.94
1725852737.566217,86.94
1725852737.6666522,86.94
1725852737.7673478,86.94
1725852737.8678422,86.94
1725852737.9683678,86.94
1725853067.3711731,0.00
1725853067.4721687,0.00
1725853067.5721993,0.00
1725853067.6731713,0.00
1725853067.773773,0.00
1725853067.8738015,0.00
1725853067.974802,0.00
1725853068.075434,0.00
1725853068.1764095,0.00
1725853068.2774086,0.00
1725853068.3774369,0.00
1725853068.4784088,0.00
1725853068.579285,0.00
1725853068.6797168,0.00
1725853068.7797174,0.00
1725853068.8797207,0.62
1725853068.9797478,-122.00
1725853069.0807202,-122.00
1725853069.1817183,-122.00
1725853069.2817192,-122.62
1725853069.382721,-122.62
1725853069.4837172,-122.62
1725853069.5842068,-123.23
1725853069.6842382,-123.23
1725853069.7852118,-123.85
1725853069.8856237,-124.47
1725853069.9865963,-125.09
1725853070.0871885,-125.09
1725853070.1872168,-125.70
1725853070.2881877,-125.70
1725853070.3890612,-126.32
1725853070.49004,-126.94
1725853070.5907435,-126.94
1725853070.6917717,-127.56
1725853070.7917786,-128.17
1725853070.8917816,-128.79
1725853070.9927814,-128.79
1725853071.0938141,-129.41
1725853071.1948102,-129.41
1725853071.2948105,-129.41
1725853071.395635,-130.03
1725853071.4966068,-130.03
1725853071.5969508,-130.64
1725853071.6969802,-130.64
1725853071.7979658,-131.26
1725853071.8989627,-131.26
1725853071.9989653,-131.26
1725853072.0999649,-131.26
1725853072.200962,-131.88
1725853072.3009655,-131.88
1725853072.4009886,-131.88
1725853072.5009944,-131.88
1725853072.6019616,-132.50
1725853072.7028468,-132.50
1725853072.8038466,-132.50
1725853072.9038475,-132.50
1725853073.0048158,-133.11
1725853073.1048477,-133.11
1725853073.2058184,-133.11
1725853073.3058505,-133.73
1725853073.4060616,-133.73
1725853073.507061,-133.73
1725853073.6078546,-133.73
1725853073.7078645,-134.35
1725853073.8085334,-134.35
1725853073.9085379,-134.35
1725853074.009508,-134.35
1725853074.1101348,-134.35
1725853074.2102833,-134.35
1725853074.3103273,-134.35
1725853074.4112844,-134.35
1725853074.5113125,-134.35
1725853074.6118455,-134.35
1725853074.7118766,-134.35
1725853074.812876,-134.35
1725853074.9128785,-134.35
1725853075.0138462,-134.35
1725853075.1138756,-134.97
1725853075.2138793,-134.97
1725853075.3148766,-134.97
1725853075.4157631,-134.97
1725853075.515794,-134.97
1725853075.6163647,-134.97
1725853075.716367,-134.97
1725853075.8173654,-134.97
1725853075.9173913,-134.97
1725853076.018365,-135.58
1725853076.118396,-135.58
1725853076.2193975,-135.58
1725853076.3203974,-135.58
1725853076.4213927,-135.58
1725853076.5213933,-135.58
1725853076.6221797,-135.58
1725853076.722515,-135.58
1725853076.8231685,-135.58
1725853076.9231715,-135.58
1725853077.0241394,-135.58
1725853077.1251383,-135.58
1725853077.2251701,-135.58
1725853077.3252597,-135.58
1725853077.4262314,-136.20
1725853077.542234,-136.20
1725853077.6424356,-136.20
1725853077.7424362,-136.20
1725853077.8434355,-136.20
1725853077.9436004,-136.20
1725853078.0445685,-136.20
1725853078.1453388,-136.20
1725853078.2457914,-136.20
1725853078.346798,-136.20
1725853078.447791,-136.20
1725853078.5487607,-136.82
1725853078.649529,-136.82
1725853078.750528,-136.82
1725853078.8515277,-136.82
1725853078.9524963,-136.82
1725853079.0525281,-136.82
1725853079.1525326,-137.44
1725853079.2535288,-137.44
1725853079.3545315,-137.44
1725853079.4554968,-137.44
1725853079.5562215,-137.44
1725853079.656619,-138.05
1725853079.7576475,-138.05
1725853079.8586166,-138.05
1725853079.9586475,-138.05
1725853080.0586517,-138.05
1725853080.1596475,-138.67
1725853080.260645,-138.67
1725853080.3616586,-138.67
1725853080.4626224,-139.29
1725853080.5635915,-139.29
1725853080.664277,-139.29
1725853080.7642844,-139.29
1725853080.865178,-139.29
1725853080.9652085,-139.29
1725853081.0661795,-139.91
1725853081.1662085,-139.91
1725853081.2664819,-139.91
1725853081.3672957,-139.91
1725853081.4682972,-140.52
1725853081.5692945,-140.52
1725853081.6696057,-140.52
1725853081.7696083,-141.14
1725853081.8705754,-141.14
1725853081.970609,-141.14
1725853082.07158,-141.14
1725853082.172575,-141.76
1725853082.2735214,-141.76
1725853082.3735425,-141.76
1725853082.4745398,-141.76
1725853082.575543,-141.76
1725853082.6756346,-142.38
1725853082.77616,-142.38
1725853082.8771594,-142.38
1725853082.9771888,-142.38
1725853083.0781934,-142.38
1725853083.1791892,-142.38
1725853083.2801898,-142.38
1725853083.3811893,-142.38
1725853083.48119,-142.38
1725853083.5819008,-142.38
1725853083.6819077,-142.38
1725853083.7829075,-142.38
1725853083.8839023,-142.38
1725853083.984879,-142.99
1725853084.0849392,-142.99
1725853084.1859121,-142.99
1725853084.2859392,-142.99
1725853084.3869088,-142.99
1725853084.4869106,-142.99
1725853084.586939,-142.99
1725853084.6877363,-142.99
1725853084.7877653,-142.99
1725853084.888767,-143.61
1725853084.9896176,-143.61
1725853085.0906456,-143.61
1725853085.1916192,-144.23
1725853085.2916214,-144.23
1725853085.3926158,-144.23
1725853085.4932125,-144.23
1725853085.5942402,-144.23
1725853085.6949143,-144.85
1725853085.7958846,-144.85
1725853085.8968832,-144.85
1725853085.996908,-144.85
1725853086.097438,-145.46
1725853086.1974437,-145.46
1725853086.2984126,-145.46
1725853086.3984382,-146.08
1725853086.4994085,-146.08
1725853086.5994108,-146.08
1725853086.700272,-146.70
1725853086.801272,-146.70
1725853086.9012764,-147.32
1725853087.0022724,-147.32
1725853087.1022732,-147.32
1725853087.2022743,-147.32
1725853087.3022761,-147.32
1725853087.4023027,-147.32
1725853087.5032747,-147.93
1725853087.6042743,-147.93
1725853087.7048166,-147.93
1725853087.8051145,-147.93
1725853087.90514,-148.55
1725853088.0051444,-148.55
1725853088.1051466,-148.55
1725853088.2060945,-148.55
1725853088.3060956,-148.55
1725853088.40668,-148.55
1725853088.5067081,-148.55
1725853088.6074228,-148.55
1725853088.7083907,-149.17
1725853088.808599,-149.17
1725853088.9096022,-149.17
1725853089.0096288,-149.17
1725853089.1100585,-149.17
1725853089.210474,-149.79
1725853089.3114443,-149.79
1725853089.4114459,-149.79
1725853089.5124428,-149.79
1725853089.6124706,-149.79
1725853089.7134745,-149.79
1725853089.814447,-149.79
1725853089.9154472,-150.40
1725853090.016442,-150.40
1725853090.1164746,-150.40
1725853090.2174418,-150.40
1725853090.3174431,-151.02
1725853090.4183345,-151.02
1725853090.5190709,-151.02
1725853090.6190724,-151.02
1725853090.7190993,-151.02
1725853090.8198297,-151.02
1725853090.9208272,-151.02
1725853091.0217984,-151.64
1725853091.1223552,-151.64
1725853091.2223563,-151.64
1725853091.3233259,-151.64
1725853091.4233272,-152.87
1725853091.5238004,-152.87
1725853091.6240606,-153.49
1725853091.7243865,-153.49
1725853091.8245635,-153.49
1725853091.9249108,-153.49
1725853092.0258832,-153.49
1725853092.12688,-153.49
1725853092.22688,-153.49
1725853092.3271952,-153.49
1725853092.4272215,-153.49
1725853092.528193,-153.49
1725853092.6281934,-154.11
1725853092.728322,-154.11
1725853092.828686,-154.11
1725853092.9294245,-154.11
1725853093.029425,-154.11
1725853093.1298778,-154.73
1725853093.230039,-154.73
1725853093.330039,-154.73
1725853093.4310102,-154.73
1725853093.532009,-154.73
1725853093.6326232,-155.34
1725853093.733264,-155.34
1725853093.8338735,-155.34
1725853093.934184,-155.34
1725853094.0341854,-155.34
1725853094.134217,-155.96
1725853094.2352152,-155.96
1725853094.336186,-155.96
1725853094.43621,-156.58
1725853094.5363464,-156.58
1725853094.636348,-156.58
1725853094.737345,-156.58
1725853094.8380466,-156.58
1725853094.9385674,-156.58
1725853095.0395372,-157.20
1725853095.1405365,-157.20
1725853095.2405682,-157.81
1725853095.3415704,-157.81
1725853095.4425673,-157.81
1725853095.543538,-157.81
1725853095.6442728,-157.81
1725853095.745268,-157.81
1725853095.8453188,-158.43
1725853095.9461288,-158.43
1725853096.0464723,-158.43
1725853096.146869,-158.43
1725853096.247639,-158.43
1725853096.3476393,-159.05
1725853096.4486392,-159.05
1725853096.5496364,-159.05
1725853096.6496673,-159.05
1725853096.7506359,-159.67
1725853096.8511298,-159.67
1725853096.9520996,-159.67
1725853097.0521295,-159.67
1725853097.1530962,-160.28
1725853097.2531097,-160.28
1725853097.3540816,-160.28
1725853097.4541109,-160.90
1725853097.5551105,-160.90
1725853097.6560793,-161.52
1725853097.756758,-161.52
1725853097.8569238,-161.52
1725853097.9569397,-162.14
1725853098.0579236,-162.14
1725853098.1579456,-162.14
1725853098.2579508,-162.75
1725853098.35892,-162.75
1725853098.4599197,-163.37
1725853098.5603309,-163.37
1725853098.6611621,-163.37
1725853098.761191,-163.99
1725853098.8612719,-163.99
1725853098.9613001,-163.99
1725853099.0622702,-163.99
1725853099.1622953,-164.61
1725853099.2622976,-164.61
1725853099.3632722,-164.61
1725853099.4642694,-164.61
1725853099.5642998,-164.61
1725853099.6651294,-165.22
1725853099.7660952,-165.22
1725853099.8661108,-165.22
1725853099.9662988,-165.22
1725853100.06633,-165.22
1725853100.1667886,-165.22
1725853100.2667923,-165.22
1725853100.3670845,-165.22
1725853100.4670875,-165.22
1725853100.5672052,-165.84
1725853100.6672075,-165.84
1725853100.7672353,-165.84
1725853100.8673854,-165.84
1725853100.9675367,-165.84
1725853101.0684419,-165.84
1725853101.169431,-166.46
1725853101.2694626,-166.46
1725853101.370338,-166.46
1725853101.4713109,-166.46
1725853101.571322,-167.08
1725853101.672308,-167.08
1725853101.772631,-167.08
1725853101.8729546,-167.69
1725853101.9738145,-167.69
1725853102.0747812,-167.69
1725853102.1748087,-168.31
1725853102.2757807,-168.31
1725853102.376778,-168.31
1725853102.4768093,-168.31
1725853102.5777798,-168.31
1725853102.6781387,-168.31
1725853102.7790425,-168.31
1725853102.8790715,-168.31
1725853102.9795525,-168.31
1725853103.080526,-168.31
1725853103.1814768,-168.31
1725853103.282444,-168.31
1725853103.3827612,-168.93
1725853103.4827664,-168.93
1725853103.5833788,-168.93
1725853103.6843743,-168.93
1725853103.7853742,-168.93
1725853103.8863487,-168.93
1725853103.9872246,-168.93
1725853104.087321,-168.93
1725853104.187977,-169.55
1725853104.288094,-170.16
1725853104.3880982,-170.16
1725853104.4881482,-170.78
1725853104.589121,-170.78
1725853104.6891873,-171.40
1725853104.7901638,-171.40
1725853104.8905635,-171.40
1725853104.99103,-171.40
1725853105.0920012,-171.40
1725853105.192038,-172.02
1725853105.2930305,-172.02
1725853105.3940015,-172.02
1725853105.4941924,-172.63
1725853105.5951653,-172.63
1725853105.6961637,-172.63
1725853105.7961915,-172.63
1725853105.896485,-173.25
1725853105.9969718,-173.25
1725853106.0979424,-173.25
1725853106.1983516,-173.87
1725853106.2987957,-173.87
1725853106.3993907,-173.87
1725853106.4994197,-173.87
1725853106.5994213,-174.49
1725853106.699762,-174.49
1725853106.7998393,-174.49
1725853106.9001794,-175.10
1725853107.000679,-175.10
1725853107.1016781,-175.10
1725853107.2026787,-175.72
1725853107.3032696,-176.34
1725853107.4032958,-176.34
1725853107.5033007,-176.34
1725853107.6042697,-176.34
1725853107.7049472,-176.34
1725853107.805023,-177.57
1725853107.9057999,-177.57
1725853108.006735,-178.19
1725853108.1077354,-178.19
1725853108.2087348,-178.19
1725853108.3087637,-178.19
1725853108.4097354,-178.19
1725853108.5097632,-178.81
1725853108.6101902,-179.43
1725853108.7101924,-179.43
1725853108.8111904,179.96
1725853108.9112203,179.96
1725853109.0113196,179.96
1725853109.1113253,179.34
1725853109.2122948,179.34
1725853109.3132942,179.34
1725853109.4142935,178.72
1725853109.5150678,178.72
1725853109.61544,178.72
1725853109.7164094,178.72
1725853109.8174064,178.10
1725853109.917878,178.10
1725853110.0181386,178.10
1725853110.1188776,177.49
1725853110.2193165,177.49
1725853110.3202937,177.49
1725853110.4203224,177.49
1725853110.5207343,177.49
1725853110.621047,177.49
1725853110.7212667,177.49
1725853110.821268,177.49
1725853110.9217293,177.49
1725853111.0219104,176.87
1725853111.1219127,176.87
1725853111.2219405,176.87
1725853111.3225634,176.25
1725853111.4225636,176.25
1725853111.5234516,176.25
1725853111.6239617,175.63
1725853111.7239847,175.63
1725853111.8249571,174.40
1725853111.9249582,173.78
1725853112.0256512,173.16
1725853112.1256514,172.55
1725853112.2264917,171.93
1725853112.3271635,171.31
1725853112.4271934,170.69
1725853112.5281653,170.69
1725853112.6286597,170.69
1725853112.7293382,170.69
1725853112.830101,170.08
1725853112.9302554,169.46
1725853113.0312438,169.46
1725853113.1322403,169.46
1725853113.2322404,169.46
1725853113.3322868,168.84
1725853113.433291,168.22
1725853113.5340707,168.22
1725853113.6350062,167.61
1725853113.7360058,166.99
1725853113.8370035,166.99
1725853113.9380078,166.37
1725853114.0383627,165.75
1725853114.1383677,165.14
1725853114.239338,165.14
1725853114.33935,164.52
1725853114.440339,164.52
1725853114.540342,163.90
1725853114.6410825,163.90
1725853114.7411118,163.90
1725853114.8419583,163.28
1725853114.9427757,162.67
1725853115.0437565,162.05
1725853115.143761,162.05
1725853115.2447653,162.05
1725853115.3457818,162.05
1725853115.4467504,161.43
1725853115.5475438,161.43
1725853115.6475537,161.43
1725853115.7477026,160.81
1725853115.8486993,160.81
1725853115.9497006,160.20
1725853116.0497315,159.58
1725853116.149759,159.58
1725853116.2499788,158.96
1725853116.350952,158.34
1725853116.4509792,158.34
1725853116.5519795,158.34
1725853116.652384,157.73
1725853116.7525058,157.11
1725853116.8525145,157.11
1725853116.9525409,156.49
1725853117.052763,156.49
1725853117.1527665,156.49
1725853117.2527943,155.87
1725853117.353347,155.87
1725853117.4533708,155.87
1725853117.554005,155.87
1725853117.6550016,155.87
1725853117.7558765,155.87
1725853117.8568478,155.87
1725853117.9578428,155.87
1725853118.0579002,155.87
1725853118.157901,155.26
1725853118.258897,155.26
1725853118.3590395,154.64
1725853118.459041,154.02
1725853118.5590506,153.40
1725853118.659056,153.40
1725853118.7600267,153.40
1725853118.8601775,152.79
1725853118.961177,152.79
1725853119.061706,152.79
1725853119.16174,152.17
1725853119.2627492,151.55
1725853119.3635075,151.55
1725853119.4636774,150.93
1725853119.5637054,150.32
1725853119.6637087,150.32
1725853119.7646773,149.70
1725853119.8656752,149.08
1725853119.9657059,149.08
1725853120.0658445,149.08
1725853120.1658766,148.46
1725853120.2668748,148.46
1725853120.367845,148.46
1725853120.4682949,147.23
1725853120.5682971,147.23
1725853120.668326,146.61
1725853120.7692971,146.61
1725853120.8702958,146.61
1725853120.9712946,145.99
1725853121.0714068,145.99
1725853121.1714327,145.99
1725853121.272133,145.38
1725853121.3728082,145.38
1725853121.4729338,145.38
1725853121.5729523,144.76
1725853121.6732812,144.76
1725853121.7742221,144.76
1725853121.8742259,144.76
1725853121.9752219,144.76
1725853122.0762188,144.14
1725853122.1769192,144.14
1725853122.2770152,144.14
1725853122.3770328,144.14
1725853122.4770334,143.52
1725853122.577061,143.52
1725853122.6772609,143.52
1725853122.7779126,143.52
1725853122.878309,143.52
1725853122.979175,143.52
1725853123.0792108,142.91
1725853123.1796746,142.91
1725853123.2802796,142.29
1725853123.3812795,142.29
1725853123.4822466,142.29
1725853123.5828009,141.67
1725853123.6828036,141.67
1725853123.7828372,141.67
1725853123.8828387,141.05
1725853123.9838371,141.05
1725853124.0838373,141.05
1725853124.1838615,141.05
1725853124.284019,140.44
1725853124.385029,140.44
1725853124.4852133,139.82
1725853124.5854766,139.82
1725853124.6854777,139.20
1725853124.7864769,138.58
1725853124.8864815,138.58
1725853124.9865072,138.58
1725853125.0872617,137.97
1725853125.1874201,137.97
1725853125.2874203,137.97
1725853125.3874233,137.35
1725853125.487451,137.35
1725853125.5884218,137.35
1725853125.6886137,136.73
1725853125.7886138,136.11
1725853125.888721,136.11
1725853125.989728,136.11
1725853126.0907226,136.11
1725853126.1915195,136.11
1725853126.2915204,136.11
1725853126.392235,136.11
1725853126.4932032,136.11
1725853126.594096,136.11
1725853126.6940968,136.11
1725853126.7947497,135.50
1725853126.8957222,135.50
1725853126.996342,135.50
1725853127.0963452,134.26
1725853127.1973162,133.03
1725853127.2980793,132.41
1725853127.399079,132.41
1725853127.5000775,131.79
1725853127.6000786,131.79
1725853127.700108,131.79
1725853127.8001082,131.17
1725853127.9010787,130.56
1725853128.0016375,130.56
1725853128.1026356,129.94
1725853128.2027574,129.94
1725853128.302796,129.32
1725853128.402796,128.70
1725853128.503765,128.70
1725853128.604218,128.09
1725853128.7042208,128.09
1725853128.8052173,128.09
1725853128.9052768,127.47
1725853129.0062747,127.47
1725853129.1062753,127.47
1725853129.2070956,127.47
1725853129.3080945,127.47
1725853129.4081054,126.85
1725853129.5082166,126.23
1725853129.6092143,125.62
1725853129.7102141,125.62
1725853129.8103023,125.00
1725853129.9103026,125.00
1725853130.0111587,124.38
1725853130.111871,123.76
1725853130.21244,123.15
1725853130.3124762,122.53
1725853130.4127843,122.53
1725853130.5128064,122.53
1725853130.6137853,122.53
1725853130.7138119,121.91
1725853130.8147824,121.29
1725853130.914785,121.29
1725853131.0157814,120.68
1725853131.116264,120.06
1725853131.21722,119.44
1725853131.3182135,118.82
1725853131.4192116,118.21
1725853131.5198708,116.97
1725853131.6208405,116.97
1725853131.7218385,116.35
1725853131.8218696,116.35
1725853131.9228413,116.35
1725853132.02287,116.35
1725853132.1238422,116.35
1725853132.2240787,116.35
1725853132.324107,116.35
1725853132.4244137,116.35
1725853132.5248754,115.74
1725853132.625878,115.74
1725853132.7268453,115.12
1725853132.8268456,114.50
1725853132.927844,114.50
1725853133.0278697,114.50
1725853133.1279244,113.88
1725853133.2279298,113.27
1725853133.3288379,112.65
1725853133.429451,112.65
1725853133.5304494,112.65
1725853133.630988,112.03
1725853133.7310238,111.41
1725853133.8316078,111.41
1725853133.9316351,111.41
1725853134.0318317,110.80
1725853134.132322,110.80
1725853134.2333486,110.80
1725853134.333846,110.18
1725853134.4348466,110.18
1725853134.5348468,110.18
1725853134.6358192,109.56
1725853134.7368371,108.94
1725853134.8368459,108.94
1725853134.9378405,108.33
1725853135.0378478,108.33
1725853135.1388502,107.71
1725853135.239818,107.71
1725853135.3400726,107.09
1725853135.4407706,106.47
1725853135.5417426,106.47
1725853135.6417792,105.86
1725853135.7417805,105.86
1725853135.8417845,105.24
1725853135.9427817,105.24
1725853136.0437787,104.62
1725853136.1437788,104.00
1725853136.244406,104.00
1725853136.3446374,104.00
1725853136.4456139,104.00
1725853136.545642,103.39
1725853136.646612,103.39
1725853136.7469525,103.39
1725853136.847578,102.77
1725853136.948578,102.15
1725853137.049547,102.15
1725853137.1495774,102.15
1725853137.2495775,102.15
1725853137.3501017,102.15
1725853137.450102,102.15
1725853137.5507154,102.15
1725853137.6512938,102.15
1725853137.7522924,101.53
1725853137.852324,100.30
1725853137.9530578,99.68
1725853138.05337,99.68
1725853138.153371,99.06
1725853138.2533731,98.45
1725853138.354166,97.83
1725853138.4541972,97.83
1725853138.5552123,97.21
1725853138.6553624,96.59
1725853138.755431,95.98
1725853138.8554335,95.36
1725853138.9564078,94.74
1725853139.057406,93.51
1725853139.15748,92.89
1725853139.2574818,92.89
1725853139.3580563,92.89
1725853139.4580858,92.89
1725853139.559079,92.89
1725853139.6590848,92.27
1725853139.7600548,92.27
1725853139.8610544,91.65
1725853139.9610548,91.04
1725853140.0610845,90.42
1725853140.1620545,89.80
1725853140.262214,89.18
1725853140.3626761,89.18
1725853140.4626763,88.57
1725853140.5636766,88.57
1725853140.6638284,88.57
1725853140.7638576,88.57
1725853140.8646934,88.57
1725853140.9656682,88.57
1725853141.065695,87.95
1725853141.1667013,87.95
1725853141.2676973,87.33
1725853141.3678029,87.33
1725853141.4679873,87.33
1725853141.5683584,86.71
1725853141.6683621,86.71
1725853141.7688606,86.10
1725853141.8694906,85.48
1725853141.9700654,84.86
1725853142.0700655,84.86
1725853142.1700954,84.24
1725853142.2708812,83.63
1725853142.3718128,83.01
1725853142.4727826,83.01
1725853142.5737824,82.39
1725853142.6740963,81.77
1725853142.7741528,81.16
1725853142.8741586,81.16
1725853142.974791,80.54
1725853143.07576,80.54
1725853143.175765,80.54
1725853143.2757912,80.54
1725853143.3758907,79.92
1725853143.475919,79.92
1725853143.5762446,79.92
1725853143.677008,79.92
1725853143.7780077,79.92
1725853143.8781269,79.30
1725853143.9787982,79.30
1725853144.0788007,79.30
1725853144.17977,79.30
1725853144.2797701,78.69
1725853144.379798,78.69
1725853144.4806364,78.69
1725853144.5806644,78.69
1725853144.681635,78.69
1725853144.7816644,78.69
1725853144.8816688,78.69
1725853144.9816887,78.07
1725853145.0826583,78.07
1725853145.1826596,77.45
1725853145.2832723,77.45
1725853145.384271,76.83
1725853145.4850624,76.83
1725853145.585094,76.83
1725853145.686067,76.83
1725853145.7870622,76.22
1725853145.8870935,75.60
1725853145.9880652,74.98
1725853146.0880957,74.36
1725853146.1890678,74.36
1725853146.289105,73.75
1725853146.3900385,73.75
1725853146.4904742,73.75
1725853146.5905006,73.13
1725853146.6914716,73.13
1725853146.791566,72.51
1725853146.891566,72.51
1725853146.9923942,72.51
