1.7241681559362125e+18 1.0000000e+00 -5.0000000e+00 0.0000000e+00
1.724168155946222e+18 5.0000000e+00 -7.0000000e+00 -5.0000000e+00
1.7241681559512271e+18 4.0000000e+00 -9.0000000e+00 -1.0000000e+00
1.7241681559612063e+18 1.0000000e+00 -9.0000000e+00 2.0000000e+00
1.724168155966211e+18 8.0000000e+00 -3.0000000e+00 1.0000000e+00
1.724168155976221e+18 4.0000000e+00 -1.3000000e+01 2.0000000e+00
1.7241681559812257e+18 4.0000000e+00 -1.1000000e+01 1.0000000e+00
1.724168155991205e+18 2.0000000e+00 -7.0000000e+00 -7.0000000e+00
1.72416815599621e+18 9.0000000e+00 -1.5000000e+01 -2.0000000e+00
1.7241681560062198e+18 2.0000000e+00 -7.0000000e+00 -7.0000000e+00
1.7241681560112246e+18 -3.0000000e+00 -9.0000000e+00 3.0000000e+00
1.724168156021204e+18 4.0000000e+00 -5.0000000e+00 -6.0000000e+00
1.7241681560262088e+18 6.0000000e+00 -8.0000000e+00 2.0000000e+00
1.7241681560362186e+18 1.0000000e+01 -1.9000000e+01 -1.0000000e+00
1.7241681560412234e+18 4.0000000e+00 -1.1000000e+01 2.0000000e+00
1.7241681560512026e+18 2.0000000e+00 -3.0000000e+00 3.0000000e+00
1.7241681560562076e+18 8.0000000e+00 -1.1000000e+01 -9.0000000e+00
1.7241681560662172e+18 3.0000000e+00 -1.1000000e+01 -5.0000000e+00
1.7241681560712223e+18 5.0000000e+00 -4.0000000e+00 -6.0000000e+00
1.7241681560812014e+18 -6.0000000e+00 -1.1000000e+01 -1.0000000e+00
1.7241681560862062e+18 5.0000000e+00 -8.0000000e+00 7.0000000e+00
1.724168156096216e+18 3.0000000e+00 -3.0000000e+00 2.0000000e+00
1.7241681561012209e+18 6.0000000e+00 -2.0000000e+00 4.0000000e+00
1.7241681561112307e+18 4.0000000e+00 -6.0000000e+00 3.0000000e+00
1.724168156116205e+18 8.0000000e+00 -1.3000000e+01 -5.0000000e+00
1.724168156126215e+18 3.0000000e+00 -7.0000000e+00 -3.0000000e+00
1.7241681561312197e+18 6.0000000e+00 -1.0000000e+01 -5.0000000e+00
1.7241681561412296e+18 3.0000000e+00 -7.0000000e+00 -3.0000000e+00
1.724168156146204e+18 9.0000000e+00 -9.0000000e+00 3.0000000e+00
1.7241681561562138e+18 3.0000000e+00 -7.0000000e+00 0.0000000e+00
1.7241681561612186e+18 9.0000000e+00 -1.2000000e+01 -8.0000000e+00
1.7241681561712282e+18 8.0000000e+00 -3.0000000e+00 -6.0000000e+00
1.7241681561762028e+18 4.0000000e+00 -1.4000000e+01 0.0000000e+00
1.7241681561872195e+18 9.0000000e+00 -9.0000000e+00 1.0000000e+00
1.7241681561912174e+18 4.0000000e+00 -9.0000000e+00 -2.0000000e+00
1.724168156201227e+18 4.0000000e+00 -5.0000000e+00 -2.0000000e+00
1.7241681562062013e+18 4.0000000e+00 -1.0000000e+00 -8.0000000e+00
1.7241681562162112e+18 3.0000000e+00 -9.0000000e+00 7.0000000e+00
1.724168156221216e+18 -1.0000000e+00 1.0000000e+00 -1.0000000e+00
1.7241681562312259e+18 2.0000000e+00 -1.0000000e+01 0.0000000e+00
1.7241681562362307e+18 4.0000000e+00 -1.0000000e+00 -2.0000000e+00
1.72416815624621e+18 2.0000000e+00 -8.0000000e+00 -6.0000000e+00
1.7241681562512148e+18 -1.0000000e+00 -2.0000000e+00 5.0000000e+00
1.7241681562612247e+18 6.0000000e+00 -6.0000000e+00 4.0000000e+00
1.7241681562662295e+18 -1.0000000e+00 -1.1000000e+01 -1.0000000e+00
1.7241681562762086e+18 3.0000000e+00 2.0000000e+00 -3.0000000e+00
1.7241681562812137e+18 -4.0000000e+00 -8.0000000e+00 0.0000000e+00
1.7241681562912233e+18 8.0000000e+00 -1.1000000e+01 0.0000000e+00
1.7241681562962284e+18 0.0000000e+00 -6.0000000e+00 -3.0000000e+00
1.7241681563062075e+18 -2.0000000e+00 -1.0000000e+01 -4.0000000e+00
1.7241681563112125e+18 6.0000000e+00 -7.0000000e+00 3.0000000e+00
1.7241681563212221e+18 5.0000000e+00 1.0000000e+00 1.0000000e+00
1.724168156326227e+18 0.0000000e+00 -2.0000000e+00 2.0000000e+00
1.7241681563362063e+18 1.0000000e+01 -1.4000000e+01 2.0000000e+00
1.7241681563412111e+18 3.0000000e+00 -1.0000000e+01 2.0000000e+00
1.724168156351221e+18 1.1000000e+01 -2.0000000e+00 7.0000000e+00
1.7241681563562258e+18 2.0000000e+00 -1.4000000e+01 3.0000000e+00
1.7241681563662052e+18 6.0000000e+00 -5.0000000e+00 -5.0000000e+00
1.72416815637121e+18 -1.0000000e+00 -7.0000000e+00 3.0000000e+00
1.7241681563812198e+18 3.0000000e+00 -3.0000000e+00 1.0000000e+00
1.7241681563862246e+18 9.0000000e+00 -1.3000000e+01 3.0000000e+00
1.7241681563962038e+18 5.0000000e+00 -5.0000000e+00 -2.0000000e+00
1.7241681564012088e+18 3.0000000e+00 -4.0000000e+00 2.0000000e+00
1.7241681564112184e+18 3.0000000e+00 -3.0000000e+00 -6.0000000e+00
1.7241681564162235e+18 0.0000000e+00 -4.0000000e+00 5.0000000e+00
1.7241681564262026e+18 -2.0000000e+00 -8.0000000e+00 0.0000000e+00
1.7241681564312074e+18 1.0000000e+00 -9.0000000e+00 -2.0000000e+00
1.7241681564412173e+18 3.0000000e+00 -9.0000000e+00 -4.0000000e+00
1.724168156446222e+18 7.0000000e+00 -1.8000000e+01 0.0000000e+00
1.7241681564562015e+18 4.0000000e+00 -2.0000000e+00 2.0000000e+00
1.7241681564612063e+18 -3.0000000e+00 -3.0000000e+00 -4.0000000e+00
1.724168156471216e+18 4.0000000e+00 -1.1000000e+01 -3.0000000e+00
1.724168156476221e+18 6.0000000e+00 -1.5000000e+01 6.0000000e+00
1.7241681564862308e+18 3.0000000e+00 -9.0000000e+00 -2.0000000e+00
1.724168156491205e+18 0.0000000e+00 -9.0000000e+00 -3.0000000e+00
1.724168156501215e+18 6.0000000e+00 -4.0000000e+00 1.0000000e+00
1.7241681565062198e+18 6.0000000e+00 -1.7000000e+01 1.0000000e+00
1.7241681565162296e+18 2.0000000e+00 -7.0000000e+00 -3.0000000e+00
1.724168156521204e+18 2.0000000e+00 -1.0000000e+01 -2.0000000e+00
1.7241681565312136e+18 4.0000000e+00 -1.2000000e+01 0.0000000e+00
1.7241681565362186e+18 0.0000000e+00 -1.1000000e+01 -7.0000000e+00
1.7241681565462282e+18 1.0000000e+00 -9.0000000e+00 -4.0000000e+00
1.7241681565512026e+18 7.0000000e+00 -1.1000000e+01 1.0000000e+00
1.7241681565612124e+18 5.0000000e+00 -6.0000000e+00 -2.0000000e+00
1.7241681565662172e+18 6.0000000e+00 -1.5000000e+01 -1.0000000e+00
1.724168156576227e+18 -4.0000000e+00 1.0000000e+00 -1.0000000e+00
1.7241681565812014e+18 8.0000000e+00 -2.0000000e+00 -2.0000000e+00
1.7241681565912113e+18 0.0000000e+00 -4.0000000e+00 -5.0000000e+00
1.724168156596216e+18 2.0000000e+00 -1.2000000e+01 -1.0000000e+00
1.724168156606226e+18 8.0000000e+00 -3.0000000e+00 1.0000000e+00
1.7241681566112307e+18 1.0000000e+00 -3.0000000e+00 -4.0000000e+00
1.7241681566212099e+18 4.0000000e+00 -1.5000000e+01 -7.0000000e+00
1.724168156626215e+18 5.0000000e+00 -1.6000000e+01 -4.0000000e+00
1.7241681566362245e+18 5.0000000e+00 -1.0000000e+01 -8.0000000e+00
1.7241681566412296e+18 3.0000000e+00 -8.0000000e+00 -4.0000000e+00
1.7241681566512087e+18 8.0000000e+00 -1.5000000e+01 -7.0000000e+00
1.7241681566562138e+18 0.0000000e+00 -1.1000000e+01 -7.0000000e+00
1.7241681566662234e+18 2.0000000e+00 -1.4000000e+01 1.0000000e+00
1.7241681566712284e+18 4.0000000e+00 -1.2000000e+01 1.0000000e+00
1.7241681566812076e+18 3.0000000e+00 -4.0000000e+00 1.0000000e+00
1.7241681566862124e+18 1.0000000e+00 -9.0000000e+00 2.0000000e+00
1.7241681566962222e+18 6.0000000e+00 -5.0000000e+00 2.0000000e+00
1.724168156701227e+18 -4.0000000e+00 -7.0000000e+00 -1.0000000e+00
1.7241681567112064e+18 4.0000000e+00 -3.0000000e+00 -4.0000000e+00
1.7241681567162112e+18 1.2000000e+01 -1.1000000e+01 -5.0000000e+00
1.724168156726221e+18 1.0000000e+00 -2.0000000e+00 2.0000000e+00
1.7241681567312259e+18 9.0000000e+00 1.0000000e+00 -4.0000000e+00
1.724168156741205e+18 3.0000000e+00 -5.0000000e+00 6.0000000e+00
1.72416815674621e+18 0.0000000e+00 -1.8000000e+01 -1.0000000e+00
1.7241681567562196e+18 9.0000000e+00 -1.4000000e+01 -2.0000000e+00
1.7241681567612247e+18 1.0000000e+00 -6.0000000e+00 -6.0000000e+00
1.7241681567712038e+18 9.0000000e+00 -6.0000000e+00 -2.0000000e+00
1.7241681567762086e+18 -1.0000000e+00 4.0000000e+00 -2.0000000e+00
1.7241681567862185e+18 7.0000000e+00 -2.0000000e+00 -4.0000000e+00
1.7241681567912233e+18 2.0000000e+00 -6.0000000e+00 2.0000000e+00
1.7241681568012027e+18 4.0000000e+00 1.0000000e+00 -3.0000000e+00
1.7241681568062075e+18 2.0000000e+00 -3.0000000e+00 2.0000000e+00
1.7241681568162173e+18 6.0000000e+00 -1.1000000e+01 1.0000000e+00
1.7241681568212221e+18 3.0000000e+00 -1.6000000e+01 2.0000000e+00
1.7241681568312015e+18 5.0000000e+00 -9.0000000e+00 -5.0000000e+00
1.7241681568362063e+18 -3.0000000e+00 -4.0000000e+00 -1.0000000e+00
1.7241681568462162e+18 8.0000000e+00 -1.0000000e+01 -8.0000000e+00
1.724168156851221e+18 -4.0000000e+00 -4.0000000e+00 2.0000000e+00
1.7241681568612308e+18 0.0000000e+00 -7.0000000e+00 -6.0000000e+00
1.7241681568662052e+18 3.0000000e+00 -1.0000000e+00 2.0000000e+00
1.7241681568762148e+18 7.0000000e+00 -1.0000000e+01 -2.0000000e+00
1.7241681568812198e+18 1.0000000e+00 -8.0000000e+00 1.0000000e+00
1.7241681568912294e+18 -3.0000000e+00 -1.5000000e+01 1.0000000e+00
1.7241681568962038e+18 1.0000000e+00 -6.0000000e+00 -5.0000000e+00
1.7241681569062136e+18 6.0000000e+00 -1.3000000e+01 -1.0000000e+00
1.7241681569112184e+18 -3.0000000e+00 -1.2000000e+01 -2.0000000e+00
1.7241681569212283e+18 3.0000000e+00 -1.2000000e+01 -1.0000000e+00
1.7241681569262026e+18 0.0000000e+00 -1.1000000e+01 2.0000000e+00
1.7241681569362125e+18 1.0000000e+01 -2.0000000e+00 0.0000000e+00
1.7241681569412173e+18 0.0000000e+00 -8.0000000e+00 -6.0000000e+00
1.7241681569512271e+18 2.0000000e+00 -1.1000000e+01 1.0000000e+00
1.7241681569562015e+18 6.0000000e+00 -1.2000000e+01 6.0000000e+00
1.724168156966211e+18 -2.0000000e+00 -1.1000000e+01 -3.0000000e+00
1.7241681569712161e+18 6.0000000e+00 -5.0000000e+00 8.0000000e+00
1.7241681569812257e+18 6.0000000e+00 -1.3000000e+01 -5.0000000e+00
