Mag_X,Mag_Y,Mag_Z
363.0,-791.0,-416.0
363.0,-791.0,-416.0
363.0,-791.0,-416.0
363.0,-791.0,-416.0
363.0,-791.0,-416.0
363.0,-791.0,-416.0
363.0,-791.0,-416.0
363.0,-791.0,-416.0
363.0,-791.0,-416.0
363.0,-791.0,-416.0
363.0,-791.0,-416.0
363.0,-791.0,-416.0
363.0,-791.0,-416.0
363.0,-791.0,-416.0
363.0,-791.0,-416.0
363.0,-791.0,-416.0
363.0,-791.0,-416.0
580.0,-745.0,-195.0
580.0,-745.0,-195.0
580.0,-745.0,-195.0
580.0,-745.0,-195.0
580.0,-745.0,-195.0
580.0,-745.0,-195.0
580.0,-745.0,-195.0
580.0,-745.0,-195.0
580.0,-745.0,-195.0
580.0,-745.0,-195.0
580.0,-745.0,-195.0
580.0,-745.0,-195.0
580.0,-745.0,-195.0
580.0,-745.0,-195.0
580.0,-745.0,-195.0
580.0,-745.0,-195.0
580.0,-745.0,-195.0
580.0,-745.0,-195.0
580.0,-745.0,-195.0
580.0,-745.0,-195.0
670.0,-720.0,-106.0
670.0,-720.0,-106.0
670.0,-720.0,-106.0
670.0,-720.0,-106.0
670.0,-720.0,-106.0
670.0,-720.0,-106.0
670.0,-720.0,-106.0
670.0,-720.0,-106.0
670.0,-720.0,-106.0
670.0,-720.0,-106.0
670.0,-720.0,-106.0
670.0,-720.0,-106.0
670.0,-720.0,-106.0
670.0,-720.0,-106.0
670.0,-720.0,-106.0
670.0,-720.0,-106.0
670.0,-720.0,-106.0
670.0,-720.0,-106.0
670.0,-720.0,-106.0
670.0,-720.0,-106.0
670.0,-720.0,-106.0
670.0,-720.0,-106.0
670.0,-720.0,-106.0
670.0,-720.0,-106.0
670.0,-720.0,-106.0
670.0,-720.0,-106.0
670.0,-720.0,-106.0
670.0,-720.0,-106.0
670.0,-720.0,-106.0
670.0,-720.0,-106.0
670.0,-720.0,-106.0
670.0,-720.0,-106.0
670.0,-720.0,-106.0
670.0,-720.0,-106.0
670.0,-720.0,-106.0
670.0,-720.0,-106.0
670.0,-720.0,-106.0
670.0,-720.0,-106.0
670.0,-720.0,-106.0
670.0,-720.0,-106.0
670.0,-720.0,-106.0
670.0,-720.0,-106.0
670.0,-720.0,-106.0
670.0,-720.0,-106.0
670.0,-720.0,-106.0
670.0,-720.0,-106.0
670.0,-720.0,-106.0
670.0,-720.0,-106.0
670.0,-720.0,-106.0
670.0,-720.0,-106.0
670.0,-720.0,-106.0
670.0,-720.0,-106.0
670.0,-720.0,-106.0
670.0,-720.0,-106.0
670.0,-720.0,-106.0
670.0,-720.0,-106.0
670.0,-720.0,-106.0
670.0,-720.0,-106.0
670.0,-720.0,-106.0
282.0,-690.0,497.0
282.0,-690.0,497.0
282.0,-690.0,497.0
282.0,-690.0,497.0
282.0,-690.0,497.0
282.0,-690.0,497.0
282.0,-690.0,497.0
282.0,-690.0,497.0
282.0,-690.0,497.0
282.0,-690.0,497.0
282.0,-690.0,497.0
282.0,-690.0,497.0
282.0,-690.0,497.0
282.0,-690.0,497.0
282.0,-690.0,497.0
282.0,-690.0,497.0
282.0,-690.0,497.0
282.0,-690.0,497.0
282.0,-690.0,497.0
282.0,-690.0,497.0
282.0,-690.0,497.0
282.0,-690.0,497.0
282.0,-690.0,497.0
282.0,-690.0,497.0
282.0,-690.0,497.0
282.0,-690.0,497.0
282.0,-690.0,497.0
282.0,-690.0,497.0
282.0,-690.0,497.0
282.0,-690.0,497.0
282.0,-690.0,497.0
282.0,-690.0,497.0
282.0,-690.0,497.0
282.0,-690.0,497.0
282.0,-690.0,497.0
282.0,-690.0,497.0
282.0,-690.0,497.0
282.0,-690.0,497.0
282.0,-690.0,497.0
282.0,-690.0,497.0
-185.0,-485.0,690.0
-185.0,-485.0,690.0
-185.0,-485.0,690.0
-185.0,-485.0,690.0
-185.0,-485.0,690.0
-185.0,-485.0,690.0
-185.0,-485.0,690.0
-185.0,-485.0,690.0
-185.0,-485.0,690.0
-185.0,-485.0,690.0
-185.0,-485.0,690.0
-185.0,-485.0,690.0
-185.0,-485.0,690.0
-185.0,-485.0,690.0
-185.0,-485.0,690.0
-185.0,-485.0,690.0
-185.0,-485.0,690.0
-185.0,-485.0,690.0
-185.0,-485.0,690.0
-335.0,-391.0,690.0
-335.0,-391.0,690.0
-335.0,-391.0,690.0
-335.0,-391.0,690.0
-335.0,-391.0,690.0
-335.0,-391.0,690.0
-335.0,-391.0,690.0
-335.0,-391.0,690.0
-335.0,-391.0,690.0
-335.0,-391.0,690.0
-335.0,-391.0,690.0
-335.0,-391.0,690.0
-335.0,-391.0,690.0
-335.0,-391.0,690.0
-335.0,-391.0,690.0
-335.0,-391.0,690.0
-335.0,-391.0,690.0
-335.0,-391.0,690.0
-335.0,-391.0,690.0
-335.0,-391.0,690.0
-405.0,-181.0,636.0
-405.0,-181.0,636.0
-405.0,-181.0,636.0
-405.0,-181.0,636.0
-405.0,-181.0,636.0
-405.0,-181.0,636.0
-405.0,-181.0,636.0
-405.0,-181.0,636.0
-405.0,-181.0,636.0
-405.0,-181.0,636.0
-405.0,-181.0,636.0
-405.0,-181.0,636.0
-405.0,-181.0,636.0
-405.0,-181.0,636.0
-405.0,-181.0,636.0
-405.0,-181.0,636.0
-405.0,-181.0,636.0
-405.0,-181.0,636.0
-405.0,-181.0,636.0
-570.0,-151.0,621.0
-570.0,-151.0,621.0
-570.0,-151.0,621.0
-570.0,-151.0,621.0
-570.0,-151.0,621.0
-570.0,-151.0,621.0
-570.0,-151.0,621.0
-570.0,-151.0,621.0
-570.0,-151.0,621.0
-570.0,-151.0,621.0
-570.0,-151.0,621.0
-570.0,-151.0,621.0
-570.0,-151.0,621.0
-570.0,-151.0,621.0
-570.0,-151.0,621.0
-570.0,-151.0,621.0
-570.0,-151.0,621.0
-570.0,-151.0,621.0
-570.0,-151.0,621.0
-570.0,-151.0,621.0
-701.0,141.0,476.0
-701.0,141.0,476.0
-701.0,141.0,476.0
-701.0,141.0,476.0
-701.0,141.0,476.0
-701.0,141.0,476.0
-701.0,141.0,476.0
-701.0,141.0,476.0
-701.0,141.0,476.0
-701.0,141.0,476.0
-701.0,141.0,476.0
-701.0,141.0,476.0
-701.0,141.0,476.0
-701.0,141.0,476.0
-701.0,141.0,476.0
-701.0,141.0,476.0
-701.0,141.0,476.0
-701.0,141.0,476.0
-701.0,141.0,476.0
-701.0,141.0,476.0
-771.0,445.0,222.0
-771.0,445.0,222.0
-771.0,445.0,222.0
-771.0,445.0,222.0
-771.0,445.0,222.0
-771.0,445.0,222.0
-771.0,445.0,222.0
-771.0,445.0,222.0
-771.0,445.0,222.0
-771.0,445.0,222.0
-771.0,445.0,222.0
-771.0,445.0,222.0
-771.0,445.0,222.0
-771.0,445.0,222.0
-771.0,445.0,222.0
-771.0,445.0,222.0
-771.0,445.0,222.0
-771.0,445.0,222.0
-771.0,445.0,222.0
-677.0,626.0,217.0
-677.0,626.0,217.0
-677.0,626.0,217.0
-677.0,626.0,217.0
-677.0,626.0,217.0
-677.0,626.0,217.0
-677.0,626.0,217.0
-677.0,626.0,217.0
-677.0,626.0,217.0
-677.0,626.0,217.0
-677.0,626.0,217.0
-677.0,626.0,217.0
-677.0,626.0,217.0
-677.0,626.0,217.0
-677.0,626.0,217.0
-677.0,626.0,217.0
-677.0,626.0,217.0
-677.0,626.0,217.0
-677.0,626.0,217.0
-677.0,626.0,217.0
-486.0,591.0,537.0
-486.0,591.0,537.0
-486.0,591.0,537.0
-486.0,591.0,537.0
-486.0,591.0,537.0
-486.0,591.0,537.0
-486.0,591.0,537.0
-486.0,591.0,537.0
-486.0,591.0,537.0
-486.0,591.0,537.0
-486.0,591.0,537.0
-486.0,591.0,537.0
-486.0,591.0,537.0
-486.0,591.0,537.0
-486.0,591.0,537.0
-486.0,591.0,537.0
-486.0,591.0,537.0
-486.0,591.0,537.0
-486.0,591.0,537.0
-486.0,591.0,537.0
-290.0,472.0,733.0
-290.0,472.0,733.0
-290.0,472.0,733.0
-290.0,472.0,733.0
-290.0,472.0,733.0
-290.0,472.0,733.0
-290.0,472.0,733.0
-290.0,472.0,733.0
-290.0,472.0,733.0
-290.0,472.0,733.0
-290.0,472.0,733.0
-290.0,472.0,733.0
-290.0,472.0,733.0
-290.0,472.0,733.0
-290.0,472.0,733.0
-290.0,472.0,733.0
-290.0,472.0,733.0
-290.0,472.0,733.0
-290.0,472.0,733.0
-290.0,472.0,733.0
-22.0,272.0,887.0
-22.0,272.0,887.0
-22.0,272.0,887.0
-22.0,272.0,887.0
-22.0,272.0,887.0
-22.0,272.0,887.0
-22.0,272.0,887.0
-22.0,272.0,887.0
-22.0,272.0,887.0
-22.0,272.0,887.0
-22.0,272.0,887.0
-22.0,272.0,887.0
-22.0,272.0,887.0
-22.0,272.0,887.0
-22.0,272.0,887.0
-22.0,272.0,887.0
-22.0,272.0,887.0
-22.0,272.0,887.0
-22.0,272.0,887.0
-22.0,272.0,887.0
421.0,-17.0,842.0
421.0,-17.0,842.0
421.0,-17.0,842.0
421.0,-17.0,842.0
421.0,-17.0,842.0
421.0,-17.0,842.0
421.0,-17.0,842.0
421.0,-17.0,842.0
421.0,-17.0,842.0
421.0,-17.0,842.0
421.0,-17.0,842.0
421.0,-17.0,842.0
421.0,-17.0,842.0
421.0,-17.0,842.0
421.0,-17.0,842.0
421.0,-17.0,842.0
421.0,-17.0,842.0
421.0,-17.0,842.0
421.0,-17.0,842.0
745.0,-297.0,547.0
745.0,-297.0,547.0
745.0,-297.0,547.0
745.0,-297.0,547.0
745.0,-297.0,547.0
745.0,-297.0,547.0
745.0,-297.0,547.0
745.0,-297.0,547.0
745.0,-297.0,547.0
745.0,-297.0,547.0
745.0,-297.0,547.0
745.0,-297.0,547.0
745.0,-297.0,547.0
745.0,-297.0,547.0
745.0,-297.0,547.0
745.0,-297.0,547.0
745.0,-297.0,547.0
745.0,-297.0,547.0
745.0,-297.0,547.0
745.0,-297.0,547.0
876.0,-393.0,263.0
876.0,-393.0,263.0
876.0,-393.0,263.0
876.0,-393.0,263.0
876.0,-393.0,263.0
876.0,-393.0,263.0
876.0,-393.0,263.0
876.0,-393.0,263.0
876.0,-393.0,263.0
876.0,-393.0,263.0
876.0,-393.0,263.0
876.0,-393.0,263.0
876.0,-393.0,263.0
876.0,-393.0,263.0
876.0,-393.0,263.0
876.0,-393.0,263.0
876.0,-393.0,263.0
876.0,-393.0,263.0
876.0,-393.0,263.0
876.0,-393.0,263.0
897.0,-341.0,311.0
897.0,-341.0,311.0
897.0,-341.0,311.0
897.0,-341.0,311.0
897.0,-341.0,311.0
897.0,-341.0,311.0
897.0,-341.0,311.0
897.0,-341.0,311.0
897.0,-341.0,311.0
897.0,-341.0,311.0
897.0,-341.0,311.0
897.0,-341.0,311.0
897.0,-341.0,311.0
897.0,-341.0,311.0
897.0,-341.0,311.0
897.0,-341.0,311.0
897.0,-341.0,311.0
897.0,-341.0,311.0
897.0,-341.0,311.0
897.0,-341.0,311.0
897.0,-341.0,311.0
897.0,-341.0,311.0
897.0,-341.0,311.0
897.0,-341.0,311.0
897.0,-341.0,311.0
897.0,-341.0,311.0
897.0,-341.0,311.0
897.0,-341.0,311.0
897.0,-341.0,311.0
897.0,-341.0,311.0
897.0,-341.0,311.0
897.0,-341.0,311.0
897.0,-341.0,311.0
897.0,-341.0,311.0
897.0,-341.0,311.0
897.0,-341.0,311.0
897.0,-341.0,311.0
897.0,-341.0,311.0
897.0,-341.0,311.0
897.0,-341.0,311.0
897.0,-341.0,311.0
897.0,-341.0,311.0
897.0,-341.0,311.0
897.0,-341.0,311.0
897.0,-341.0,311.0
897.0,-341.0,311.0
897.0,-341.0,311.0
897.0,-341.0,311.0
897.0,-341.0,311.0
897.0,-341.0,311.0
897.0,-341.0,311.0
897.0,-341.0,311.0
897.0,-341.0,311.0
897.0,-341.0,311.0
897.0,-341.0,311.0
897.0,-341.0,311.0
897.0,-341.0,311.0
897.0,-341.0,311.0
897.0,-341.0,311.0
-148.0,47.0,890.0
-148.0,47.0,890.0
-148.0,47.0,890.0
-148.0,47.0,890.0
-148.0,47.0,890.0
-148.0,47.0,890.0
-148.0,47.0,890.0
-148.0,47.0,890.0
-148.0,47.0,890.0
-148.0,47.0,890.0
-148.0,47.0,890.0
-148.0,47.0,890.0
-148.0,47.0,890.0
-148.0,47.0,890.0
-148.0,47.0,890.0
-148.0,47.0,890.0
-148.0,47.0,890.0
-148.0,47.0,890.0
-148.0,47.0,890.0
-148.0,47.0,890.0
-148.0,47.0,890.0
-148.0,47.0,890.0
-148.0,47.0,890.0
-148.0,47.0,890.0
-148.0,47.0,890.0
-148.0,47.0,890.0
-148.0,47.0,890.0
-148.0,47.0,890.0
-148.0,47.0,890.0
-148.0,47.0,890.0
-148.0,47.0,890.0
-148.0,47.0,890.0
-148.0,47.0,890.0
-148.0,47.0,890.0
-148.0,47.0,890.0
-148.0,47.0,890.0
-148.0,47.0,890.0
-148.0,47.0,890.0
-148.0,47.0,890.0
-148.0,47.0,890.0
-148.0,47.0,890.0
-148.0,47.0,890.0
-148.0,47.0,890.0
-148.0,47.0,890.0
-148.0,47.0,890.0
-148.0,47.0,890.0
-148.0,47.0,890.0
-148.0,47.0,890.0
-148.0,47.0,890.0
-148.0,47.0,890.0
-148.0,47.0,890.0
-148.0,47.0,890.0
-148.0,47.0,890.0
-148.0,47.0,890.0
-148.0,47.0,890.0
-148.0,47.0,890.0
-148.0,47.0,890.0
-148.0,47.0,890.0
-148.0,47.0,890.0
-721.0,532.0,288.0
-721.0,532.0,288.0
-721.0,532.0,288.0
-721.0,532.0,288.0
-721.0,532.0,288.0
-721.0,532.0,288.0
-721.0,532.0,288.0
-721.0,532.0,288.0
-721.0,532.0,288.0
-721.0,532.0,288.0
-721.0,532.0,288.0
-721.0,532.0,288.0
-721.0,532.0,288.0
-721.0,532.0,288.0
-721.0,532.0,288.0
-721.0,532.0,288.0
-721.0,532.0,288.0
-721.0,532.0,288.0
-721.0,532.0,288.0
-721.0,532.0,288.0
-687.0,722.0,57.0
-687.0,722.0,57.0
-687.0,722.0,57.0
-687.0,722.0,57.0
-687.0,722.0,57.0
-687.0,722.0,57.0
-687.0,722.0,57.0
-687.0,722.0,57.0
-687.0,722.0,57.0
-687.0,722.0,57.0
-687.0,722.0,57.0
-687.0,722.0,57.0
-687.0,722.0,57.0
-687.0,722.0,57.0
-687.0,722.0,57.0
-687.0,722.0,57.0
-687.0,722.0,57.0
-687.0,722.0,57.0
-687.0,722.0,57.0
-680.0,727.0,-397.0
-680.0,727.0,-397.0
-680.0,727.0,-397.0
-680.0,727.0,-397.0
-680.0,727.0,-397.0
-680.0,727.0,-397.0
-680.0,727.0,-397.0
-680.0,727.0,-397.0
-680.0,727.0,-397.0
-680.0,727.0,-397.0
-680.0,727.0,-397.0
-680.0,727.0,-397.0
-680.0,727.0,-397.0
-680.0,727.0,-397.0
-680.0,727.0,-397.0
-680.0,727.0,-397.0
-680.0,727.0,-397.0
-680.0,727.0,-397.0
-680.0,727.0,-397.0
-680.0,727.0,-397.0
-672.0,730.0,-357.0
-672.0,730.0,-357.0
-672.0,730.0,-357.0
-672.0,730.0,-357.0
-672.0,730.0,-357.0
-672.0,730.0,-357.0
-672.0,730.0,-357.0
-672.0,730.0,-357.0
-672.0,730.0,-357.0
-672.0,730.0,-357.0
-672.0,730.0,-357.0
-672.0,730.0,-357.0
-672.0,730.0,-357.0
-672.0,730.0,-357.0
-672.0,730.0,-357.0
-672.0,730.0,-357.0
-672.0,730.0,-357.0
-672.0,730.0,-357.0
-672.0,730.0,-357.0
-672.0,730.0,-357.0
-672.0,730.0,-357.0
-672.0,730.0,-357.0
-672.0,730.0,-357.0
-672.0,730.0,-357.0
-672.0,730.0,-357.0
-672.0,730.0,-357.0
-672.0,730.0,-357.0
-672.0,730.0,-357.0
-672.0,730.0,-357.0
-672.0,730.0,-357.0
-672.0,730.0,-357.0
-672.0,730.0,-357.0
-672.0,730.0,-357.0
-672.0,730.0,-357.0
-672.0,730.0,-357.0
-672.0,730.0,-357.0
-672.0,730.0,-357.0
-672.0,730.0,-357.0
-672.0,730.0,-357.0
-672.0,730.0,-357.0
-488.0,808.0,327.0
-488.0,808.0,327.0
-488.0,808.0,327.0
-488.0,808.0,327.0
-488.0,808.0,327.0
-488.0,808.0,327.0
-488.0,808.0,327.0
-488.0,808.0,327.0
-488.0,808.0,327.0
-488.0,808.0,327.0
-488.0,808.0,327.0
-488.0,808.0,327.0
-488.0,808.0,327.0
-488.0,808.0,327.0
-488.0,808.0,327.0
-488.0,808.0,327.0
-488.0,808.0,327.0
-488.0,808.0,327.0
-488.0,808.0,327.0
-488.0,808.0,327.0
-488.0,808.0,327.0
-488.0,808.0,327.0
-488.0,808.0,327.0
-488.0,808.0,327.0
-488.0,808.0,327.0
-488.0,808.0,327.0
-488.0,808.0,327.0
-488.0,808.0,327.0
-488.0,808.0,327.0
-488.0,808.0,327.0
-488.0,808.0,327.0
-488.0,808.0,327.0
-488.0,808.0,327.0
-488.0,808.0,327.0
-488.0,808.0,327.0
-488.0,808.0,327.0
-488.0,808.0,327.0
-488.0,808.0,327.0
-488.0,808.0,327.0
-232.0,492.0,768.0
-232.0,492.0,768.0
-232.0,492.0,768.0
-232.0,492.0,768.0
-232.0,492.0,768.0
-232.0,492.0,768.0
-232.0,492.0,768.0
-232.0,492.0,768.0
-232.0,492.0,768.0
-232.0,492.0,768.0
-232.0,492.0,768.0
-232.0,492.0,768.0
-232.0,492.0,768.0
-232.0,492.0,768.0
-232.0,492.0,768.0
-232.0,492.0,768.0
-232.0,492.0,768.0
-232.0,492.0,768.0
-232.0,492.0,768.0
-232.0,492.0,768.0
-120.0,133.0,882.0
-120.0,133.0,882.0
-120.0,133.0,882.0
-120.0,133.0,882.0
-120.0,133.0,882.0
-120.0,133.0,882.0
-120.0,133.0,882.0
-120.0,133.0,882.0
-120.0,133.0,882.0
-120.0,133.0,882.0
-120.0,133.0,882.0
-120.0,133.0,882.0
-120.0,133.0,882.0
-120.0,133.0,882.0
-120.0,133.0,882.0
-120.0,133.0,882.0
-120.0,133.0,882.0
-120.0,133.0,882.0
-120.0,133.0,882.0
-120.0,133.0,882.0
-132.0,-82.0,860.0
-132.0,-82.0,860.0
-132.0,-82.0,860.0
-132.0,-82.0,860.0
-132.0,-82.0,860.0
-132.0,-82.0,860.0
-132.0,-82.0,860.0
-132.0,-82.0,860.0
-132.0,-82.0,860.0
-132.0,-82.0,860.0
-132.0,-82.0,860.0
-132.0,-82.0,860.0
-132.0,-82.0,860.0
-132.0,-82.0,860.0
-132.0,-82.0,860.0
-132.0,-82.0,860.0
-132.0,-82.0,860.0
-132.0,-82.0,860.0
-132.0,-82.0,860.0
-290.0,-168.0,783.0
-290.0,-168.0,783.0
-290.0,-168.0,783.0
-290.0,-168.0,783.0
-290.0,-168.0,783.0
-290.0,-168.0,783.0
-290.0,-168.0,783.0
-290.0,-168.0,783.0
-290.0,-168.0,783.0
-290.0,-168.0,783.0
-290.0,-168.0,783.0
-290.0,-168.0,783.0
-290.0,-168.0,783.0
-290.0,-168.0,783.0
-290.0,-168.0,783.0
-290.0,-168.0,783.0
-290.0,-168.0,783.0
-290.0,-168.0,783.0
-290.0,-168.0,783.0
-290.0,-168.0,783.0
-290.0,-168.0,783.0
-290.0,-168.0,783.0
-290.0,-168.0,783.0
-290.0,-168.0,783.0
-290.0,-168.0,783.0
-290.0,-168.0,783.0
-290.0,-168.0,783.0
-290.0,-168.0,783.0
-290.0,-168.0,783.0
-290.0,-168.0,783.0
-290.0,-168.0,783.0
-290.0,-168.0,783.0
-290.0,-168.0,783.0
-290.0,-168.0,783.0
-290.0,-168.0,783.0
-290.0,-168.0,783.0
-290.0,-168.0,783.0
-290.0,-168.0,783.0
-290.0,-168.0,783.0
-290.0,-168.0,783.0
-716.0,-25.0,451.0
-716.0,-25.0,451.0
-716.0,-25.0,451.0
-716.0,-25.0,451.0
-716.0,-25.0,451.0
-716.0,-25.0,451.0
-716.0,-25.0,451.0
-716.0,-25.0,451.0
-716.0,-25.0,451.0
-716.0,-25.0,451.0
-716.0,-25.0,451.0
-716.0,-25.0,451.0
-716.0,-25.0,451.0
-716.0,-25.0,451.0
-716.0,-25.0,451.0
-716.0,-25.0,451.0
-716.0,-25.0,451.0
-716.0,-25.0,451.0
-716.0,-25.0,451.0
-716.0,-25.0,451.0
-716.0,-25.0,451.0
-716.0,-25.0,451.0
-716.0,-25.0,451.0
-716.0,-25.0,451.0
-716.0,-25.0,451.0
-716.0,-25.0,451.0
-716.0,-25.0,451.0
-716.0,-25.0,451.0
-716.0,-25.0,451.0
-716.0,-25.0,451.0
-716.0,-25.0,451.0
-716.0,-25.0,451.0
-716.0,-25.0,451.0
-716.0,-25.0,451.0
-716.0,-25.0,451.0
-716.0,-25.0,451.0
-716.0,-25.0,451.0
-716.0,-25.0,451.0
-716.0,-25.0,451.0
-716.0,-25.0,451.0
-716.0,-25.0,451.0
-716.0,-25.0,451.0
-716.0,-25.0,451.0
-716.0,-25.0,451.0
-716.0,-25.0,451.0
-716.0,-25.0,451.0
-716.0,-25.0,451.0
-716.0,-25.0,451.0
-716.0,-25.0,451.0
-716.0,-25.0,451.0
-716.0,-25.0,451.0
-716.0,-25.0,451.0
-716.0,-25.0,451.0
-716.0,-25.0,451.0
-716.0,-25.0,451.0
-716.0,-25.0,451.0
-716.0,-25.0,451.0
-716.0,-25.0,451.0
-716.0,-25.0,451.0
-763.0,270.0,-571.0
-763.0,270.0,-571.0
-763.0,270.0,-571.0
-763.0,270.0,-571.0
-763.0,270.0,-571.0
-763.0,270.0,-571.0
-763.0,270.0,-571.0
-763.0,270.0,-571.0
-763.0,270.0,-571.0
-763.0,270.0,-571.0
-763.0,270.0,-571.0
-763.0,270.0,-571.0
-763.0,270.0,-571.0
-763.0,270.0,-571.0
-763.0,270.0,-571.0
-763.0,270.0,-571.0
-763.0,270.0,-571.0
-763.0,270.0,-571.0
-763.0,270.0,-571.0
-763.0,270.0,-571.0
-603.0,272.0,-820.0
-603.0,272.0,-820.0
-603.0,272.0,-820.0
-603.0,272.0,-820.0
-603.0,272.0,-820.0
-603.0,272.0,-820.0
-603.0,272.0,-820.0
-603.0,272.0,-820.0
-603.0,272.0,-820.0
-603.0,272.0,-820.0
-603.0,272.0,-820.0
-603.0,272.0,-820.0
-603.0,272.0,-820.0
-603.0,272.0,-820.0
-603.0,272.0,-820.0
-603.0,272.0,-820.0
-603.0,272.0,-820.0
-603.0,272.0,-820.0
-603.0,272.0,-820.0
-520.0,312.0,-898.0
-520.0,312.0,-898.0
-520.0,312.0,-898.0
-520.0,312.0,-898.0
-520.0,312.0,-898.0
-520.0,312.0,-898.0
-520.0,312.0,-898.0
-520.0,312.0,-898.0
-520.0,312.0,-898.0
-520.0,312.0,-898.0
-520.0,312.0,-898.0
-520.0,312.0,-898.0
-520.0,312.0,-898.0
-520.0,312.0,-898.0
-520.0,312.0,-898.0
-520.0,312.0,-898.0
-520.0,312.0,-898.0
-520.0,312.0,-898.0
-520.0,312.0,-898.0
-520.0,312.0,-898.0
-661.0,465.0,-672.0
-661.0,465.0,-672.0
-661.0,465.0,-672.0
-661.0,465.0,-672.0
-661.0,465.0,-672.0
-661.0,465.0,-672.0
-661.0,465.0,-672.0
-661.0,465.0,-672.0
-661.0,465.0,-672.0
-661.0,465.0,-672.0
-661.0,465.0,-672.0
-661.0,465.0,-672.0
-661.0,465.0,-672.0
-661.0,465.0,-672.0
-661.0,465.0,-672.0
-661.0,465.0,-672.0
-661.0,465.0,-672.0
-661.0,465.0,-672.0
-661.0,465.0,-672.0
-661.0,465.0,-672.0
-785.0,517.0,-156.0
-785.0,517.0,-156.0
-785.0,517.0,-156.0
-785.0,517.0,-156.0
-785.0,517.0,-156.0
-785.0,517.0,-156.0
-785.0,517.0,-156.0
-785.0,517.0,-156.0
-785.0,517.0,-156.0
-785.0,517.0,-156.0
-785.0,517.0,-156.0
-785.0,517.0,-156.0
-785.0,517.0,-156.0
-785.0,517.0,-156.0
-785.0,517.0,-156.0
-785.0,517.0,-156.0
-785.0,517.0,-156.0
-785.0,517.0,-156.0
-785.0,517.0,-156.0
-661.0,457.0,402.0
-661.0,457.0,402.0
-661.0,457.0,402.0
-661.0,457.0,402.0
-661.0,457.0,402.0
-661.0,457.0,402.0
-661.0,457.0,402.0
-661.0,457.0,402.0
-661.0,457.0,402.0
-661.0,457.0,402.0
-661.0,457.0,402.0
-661.0,457.0,402.0
-661.0,457.0,402.0
-661.0,457.0,402.0
-661.0,457.0,402.0
-661.0,457.0,402.0
-661.0,457.0,402.0
-661.0,457.0,402.0
-661.0,457.0,402.0
-661.0,457.0,402.0
-397.0,320.0,741.0
-397.0,320.0,741.0
-397.0,320.0,741.0
-397.0,320.0,741.0
-397.0,320.0,741.0
-397.0,320.0,741.0
-397.0,320.0,741.0
-397.0,320.0,741.0
-397.0,320.0,741.0
-397.0,320.0,741.0
-397.0,320.0,741.0
-397.0,320.0,741.0
-397.0,320.0,741.0
-397.0,320.0,741.0
-397.0,320.0,741.0
-397.0,320.0,741.0
