timestamp_ns,angle_axis
1727869005764645600,6.495031894261317
1727869006267434800,7.47029738746153
1727869006861415300,3.4499132227809106
1727869007364067300,2.6172058753641996
1727869007933612000,4.109426289126027
1727869008491832000,3.454146875902924
1727869008963585000,3.073255289272805
1727869009608474700,4.780756313225015
1727869010099168200,4.071420748703761
1727869010636410100,3.561854847021619
1727869011165702500,4.21588684491347
1727869011703054400,3.435202167325063
1727869012262975400,2.864651484145834
1727869012794207900,3.383709086181305
1727869013403790100,3.767586611958762
1727869013946323600,3.819089809210388
1727869014508883700,2.9153883729319743
1727869015086433400,3.9895816366120935
1727869015572687000,3.4509029449728135
1727869016141466400,3.3791603212458243
1727869016714284000,3.1870466111520335
1727869017193298200,3.9420154717025815
1727869017754349700,3.62644078172174
1727869018323038400,3.0003903974014596
1727869018834847400,2.8020843443770516
1727869019478972600,3.115291048430016
1727869019962145800,3.225615475837409
1727869020589251100,3.636793695254489
1727869021032898500,3.9961168145082144
1727869021417883500,3.2488638302870148
1727869021856636200,2.1191273512712514
1727869022389526100,3.153527002049025
1727869022861731000,4.344398092660265
1727869023214478000,3.099666832577044
1727869023730971900,3.59290862521385
1727869024187959800,3.43970563503977
1727869024495426000,3.1459424845717723
1727869024938921600,3.797214745882152
