Mag_X,Mag_Y,Mag_Z
-30.947750091552734,99.31698608398438,-19.438764572143555
-30.947750091552734,99.31698608398438,-19.438764572143555
-29.86186408996582,100.40638732910156,-19.438764572143555
-29.86186408996582,100.40638732910156,-19.438764572143555
-32.21461868286133,100.95108795166016,-21.365129470825195
-32.21461868286133,100.95108795166016,-21.365129470825195
-29.680883407592773,99.86168670654297,-21.014881134033203
-29.680883407592773,99.86168670654297,-21.014881134033203
-30.947750091552734,101.13265228271484,-19.438764572143555
-30.947750091552734,101.13265228271484,-19.438764572143555
-30.947750091552734,100.76951599121094,-19.789012908935547
-30.947750091552734,100.76951599121094,-19.789012908935547
-30.58578872680664,100.76951599121094,-20.83975601196289
-30.58578872680664,100.76951599121094,-20.83975601196289
-29.499902725219727,102.5851821899414,-19.789012908935547
-29.499902725219727,102.5851821899414,-19.789012908935547
-32.938541412353516,100.58795166015625,-20.31438446044922
-32.938541412353516,100.58795166015625,-20.31438446044922
-29.680883407592773,100.22481536865234,-21.365129470825195
-29.680883407592773,100.22481536865234,-21.365129470825195
-31.309711456298828,101.49578857421875,-20.83975601196289
-31.309711456298828,101.49578857421875,-20.83975601196289
-31.309711456298828,101.49578857421875,-20.83975601196289
-31.671674728393555,101.13265228271484,-19.789012908935547
-31.671674728393555,101.13265228271484,-19.789012908935547
-30.223825454711914,101.13265228271484,-19.088516235351562
-30.223825454711914,101.13265228271484,-19.088516235351562
-31.8526554107666,100.95108795166016,-20.31438446044922
-31.8526554107666,100.95108795166016,-20.31438446044922
-30.766769409179688,100.95108795166016,-18.913393020629883
-30.766769409179688,100.95108795166016,-18.913393020629883
-32.03363800048828,100.76951599121094,-21.540252685546875
-32.03363800048828,100.76951599121094,-21.540252685546875
-30.223825454711914,101.13265228271484,-20.4895076751709
-30.223825454711914,101.13265228271484,-20.4895076751709
-31.490694046020508,100.95108795166016,-20.66463279724121
-31.490694046020508,100.95108795166016,-20.66463279724121
-31.12873077392578,102.04048919677734,-19.964136123657227
-31.12873077392578,102.04048919677734,-19.964136123657227
