Mag_X,Mag_Y,Mag_Z
-27.2858090165592,-11.0262176926348,-38.8656378227429
-27.17262714689,-12.4819177907073,-36.3418774585413
-27.17262714689,-12.4819177907073,-36.3418774585413
-27.7052245639764,-13.0473922344907,-36.9193471190803
-27.7052245639764,-13.0473922344907,-36.9193471190803
-25.7087442613339,-13.4412320523144,-37.918423595956
-25.7087442613339,-13.4412320523144,-37.918423595956
-26.05105574689,-12.6945999335335,-37.9240046663385
-26.05105574689,-12.6945999335335,-37.9240046663385
-26.506495710338,-12.8617574676022,-36.6784190319642
-26.506495710338,-12.8617574676022,-36.6784190319642
-24.3187719060636,-12.3163343594501,-37.1108889725989
-24.3187719060636,-12.3163343594501,-37.1108889725989
-26.3943212151043,-11.5751241882045,-37.9243035126525
-26.3943212151043,-11.5751241882045,-37.9243035126525
-25.8696986356252,-13.997470001978,-37.7526483449356
-25.8696986356252,-13.997470001978,-37.7526483449356
-25.456921514223,-11.7359070907706,-35.8870295609207
-25.456921514223,-11.7359070907706,-35.8870295609207
-27.3345369472146,-12.6653159144979,-36.1708122047482
-27.3345369472146,-12.6653159144979,-36.1708122047482
-27.2379852441474,-11.3837734184485,-37.7802544288402
-27.9305809288793,-12.8783254158159,-38.1972230025936
-27.9305809288793,-12.8783254158159,-38.1972230025936
-26.5552755893956,-12.1313621378681,-37.7585282616322
-26.5552755893956,-12.1313621378681,-37.7585282616322
-26.6537388351823,-12.6672212874526,-36.1385218150444
-26.6537388351823,-12.6672212874526,-36.1385218150444
-27.4126501772329,-12.6907891926443,-37.9885853606695
-27.4126501772329,-12.6907891926443,-37.9885853606695
-25.6803663364065,-12.3125236185609,-37.1754696669298
-25.6803663364065,-12.3125236185609,-37.1754696669298
-26.8156486455472,-12.8506154945716,-35.9674565057631
-26.8156486455472,-12.8506154945716,-35.9674565057631
-26.2588781272536,-13.2661218722803,-38.8488948927247
-26.2588781272536,-13.2661218722803,-38.8488948927247
-26.3758314642254,-12.6885526605227,-37.5765999390292
-26.3758314642254,-12.6885526605227,-37.5765999390292
-26.8899391404733,-14.3674516599528,-37.8063659704567
-26.8899391404733,-14.3674516599528,-37.8063659704567
-26.8829182754837,-11.0067916925193,-37.3952693090543
-26.8829182754837,-11.0067916925193,-37.3952693090543
-27.5404474545928,-13.9825171720618,-37.106258678873
-27.5404474545928,-13.9825171720618,-37.106258678873
-26.0491442142109,-13.440279363327,-37.9345688333461
-26.0491442142109,-13.440279363327,-37.9345688333461
-25.8266533646452,-12.4908231256601,-36.6408465587567
-25.8266533646452,-12.4908231256601,-36.6408465587567
-27.4126501772329,-12.6907891926443,-37.9885853606695
-27.4126501772329,-12.6907891926443,-37.9885853606695
-28.6104232645317,-13.2492636744295,-38.2347955312893
-28.6104232645317,-13.2492636744295,-38.2347955312893
-27.0097615701855,-12.671363298485,-36.5182248513264
-27.0097615701855,-12.671363298485,-36.5182248513264
-26.8449823267738,-13.6064881300999,-36.7051284067736
-26.8449823267738,-13.6064881300999,-36.7051284067736
-26.8947179822114,-12.5032491687976,-37.7799554974495
-26.8947179822114,-12.5032491687976,-37.7799554974495
-26.4605834706053,-12.4736337636223,-35.5824714710539
-26.4605834706053,-12.4736337636223,-35.5824714710539
-25.1614798284608,-12.4978231936145,-36.9721140530213
-25.1614798284608,-12.4978231936145,-36.9721140530213
-25.1614798284608,-12.4978231936145,-36.9721140530213
-26.1817203333089,-12.8678048515893,-37.0258316785425
-26.1817203333089,-12.8678048515893,-37.0258316785425
-25.8119866891649,-12.1128888217199,-36.27201459563
-25.8119866891649,-12.1128888217199,-36.27201459563
-26.1963873390552,-13.2457431831773,-37.3946716164263
-26.1963873390552,-13.2457431831773,-37.3946716164263
-26.4089882308909,-11.953058603121,-38.2931433950482
-26.4089882308909,-11.953058603121,-38.2931433950482
-28.4153566975416,-13.8013596080406,-37.6893173290635
-28.4153566975416,-13.8013596080406,-37.6893173290635
-25.3205223197265,-13.7997443787668,-36.8168951052277
-25.3205223197265,-13.7997443787668,-36.8168951052277
-24.6601258415988,-11.9425380439145,-37.1217519859205
-24.6601258415988,-11.9425380439145,-37.1217519859205
-24.3012375912583,-13.0569190892237,-36.7578953407146
-24.3012375912583,-13.0569190892237,-36.7578953407146
-26.5543198230561,-12.5042018527649,-37.763810345136
-26.5543198230561,-12.5042018527649,-37.763810345136
-24.2884824584974,-11.9333014388185,-36.3784991550922
-24.2884824584974,-11.9333014388185,-36.3784991550922
-28.0787816137849,-12.3109495157494,-37.6520437872465
-28.0787816137849,-12.3109495157494,-37.6520437872465
-25.4852994391504,-12.8646155245241,-36.6299834899469
-25.4852994391504,-12.8646155245241,-36.6299834899469
-25.8531200871595,-14.3652150168549,-37.3943726295475
-25.8531200871595,-14.3652150168549,-37.3943726295475
-26.3592529157597,-13.0562976753997,-37.2183242236412
-26.3592529157597,-13.0562976753997,-37.2183242236412
-26.0198105229439,-12.6844106444702,-37.1968969878238
-26.0198105229439,-12.6844106444702,-37.1968969878238
-26.263656979032,-11.4019154644535,-38.8224843642294
-26.263656979032,-11.4019154644535,-38.8224843642294
-26.3407628245745,-14.1697260367416,-36.8706127307489
-26.3407628245745,-14.1697260367416,-36.8706127307489
-26.976604473254,-13.4068533282388,-35.8016734205503
-26.976604473254,-13.4068533282388,-35.8016734205503
-25.6774990373878,-13.4310427632511,-37.1913159174412
-25.6774990373878,-13.4310427632511,-37.1913159174412
-25.6774990373878,-13.4310427632511,-37.1913159174412
-26.5386970409299,-12.4991071527451,-37.4002525462441
-26.5386970409299,-12.4991071527451,-37.4002525462441
-27.2497846105687,-12.8802307837504,-38.1649326979664
-27.2497846105687,-12.8802307837504,-38.1649326979664
-27.3042474896081,-12.2822869105379,-35.4384224427296
-27.3042474896081,-12.2822869105379,-35.4384224427296
-26.1982988817746,-12.5000598367123,-37.3841073939305
-26.1982988817746,-12.5000598367123,-37.3841073939305
-26.2129658975612,-12.8779942516289,-37.7529472763262
-26.2129658975612,-12.8779942516289,-37.7529472763262
-25.9885652989979,-12.6742213554069,-36.469789309309
-25.9885652989979,-12.6742213554069,-36.469789309309
-26.8771836573658,-13.2438378152428,-37.4269619210535
-26.8771836573658,-13.2438378152428,-37.4269619210535
-26.8606051089,-13.6115828301197,-37.0686862056654
-26.8606051089,-13.6115828301197,-37.0686862056654
-26.506495710338,-12.8617574676022,-36.6784190319642
-26.506495710338,-12.8617574676022,-36.6784190319642
-26.6664943082495,-13.7908390488341,-36.5179259199358
-26.6664943082495,-13.7908390488341,-36.5179259199358
-26.5874765796812,-11.7687117120347,-38.4803538566431
-26.5874765796812,-11.7687117120347,-38.4803538566431
-26.5680307221565,-13.2549797882734,-38.1379244472546
-26.5680307221565,-13.2549797882734,-38.1379244472546
-27.2156720775637,-13.9885645560489,-37.4536713254512
-27.2156720775637,-13.9885645560489,-37.4536713254512
-24.6298363839923,-11.5595090399545,-36.389362223902
-24.6298363839923,-11.5595090399545,-36.389362223902
-26.1826760996484,-12.4949651366925,-37.0205495950387
-26.1826760996484,-12.4949651366925,-37.0205495950387
-27.233206392369,-13.2479798262752,-37.8066649573355
-27.233206392369,-13.2479798262752,-37.8066649573355
-26.1542981847614,-11.3662527862675,-36.2775956105244
-26.1542981847614,-11.3662527862675,-36.2775956105244
-26.3914539060453,-12.6936472495662,-37.9401498186521
-26.3914539060453,-12.6936472495662,-37.9401498186521
-26.197343115435,-12.8728995516091,-37.3893894774343
-26.197343115435,-12.8728995516091,-37.3893894774343
-27.0068942611265,-13.7898863598467,-36.534071157326
-26.8606051089,-13.6115828301197,-37.0686862056654
-26.8606051089,-13.6115828301197,-37.0686862056654
-27.0390952614524,-13.4272320173417,-37.2558966968487
-27.0390952614524,-13.4272320173417,-37.2558966968487
-27.0604526516563,-11.1952845113096,-37.5877619392296
-27.0604526516563,-11.1952845113096,-37.5877619392296
-26.8819625091442,-11.3796314074161,-37.4005513925581
-26.8819625091442,-11.3796314074161,-37.4005513925581
-25.6481653461209,-12.6751740443943,-36.4536440719189
-25.6481653461209,-12.6751740443943,-36.4536440719189
-25.710655794013,-12.6955526225209,-37.9078594289483
-25.710655794013,-12.6955526225209,-37.9078594289483
-26.8956737485509,-12.1304094539009,-37.7746734139457
-26.8956737485509,-12.1304094539009,-37.7746734139457
-27.0575853425973,-12.3138075726713,-37.6036082452292
-27.0575853425973,-12.3138075726713,-37.6036082452292
-26.7162296233807,-12.6875999765555,-37.5927450913428
-26.7162296233807,-12.6875999765555,-37.5927450913428
-26.9278747388365,-11.7677590280675,-38.4964990089567
-26.9278747388365,-11.7677590280675,-38.4964990089567
-26.5230742588037,-12.4940124527253,-37.0366947473523
-26.5230742588037,-12.4940124527253,-37.0366947473523
-27.040051027792,-13.054392302445,-37.2506146133449
-27.040051027792,-13.054392302445,-37.2506146133449
-25.7125673367324,-11.9498692760559,-37.8972952064526
-25.7125673367324,-11.9498692760559,-37.8972952064526
-26.7006068412545,-12.6825052765357,-37.229187292451
-26.7006068412545,-12.6825052765357,-37.229187292451
-26.1641860084633,-13.6083934980345,-36.6728381021464
-26.1641860084633,-13.6083934980345,-36.6728381021464
-27.7355143618892,-13.430421349427,-37.6517448003678
-27.7355143618892,-13.430421349427,-37.6517448003678
-26.7162296233807,-12.6875999765555,-37.5927450913428
-26.7162296233807,-12.6875999765555,-37.5927450913428
-28.0583799899206,-14.1700573068848,-37.3148964613619
-28.0583799899206,-14.1700573068848,-37.3148964613619
-26.2598339036335,-12.893278240712,-38.8436127537327
-26.2598339036335,-12.893278240712,-38.8436127537327
-27.8680901406809,-12.857946726713,-36.7429997262952
-27.8680901406809,-12.857946726713,-36.7429997262952
-27.8680901406809,-12.857946726713,-36.7429997262952
-25.5331235518685,-12.5070599096868,-37.7153748031186
-25.5331235518685,-12.5070599096868,-37.7153748031186
-26.670317383648,-12.2994762725756,-36.4967975304324
-26.670317383648,-12.2994762725756,-36.4967975304324
-26.3426743672939,-13.4240426902766,-36.8600485082531
-26.3426743672939,-13.4240426902766,-36.8600485082531
-27.1745386795691,-11.7362383609138,-36.3313132915337
-27.1745386795691,-11.7362383609138,-36.3313132915337
-26.8790952000852,-12.4981544687778,-37.4163976985577
-26.8790952000852,-12.4981544687778,-37.4163976985577
-26.0354333050701,-12.68950534449,-37.5604547867156
-26.0354333050701,-12.68950534449,-37.5604547867156
-27.0419625604711,-12.3087128726515,-37.2400504463373
-27.0419625604711,-12.3087128726515,-37.2400504463373
-26.117318002391,-13.5931095089514,-35.5821726247398
-26.117318002391,-13.5931095089514,-35.5821726247398
-26.0217220656634,-11.9387272980052,-37.186332765328
-26.0217220656634,-11.9387272980052,-37.186332765328
-26.6087823718295,-11.9062539519044,-35.0372921151421
-26.6087823718295,-11.9062539519044,-35.0372921151421
-25.8266533646452,-12.4908231256601,-36.6408465587567
-25.8266533646452,-12.4908231256601,-36.6408465587567
-26.3904981397057,-13.066486964463,-37.9454319021559
-26.3904981397057,-13.066486964463,-37.9454319021559
-27.5755160942437,-12.5013437958429,-37.8122458871533
-27.5755160942437,-12.5013437958429,-37.8122458871533
-28.4504249968862,-12.3201861208455,-38.3952966180749
-28.4504249968862,-12.3201861208455,-38.3952966180749
-26.3299192244927,-12.3004289565429,-36.4806523781188
-26.3299192244927,-12.3004289565429,-36.4806523781188
-26.6381160530561,-12.6621265874328,-35.7749640161526
-26.6381160530561,-12.6621265874328,-35.7749640161526
-26.3280076918136,-13.0461083863364,-36.4912165451264
-26.3280076918136,-13.0461083863364,-36.4912165451264
-25.5615014667556,-13.6357722601119,-38.4583287876329
-25.5615014667556,-13.6357722601119,-38.4583287876329
-25.6950333521931,-12.6904580334774,-37.5443095493255
-25.6950333521931,-12.6904580334774,-37.5443095493255
-25.6950333521931,-12.6904580334774,-37.5443095493255
-25.9847422235993,-14.1655841316654,-36.4909176988124
-25.9847422235993,-14.1655841316654,-36.4909176988124
-26.73376360792,-11.947011219134,-37.9457307484699
-26.73376360792,-11.947011219134,-37.9457307484699
-26.7034741503135,-11.5639822151739,-37.2133409864514
-26.7034741503135,-11.5639822151739,-37.2133409864514
-26.7143180907016,-13.4332794063489,-37.6033092583504
-26.7143180907016,-13.4332794063489,-37.6033092583504
-27.4097828681739,-13.8093122540061,-38.004431666669
-27.4097828681739,-13.8093122540061,-38.004431666669
-27.4145617199523,-11.9451058461793,-37.9780211381737
-27.4145617199523,-11.9451058461793,-37.9780211381737
-26.0051435071573,-12.3064762295537,-36.8280571054281
-26.0051435071573,-12.3064762295537,-36.8280571054281
-25.5468344509689,-13.2578378451953,-38.0894889052372
-25.5468344509689,-13.2578378451953,-38.0894889052372
-25.5009222212766,-12.8697102245439,-36.9935412888387
-25.5009222212766,-12.8697102245439,-36.9935412888387
-25.6287194885962,-14.161442120633,-36.1112146625304
-25.6287194885962,-14.161442120633,-36.1112146625304
-25.6940775858535,-13.0632977483741,-37.5495916328293
-25.6940775858535,-13.0632977483741,-37.5495916328293
-27.1745386795691,-11.7362383609138,-36.3313132915337
-27.1745386795691,-11.7362383609138,-36.3313132915337
-26.0363890714097,-12.3166656295933,-37.5551727032118
-26.0363890714097,-12.3166656295933,-37.5551727032118
-25.7272343424787,-12.327807607644,-38.2661351443364
-25.7272343424787,-12.327807607644,-38.2661351443364
-25.8422761467714,-12.4959178256799,-37.0044043576485
-25.8422761467714,-12.4959178256799,-37.0044043576485
-26.5221184924642,-12.866852167622,-37.0419768308561
-26.5221184924642,-12.866852167622,-37.0419768308561
-27.9002914712728,-12.4952964118559,-37.4648332405751
-27.9002914712728,-12.4952964118559,-37.4648332405751
-27.560849078457,-12.1234093809264,-37.4434060047577
-27.560849078457,-12.1234093809264,-37.4434060047577
-25.8266533646452,-12.4908231256601,-36.6408465587567
-25.8266533646452,-12.4908231256601,-36.6408465587567
-25.8266533646452,-12.4908231256601,-36.6408465587567
-27.9012472376123,-12.1224566969591,-37.4595511570713
-27.9012472376123,-12.1224566969591,-37.4595511570713
-25.8881883865041,-12.8840415296598,-38.1003519185589
-25.8881883865041,-12.8840415296598,-38.1003519185589
-26.3602086820992,-12.6834579605029,-37.2130421401374
-26.3602086820992,-12.6834579605029,-37.2130421401374
-26.0676342953557,-12.3268549186566,-38.2822803817266
-26.0676342953557,-12.3268549186566,-38.2822803817266
-26.8762278910262,-13.6166775301395,-37.4322440045573
-26.8762278910262,-13.6166775301395,-37.4322440045573
-27.4282729593591,-12.6958838926641,-38.3521431595613
-27.4282729593591,-12.6958838926641,-38.3521431595613
-28.5332658108933,-12.8509467647148,-36.4117402363761
-28.5332658108933,-12.8509467647148,-36.4117402363761
-25.1487243553936,-11.3742054322329,-36.5927099481299
-25.1487243553936,-11.3742054322329,-36.5927099481299
-26.5680307221565,-13.2549797882734,-38.1379244472546
-26.5680307221565,-13.2549797882734,-38.1379244472546
-26.6546946015218,-12.2943815725558,-36.1332397315406
-26.6546946015218,-12.2943815725558,-36.1332397315406
-26.477162019071,-12.1058887487454,-35.9407471864419
-26.477162019071,-12.1058887487454,-35.9407471864419
-26.053923055949,-11.5760768721718,-37.908158360339
-26.053923055949,-11.5760768721718,-37.908158360339
-26.5514525139971,-13.6227249141266,-37.7796566511355
-26.5514525139971,-13.6227249141266,-37.7796566511355
-26.8312714276734,-12.8557101945914,-36.3310143046549
-26.8312714276734,-12.8557101945914,-36.3310143046549
-26.0316102296716,-14.1808681207485,-37.581583176219
-26.0316102296716,-14.1808681207485,-37.581583176219
-26.8146928691673,-13.2234591261399,-35.972738644755
-26.8146928691673,-13.2234591261399,-35.972738644755
-25.6784548037274,-13.0582030483543,-37.1860338339374
-25.6784548037274,-13.0582030483543,-37.1860338339374
-25.8374973050333,-14.3601203168351,-37.0308148306557
-25.8374973050333,-14.3601203168351,-37.0308148306557
-26.670317383648,-12.2994762725756,-36.4967975304324
-26.670317383648,-12.2994762725756,-36.4967975304324
-25.8735217110238,-12.5061072257195,-37.7315199554322
-26.9396744455642,-13.2642165043457,-38.8811851973519
-26.9396744455642,-13.2642165043457,-38.8811851973519
-27.4282729593591,-12.6958838926641,-38.3521431595613
-27.4282729593591,-12.6958838926641,-38.3521431595613
-25.6500768888403,-11.9294906979293,-36.4430798494231
-25.6500768888403,-11.9294906979293,-36.4430798494231
-25.3546351930378,-12.6914107174447,-37.5281643970119
-25.3546351930378,-12.6914107174447,-37.5281643970119
-26.347453209032,-11.5598401991214,-36.833638035246
-26.347453209032,-11.5598401991214,-36.833638035246
-25.4852994391504,-12.8646155245241,-36.6299834899469
-25.4852994391504,-12.8646155245241,-36.6299834899469
-26.0226778320029,-11.5658875831085,-37.1810506818242
-26.0226778320029,-11.5658875831085,-37.1810506818242
-25.5672360848735,-11.3987261373884,-38.4266361756338
-25.5672360848735,-11.3987261373884,-38.4266361756338
-27.4107386445538,-13.4364686224378,-37.9991495276771
-27.4107386445538,-13.4364686224378,-37.9991495276771
-26.3914539060453,-12.6936472495662,-37.9401498186521
-26.3914539060453,-12.6936472495662,-37.9401498186521
-26.5689864985364,-12.8821361567051,-38.1326423082627
-26.5689864985364,-12.8821361567051,-38.1326423082627
-27.2829417075002,-12.1447407539966,-38.8814841287425
-27.2829417075002,-12.1447407539966,-38.8814841287425
-25.3371008782325,-13.4319954472183,-37.1751707651276
-25.3371008782325,-13.4319954472183,-37.1751707651276
-26.1542981847614,-11.3662527862675,-36.2775956105244
-26.1542981847614,-11.3662527862675,-36.2775956105244
-26.3260961490942,-13.7917917328014,-36.5017807676222
-26.3260961490942,-13.7917917328014,-36.5017807676222
-27.0116731129049,-11.9256799520199,-36.5076606288306
-27.0116731129049,-11.9256799520199,-36.5076606288306
-28.0583799899206,-14.1700573068848,-37.3148964613619
-28.0583799899206,-14.1700573068848,-37.3148964613619
-26.477162019071,-12.1058887487454,-35.9407471864419
-26.477162019071,-12.1058887487454,-35.9407471864419
-25.1761468442475,-12.875757608531,-37.340953935417
-25.1761468442475,-12.875757608531,-37.340953935417
-26.6693616173085,-12.6723159874724,-36.5020796139362
-25.3546351930378,-12.6914107174447,-37.5281643970119
-25.3546351930378,-12.6914107174447,-37.5281643970119
-27.3979835017526,-12.3128548887041,-37.6197533975428
-27.3979835017526,-12.3128548887041,-37.6197533975428
-25.8256975983057,-12.8636628405569,-36.6461286422605
-25.8256975983057,-12.8636628405569,-36.6461286422605
-26.6868956018478,-11.9317272300509,-36.8550652710634
-26.6868956018478,-11.9317272300509,-36.8550652710634
-26.247078420526,-11.769664396002,-38.4642087043295
-26.247078420526,-11.769664396002,-38.4642087043295
-27.6204725575965,-13.2623111313911,-38.9134755870556
-27.6204725575965,-13.2623111313911,-38.9134755870556
-25.8256975983057,-12.8636628405569,-36.6461286422605
-25.8256975983057,-12.8636628405569,-36.6461286422605
-26.5543198230561,-12.5042018527649,-37.763810345136
-26.5543198230561,-12.5042018527649,-37.763810345136
-25.8256975983057,-12.8636628405569,-36.6461286422605
-25.8256975983057,-12.8636628405569,-36.6461286422605
-27.3686494802196,-11.5569821421995,-36.8820735772633
-27.3686494802196,-11.5569821421995,-36.8820735772633
-26.0354333050701,-12.68950534449,-37.5604547867156
-26.0354333050701,-12.68950534449,-37.5604547867156
-26.6684058509689,-13.0451557023691,-36.50736169744
-26.6684058509689,-13.0451557023691,-36.50736169744
-25.7651186830927,-12.0976048326368,-35.1813491182234
-25.7651186830927,-12.0976048326368,-35.1813491182234
-25.293100171179,-12.298192313445,-36.0686590372096
-25.293100171179,-12.298192313445,-36.0686590372096
-26.3436301336335,-13.0512029753799,-36.8547664247493
-26.3436301336335,-13.0512029753799,-36.8547664247493
-26.8625166516194,-12.8658994836547,-37.0581219831697
-26.8625166516194,-12.8658994836547,-37.0581219831697
-27.1054091250494,-11.9562479301862,-38.6889915836438
-27.1054091250494,-11.9562479301862,-38.6889915836438
-27.7090476393749,-11.5560294582322,-36.8982187295769
-27.7090476393749,-11.5560294582322,-36.8982187295769
-24.8669921153165,-12.8868995865817,-38.0519163765415
-24.8669921153165,-12.8868995865817,-38.0519163765415
-26.5367854982105,-13.2447904992101,-37.4108167687399
-25.8470549885095,-10.6317153345247,-36.9779938846413
-25.8470549885095,-10.6317153345247,-36.9779938846413
-27.8690459070204,-12.4851070118163,-36.7377176427914
-27.8690459070204,-12.4851070118163,-36.7377176427914
-26.6537388351823,-12.6672212874526,-36.1385218150444
-26.6537388351823,-12.6672212874526,-36.1385218150444
-26.0402121468082,-10.8253028533348,-37.5340443137085
-26.0402121468082,-10.8253028533348,-37.5340443137085
-25.8783005527619,-10.6419047345643,-37.705109482425
-25.8783005527619,-10.6419047345643,-37.705109482425
-26.3484089753716,-11.1870004842247,-36.8283559517422
-26.3484089753716,-11.1870004842247,-36.8283559517422
-27.7957631268361,-8.22593757994124,-38.6684609422567
-27.7957631268361,-8.22593757994124,-38.6684609422567
-26.5629217401927,-9.1486365853512,-37.7162714826254
-26.5629217401927,-9.1486365853512,-37.7162714826254
-26.1396827770706,-8.61882470877754,-39.6836826565225
-26.1396827770706,-8.61882470877754,-39.6836826565225
-26.7745668556486,-8.22879563686318,-38.6200254002393
