timestamp_ns,angle_axis
1726851821498482400,0.34204582655174515
1726851821645615700,0.837700603591974
1726851821718186600,0.6698419202854652
1726851821790066900,0.562764580598626
1726851821860931900,0.14270608176272712
1726851821944796100,0.2301704891846525
1726851822015929500,0.2579643906323495
1726851822093111200,0.7241691488219901
1726851822160402500,0.942392237892094
1726851822229497800,0.9746668733772641
1726851822299312000,0.8914186691493274
1726851822364045500,0.3886404568937485
1726851822429972300,0.4151926176628269
1726851822497973300,0.5397448040727701
1726851822569611800,0.3685733003531104
1726851822676048200,0.8735678209332909
1726851822760796500,0.9665864410082683
1726851822832147700,0.5105879438972265
1726851822903304100,0.662755178526263
1726851822969517300,0.44032907905632435
1726851823040797700,0.30840701452089303
1726851823111737700,0.3652957407852659
1726851823185140600,0.3844371413859687
1726851823257983700,0.42244241435970276
1726851823339404200,0.25905341805073884
1726851823432190000,0.38774184559643526
1726851823515105300,0.27150816338059963
1726851823601070000,0.3284324917396638
1726851823682143100,0.11763031109810304
1726851823770933400,0.22133424810185728
1726851823860893600,0.582792037070463
1726851823936621900,0.33615577284368575
1726851824012140600,0.40697598676446844
1726851824088184200,0.8752321305878421
1726851824210059500,0.387240983625482
1726851824286317100,0.670342572895019
1726851824356602400,0.2663860350779272
1726851824435457500,0.35187047346998174
1726851824533379100,0.24789017532092733
1726851824606209000,0.20434536888089963
1726851824680627300,0.1816548492043983
1726851824774607600,0.5109489394100312
1726851824845248000,0.6455380245125409
1726851824916509700,0.3310620633972437
1726851824986132800,0.437362432505624
1726851825057654800,0.36263269472955767
1726851825133053200,0.25334421822793807
1726851825208722800,0.18596142484767245
1726851825277725500,0.224516216606583
1726851825353099100,0.18641713140415264
1726851825423164200,0.26367366226386224
1726851825498031800,0.39918322713799
1726851825615840900,0.13927420184891065
1726851825700826700,0.5654967070379809
1726851825782634200,0.5358177599261869
1726851825867419500,0.07288953280061025
1726851825965985900,0.5344697344214908
1726851826112013800,0.10705924972062743
1726851826249260700,0.5431303563117059
1726851826411241000,0.5167782875418658
1726851826595238600,0.382338257998808
1726851826726814900,0.4564344946605445
1726851826860029000,0.6305370847240491
1726851826973632700,0.17717824346668803
1726851827090311100,0.30729568557668735
1726851827229472200,0.43783847074252585
1726851827410063800,0.191503695504132
1726851827563178200,0.2397640788587325
1726851827699907600,0.3927294021716618
1726851827900312200,0.5212580627085613
1726851828039702200,0.44149998656456735
1726851828145947900,0.23771020678180937
1726851828255954900,0.23228391927906988
1726851828363935400,0.17020830005103324
1726851828464156700,0.29710938305362655
1726851828571215600,0.8785002105547821
1726851828679799600,0.3904067307904509
1726851828837371100,0.08395157823210186
1726851828942590400,0.3272800812159824
1726851829091360900,0.36749304505948216
1726851829243073700,0.39393173780614377
1726851829374190800,0.23901047967284644
1726851829492958700,0.20611567204335354
1726851829602689200,0.37012209779526145
1726851829721025400,0.6623661125285425
1726851829860536300,0.7176255137618088
1726851830086497400,0.3295909229299004
1726851830272896900,0.376791936907654
1726851830460124900,0.4409701565120429
1726851830612697700,0.23184123432622705
1726851830741948800,0.8978433782794831
1726851830904550900,3.67142593646751
1726851831029053100,4.670916449103425
1726851831190385600,5.742525692521037
1726851831316495300,6.481315066690138
1726851831429104700,7.280568377347182
1726851831556263500,7.540439290801194
1726851831765905700,7.022128513261639
1726851831913716900,7.199840396591581
1726851832056444900,7.371036416617769
1726851832209148800,8.006448775697827
1726851832320807500,6.711634764830546
1726851832435125600,6.914039363529046
1726851832537007900,7.6256503436041845
1726851832649769100,7.323437125428021
1726851832811243200,7.591011386972831
1726851832999131200,7.8094507033994
1726851833139575800,7.688233120544115
1726851833350241200,7.770274447445123
1726851833472361900,7.65684570331358
1726851833595845300,7.482425767946802
1726851833708742100,7.399373681573323
1726851833813267200,7.521741804037453
1726851833911654900,7.755180960413542
1726851834012457800,7.574074164185357
1726851834113342700,7.503703296187816
1726851834267503200,8.114809605403039
1726851834387413000,7.700755067165135
1726851834509437500,7.6348020735129305
1726851834655879400,7.72518728864069
1726851834796386600,7.710077111632272
1726851834929055300,7.727129066072196
1726851835195986800,6.547713231916179
1726851835341285600,7.343111861376757
1726851835473504800,7.663295605435518
1726851835607075600,7.713083665900306
1726851835739869300,7.930292267576598
1726851835869996600,7.954378925555364
1726851836035630900,7.84768819748064
1726851836221413900,8.306317733271566
1726851836367159800,8.09715156182134
1726851836499987000,8.32625455923454
1726851836627453100,7.9953634210141
1726851836762619100,7.939727780272411
1726851836956849800,8.055413446463698
1726851837117371400,7.44900043828316
1726851837254901200,7.704713619267147
1726851837381268100,7.945441170439653
1726851837513425700,7.837128586843957
1726851837637485800,7.727522278058081
1726851837771031900,7.64855030716666
1726851837925624600,8.161643927401693
1726851838051244700,8.330726396533239
1726851838204780600,7.9613971277246485
1726851838354537000,7.465506076537298
1726851838487148100,7.900586371718252
1726851838757734800,7.825691447871035
1726851838927122800,8.651292812441906
1726851839071344200,10.839155335395446
1726851839225273600,13.99932321224888
1726851839350071100,14.368620574534598
1726851839459677300,14.997261747094651
1726851839562116400,14.709449405647948
1726851839661525300,14.940676477048948
1726851839759398800,15.201280519295018
1726851839853601500,15.527919050254752
1726851839951652300,15.040483163433287
1726851840062795700,14.833638642322905
1726851840174305200,15.308682974567532
1726851840299927800,15.471860353597425
1726851840495100100,15.787361227628823
1726851840633713600,15.294657580370181
1726851840763686700,15.061717108313351
1726851840939587000,15.24003872783944
1726851841088074100,15.311724682224863
1726851841220864200,15.428876313221467
1726851841367579200,15.016106298091668
1726851841474371700,15.375049776742845
1726851841581668300,15.634842874166045
1726851841683174800,15.244392118454234
1726851841806360700,15.442304808501442
1726851841915829500,15.37006375779953
1726851842035825500,15.559674578385454
1726851842192192200,15.205179121587664
1726851842348315500,15.19614576443736
1726851842468805700,15.637757909263819
1726851842586350300,15.308972192429122
1726851842689365000,15.09711986570483
1726851842791757800,15.240333727188416
1726851842895949000,15.761624586908598
1726851843008853600,18.22033819173641
1726851843173972500,21.74649066402302
1726851843284639200,22.967197714036725
1726851843408500000,22.938377668825456
1726851843528901700,22.69650870708191
1726851843662682400,22.50871976041629
1726851843785269600,22.560863284646032
1726851843930914400,22.431826977261725
1726851844082820000,22.907074220882993
1726851844208540400,22.6538928236606
1726851844324982400,22.584066720250075
1726851844497558400,22.505623382958998
1726851844603631200,22.18146474972506
1726851844706908300,21.82325068094879
1726851844810103500,22.68180138512675
1726851844959532200,22.589906514393878
1726851845089565500,22.874119933218722
1726851845214365500,22.69003100362613
1726851845327969300,22.666923674997737
1726851845447754500,22.872093962504884
1726851845613099600,23.44783542591006
1726851845773910200,26.878653280040904
1726851845904497200,28.332347076708356
1726851846019673400,29.488271713841822
1726851846129403700,30.986305068488907
1726851846230309200,31.130305016054002
1726851846329791300,30.386724263211384
1726851846433907400,30.306247644751796
1726851846531060300,30.775404390250557
1726851846628466300,30.732271144624224
1726851846774879700,30.824162693269376
1726851846954285600,30.84469518482915
1726851847093370000,30.496069811376472
1726851847226064500,30.645522420174814
1726851847347366000,30.391997831157703
1726851847464744100,30.675113598706368
1726851847629757300,30.320918261138356
1726851847753869700,30.424643590095357
1726851847863376500,30.49023657877263
1726851847967147600,30.691225774746044
1726851848069398600,30.20140698198265
1726851848176442300,30.263524260101637
1726851848274465700,29.808122807515947
1726851848377412400,29.95494968653791
1726851848533815200,29.99299407162527
1726851848681647000,29.434748624344117
1726851848810032200,29.456444827952843
1726851848928087200,30.23358286033511
1726851849065182700,30.427575252509477
1726851849236618300,30.513978095612526
1726851849371079600,30.552227511055634
1726851849537107200,30.440226507872733
1726851849674872600,32.65230927163536
1726851849795484400,35.79139859809377
1726851849903244900,36.692021266740674
1726851850003628000,38.6273956715429
1726851850106846400,39.454452435145264
1726851850207083600,38.59757719606378
1726851850376653000,38.878751200981235
1726851850496001000,38.64516936865991
1726851850613264300,38.49257975159927
1726851850769108200,38.74704470119687
1726851850931091800,38.41952689272898
1726851851084564500,38.453882337386304
1726851851268668900,38.52300766863836
1726851851437201700,38.308943155204716
1726851851582291000,37.84910570349378
1726851851727499700,37.97764310432246
1726851851843462100,38.24310911113214
1726851851968567700,38.08536716317918
1726851852172431800,38.15819757551576
1726851852321565800,38.300914832635804
1726851852432983100,38.30196873303086
1726851852578407800,38.282544887858705
1726851852730245300,38.442198394483974
1726851852877572900,38.60718554578856
1726851853010270900,38.61944200621933
1726851853145279600,38.87449715942808
1726851853309182000,38.74127769260929
